;filename;text;hit
41;./img/smoo15_AngelaMerkel1_1.png;angela;1
153;./img/gray_AngelaMerkel3_1.png;angela;1
197;./img/gray_AngelaMerkel1_1.png;angela;1
109;./img/edges5_AngelaMerkel3_1.png;angela;1
121;./img/edges5_AngelaMerkel4_1.png;angela;1
149;./img/gray_AngelaMerkel4_1.png;angela;1
74;./img/edges5_AngelaMerkel1_1.png;angela;1
26;./img/smoo15_AngelaMerkel4_1.png;angela merkel;1
7;./img/smoo15_AngelaMerkel3_1.png;angela merkel;1
63;./img/smoo15_BarackObama2_1.png;barack;1
124;./img/edges5_BarackObama1_3.png;barack;1
104;./img/edges5_BarackObama2_1.png;barack;1
66;./img/smoo15_BarackObama4_1.png;barack;1
214;./img/gray_BarackObama2_1.png;barack;1
150;./img/gray_BarackObama1_3.png;barack;1
202;./img/gray_BarackObama4_1.png;barack;1
33;./img/smoo15_BarackObama1_3.png;barack obama;1
94;./img/edges5_BarackObama4_1.png;barack obama;1
2;./img/smoo15_NeilPatrickHarris(Barney)1_1.png;barney;1
205;./img/gray_NeilPatrickHarris(Barney)3_7.png;barney;1
201;./img/gray_NeilPatrickHarris(Barney)2_2.png;barney;1
84;./img/edges5_NeilPatrickHarris(Barney)3_7.png;barney;1
129;./img/edges5_NeilPatrickHarris(Barney)2_2.png;barney;1
44;./img/smoo15_NeilPatrickHarris(Barney)3_7.png;barney;1
134;./img/edges5_NeilPatrickHarris(Barney)1_1.png;barney;1
56;./img/smoo15_NeilPatrickHarris(Barney)2_2.png;barney;1
176;./img/gray_NeilPatrickHarris(Barney)1_1.png;barney;1
48;./img/smoo15_BritneySpears7_1.png;britney;1
85;./img/edges5_BritneySpears5_1.png;britney;1
210;./img/gray_BritneySpears1_1.png;britney;1
25;./img/smoo15_BritneySpears1_1.png;britney;1
100;./img/edges5_BritneySpears1_1.png;britney;1
99;./img/edges5_BritneySpears7_1.png;britney;1
216;./img/gray_BritneySpears7_1.png;britney;1
14;./img/smoo15_BritneySpears5_1.png;britney spears;1
188;./img/gray_BritneySpears5_1.png;britney spears;1
11;./img/smoo15_HughLaurie(DrHouse)2_1.png;dr house;1
147;./img/gray_HughLaurie(DrHouse)2_1.png;dr house;1
61;./img/smoo15_HughLaurie(DrHouse)4_1.png;dr house;1
159;./img/gray_HughLaurie(DrHouse)4_1.png;dr house;1
111;./img/edges5_HughLaurie(DrHouse)5_3.png;dr house;1
79;./img/edges5_HughLaurie(DrHouse)4_1.png;dr house;1
38;./img/smoo15_HughLaurie(DrHouse)5_3.png;dr house;1
156;./img/gray_HughLaurie(DrHouse)5_3.png;dr house;1
108;./img/edges5_HughLaurie(DrHouse)2_1.png;dr house;1
173;./img/gray_GeorgeClooney3_1.png;george;1
162;./img/gray_GeorgeClooney4_2.png;george;1
189;./img/gray_GeorgeClooney11_1.png;george clooney;1
50;./img/smoo15_GeorgeClooney11_1.png;george clooney;1
43;./img/smoo15_GeorgeClooney3_1.png;george clooney;1
90;./img/edges5_GeorgeClooney4_2.png;george clooney;1
92;./img/edges5_GeorgeClooney11_1.png;george clooney;1
93;./img/edges5_GeorgeClooney3_1.png;george clooney;1
65;./img/smoo15_GeorgeClooney4_2.png;george clooney;1
203;./img/gray_GuentherJauch2_1.png;günther jauch;1
186;./img/gray_GuentherJauch4_1.png;günther jauch;1
207;./img/gray_NicoleKidman7_1.png;kylie;0
80;./img/edges5_NicoleKidman3_1.png;kylie;0
206;./img/gray_NicoleKidman5_1.png;kylie;0
78;./img/edges5_NicoleKidman7_1.png;kylie;0
31;./img/smoo15_NicoleKidman7_1.png;kylie;0
59;./img/smoo15_NicoleKidman3_1.png;kylie;0
77;./img/edges5_NicoleKidman5_1.png;kylie;0
154;./img/gray_NicoleKidman3_1.png;kylie;0
17;./img/smoo15_NicoleKidman5_1.png;kylie ;0
184;./img/gray_LeonardoDiCaprio3_1.png;leonardo;1
87;./img/edges5_LeonardoDiCaprio3_1.png;leonardo;1
116;./img/edges5_LeonardoDiCaprio1_1.png;leonardo;1
179;./img/gray_LeonardoDiCaprio1_1.png;leonardo;1
194;./img/gray_LeonardoDiCaprio2_1.png;leonardo;1
71;./img/smoo15_LeonardoDiCaprio2_1.png;leonardo;1
5;./img/smoo15_LeonardoDiCaprio1_1.png;leonardo;1
72;./img/smoo15_LeonardoDiCaprio3_1.png;leonardo;1
82;./img/edges5_LeonardoDiCaprio2_1.png;leonardo;1
101;./img/edges5_AlysonHannigan(Lily)1_1.png;lily;1
24;./img/smoo15_AlysonHannigan(Lily)1_1.png;lily;1
21;./img/smoo15_AlysonHannigan(Lily)8_3.png;lily;1
12;./img/smoo15_AlysonHannigan(Lily)5_4.png;lily;1
132;./img/edges5_AlysonHannigan(Lily)8_3.png;lily;1
151;./img/gray_AlysonHannigan(Lily)5_4.png;lily;1
170;./img/gray_AlysonHannigan(Lily)1_1.png;lily;1
