;filename;text;hit
160;./img/gray_JoshRadnor(Ted)3_1.png;Amerikanische Serie;0
155;./img/gray_AngelaMerkel1_1.png;Angela Merkel;1
12;./img/smoo15_AngelaMerkel4_1.png;Angela Merkel;1
209;./img/gray_AngelaMerkel3_1.png;Angela Merkel;1
103;./img/edges5_AngelaMerkel3_1.png;Angela Merkel;1
80;./img/edges5_AngelaMerkel1_1.png;Angela Merkel;1
175;./img/gray_AngelaMerkel4_1.png;Angela Merkel;1
144;./img/edges5_AngelaMerkel4_1.png;Angela Merkel;1
65;./img/smoo15_AngelaMerkel3_1.png;Angela Merkel;1
59;./img/smoo15_AngelaMerkel1_1.png;Angela Merkel;1
109;./img/edges5_OmarEpps(DrEricForeman)2_2.png;Arzt aud em Team von Dr House;0
31;./img/smoo15_OmarEpps(DrEricForeman)2_2.png;Arzt aus Dr House Team;0
57;./img/smoo15_OmarEpps(DrEricForeman)1_5.png;Arzt aus deM Team von Dr House;0
207;./img/gray_OmarEpps(DrEricForeman)3_1.png;Arzt aus dem Team von Dr House;0
203;./img/gray_OmarEpps(DrEricForeman)1_5.png;Arzt aus dem Team von Dr House;0
143;./img/edges5_OmarEpps(DrEricForeman)1_5.png;Arzt aus dem Team von Dr House;0
181;./img/gray_OmarEpps(DrEricForeman)2_2.png;Arzt aus dem Team von Dr House;0
138;./img/edges5_OmarEpps(DrEricForeman)3_1.png;Arzt aus dem Team von Dr House;0
62;./img/smoo15_OmarEpps(DrEricForeman)3_1.png;Arzt aus dem Team von Dr House;0
84;./img/edges5_AlysonHannigan(Lily)8_3.png;Aus Himym;0
82;./img/edges5_AlysonHannigan(Lily)5_4.png;Aus How I met your mother;0
187;./img/gray_BarackObama4_1.png;Barak Obama;1
149;./img/gray_BarackObama1_3.png;Barak Obama;1
3;./img/smoo15_BarackObama2_1.png;Barak Obama;1
17;./img/smoo15_BarackObama4_1.png;Barak Obama;1
139;./img/edges5_BarackObama2_1.png;Barak Obama;1
200;./img/gray_BarackObama2_1.png;Barak Obama;1
51;./img/smoo15_BarackObama1_3.png;Barak Obama;1
78;./img/edges5_BarackObama1_3.png;Barak Obama;1
141;./img/edges5_BarackObama4_1.png;Barak Obama;1
205;./img/gray_NeilPatrickHarris(Barney)1_1.png;Barney Stinson aus Himym;1
2;./img/smoo15_NeilPatrickHarris(Barney)1_1.png;Barney aus Himym;1
169;./img/gray_NeilPatrickHarris(Barney)2_2.png;Barney aus Himym;1
195;./img/gray_NeilPatrickHarris(Barney)3_7.png;Barney aus Himym;1
110;./img/edges5_NeilPatrickHarris(Barney)2_2.png;Barney aus Himym;1
25;./img/smoo15_NeilPatrickHarris(Barney)3_7.png;Barney aus Himym;1
119;./img/edges5_NeilPatrickHarris(Barney)1_1.png;Barney aus Himym;1
116;./img/edges5_NeilPatrickHarris(Barney)3_7.png;Barney aus Himym;1
32;./img/smoo15_NeilPatrickHarris(Barney)2_2.png;Barney aus himym;1
18;./img/smoo15_BastianSchweinsteiger6_2.png;Bastian Schweinsteiger;1
159;./img/gray_BastianSchweinsteiger3_1.png;Bastian Schweinsteiger;1
46;./img/smoo15_BastianSchweinsteiger3_1.png;Bastian Schweinsteiger;1
75;./img/edges5_BastianSchweinsteiger3_1.png;Bastian Schweinsteiger;1
73;./img/edges5_BastianSchweinsteiger1_1.png;Bastian Schweinsteiger;1
128;./img/edges5_BastianSchweinsteiger6_2.png;Bastian Schweinsteiger;1
208;./img/gray_BastianSchweinsteiger1_1.png;Bastian Schweinsteiger;1
196;./img/gray_BastianSchweinsteiger6_2.png;Bastian Schweinsteiger;1
11;./img/smoo15_BastianSchweinsteiger1_1.png;Bastian Schweinsteiger;1
165;./img/gray_BritneySpears5_1.png;Brittney Soears;1
206;./img/gray_BritneySpears1_1.png;Brittney Spears;1
39;./img/smoo15_BritneySpears7_1.png;Brittney Spears;1
69;./img/smoo15_BritneySpears5_1.png;Brittney Spears;1
194;./img/gray_BritneySpears7_1.png;Brittney Spears;1
99;./img/edges5_BritneySpears7_1.png;Brittney Spears;1
114;./img/edges5_BritneySpears5_1.png;Brittney Spears;1
131;./img/edges5_BritneySpears1_1.png;Brittney Spears;1
16;./img/smoo15_BritneySpears1_1.png;Brittney Spears;1
4;./img/smoo15_RobertSeanLeonard(Wilson)8_1.png;Dr Wilson aus Dr House;1
93;./img/edges5_GeorgeClooney3_1.png;George Clooney;1
161;./img/gray_GeorgeClooney4_2.png;George Clooney;1
129;./img/edges5_GeorgeClooney4_2.png;George Clooney;1
213;./img/gray_GeorgeClooney3_1.png;George Clooney;1
66;./img/smoo15_GeorgeClooney3_1.png;George Clooney;1
47;./img/smoo15_GeorgeClooney11_1.png;George Clooney;1
79;./img/edges5_GeorgeClooney11_1.png;George Clooney;1
35;./img/smoo15_GeorgeClooney4_2.png;George Clooney;1
154;./img/gray_GeorgeClooney11_1.png;George Clooney;1
164;./img/gray_GuentherJauch3_1.png;Günther Jauch;1
48;./img/smoo15_GuentherJauch4_1.png;Günther Jauch;1
96;./img/edges5_GuentherJauch2_1.png;Günther Jauch;1
54;./img/smoo15_GuentherJauch2_1.png;Günther Jauch;1
134;./img/edges5_GuentherJauch4_1.png;Günther Jauch;1
185;./img/gray_GuentherJauch4_1.png;Günther Jauch;1
100;./img/edges5_GuentherJauch3_1.png;Günther Jauch;1
26;./img/smoo15_GuentherJauch3_1.png;Günther Jauch;1
191;./img/gray_GuentherJauch2_1.png;Günther Jauch;1
10;./img/smoo15_AlysonHannigan(Lily)8_3.png;Himym;0
13;./img/smoo15_AlysonHannigan(Lily)5_4.png;Himym;0
126;./img/edges5_HughLaurie(DrHouse)5_3.png;Huch Laurie;1
8;./img/smoo15_HughLaurie(DrHouse)5_3.png;Hugh Laurie;1
30;./img/smoo15_HughLaurie(DrHouse)4_1.png;Hugh Laurie;1
112;./img/edges5_HughLaurie(DrHouse)4_1.png;Hugh Laurie;1
60;./img/smoo15_HughLaurie(DrHouse)2_1.png;Hugh Laurie;1
188;./img/gray_HughLaurie(DrHouse)2_1.png;Hugh Laurie;1
136;./img/edges5_HughLaurie(DrHouse)2_1.png;Hugh Laurie;1
182;./img/gray_HughLaurie(DrHouse)4_1.png;Hugh Laurie;1
173;./img/gray_HughLaurie(DrHouse)5_3.png;Hugh Laurie;1
201;./img/gray_JoachimLoew8_1.png;Jogi Löw;1
22;./img/smoo15_JoachimLoew1_1.png;Jogi Löw;1
37;./img/smoo15_JoachimLoew8_1.png;Jogi Löw;1
192;./img/gray_JoachimLoew4_1.png;Jogi Löw;1
120;./img/edges5_JoachimLoew4_1.png;Jogi Löw;1
61;./img/smoo15_JoachimLoew4_1.png;Jogi Löw;1
107;./img/edges5_JoachimLoew1_1.png;Jogi Löw;1
77;./img/edges5_JoachimLoew8_1.png;Jogi Löw;1
117;./img/edges5_LisaEdelstein(DrLisaCuddy)1_1.png;Klinikleitende Aerztin aus Dr House;0
67;./img/smoo15_LisaEdelstein(DrLisaCuddy)2_2.png;Klinikleitende Aerztin aus Dr House;0
146;./img/gray_LisaEdelstein(DrLisaCuddy)2_2.png;Klinikleitende Aerztin aus Dr House;0
41;./img/smoo15_LeonardoDiCaprio1_1.png;Leonardo DiCaprio;1
118;./img/edges5_LeonardoDiCaprio1_1.png;Leonardo DiCaprio;1
123;./img/edges5_LeonardoDiCaprio2_1.png;Leonardo DiCaprio;1
170;./img/gray_LeonardoDiCaprio1_1.png;Leonardo DiCaprio;1
171;./img/gray_LeonardoDiCaprio2_1.png;Leonardo DiCaprio;1
142;./img/edges5_LeonardoDiCaprio3_1.png;Leonardo DiCaprio;1
38;./img/smoo15_LeonardoDiCaprio2_1.png;Leonardo DiCaprio;1
183;./img/gray_LeonardoDiCaprio3_1.png;Leonardo DiCaprio;1
56;./img/smoo15_LeonardoDiCaprio3_1.png;Leonardo DiCaprio;1
156;./img/gray_AlysonHannigan(Lily)5_4.png;Lilly aus Himym;1
166;./img/gray_AlysonHannigan(Lily)1_1.png;Lilly aus Himym;1
145;./img/gray_AlysonHannigan(Lily)8_3.png;Lilly aus Himym;1
152;./img/gray_JasonSegel(Marshall)6_1.png;Sportlehrer aus Bad Teacher;0
95;./img/edges5_JasonSegel(Marshall)9_1.png;Sportlehrer aus Bad Teacher;0
121;./img/edges5_JasonSegel(Marshall)6_1.png;Sportlehrer aus Bad Teacher;0
64;./img/smoo15_JasonSegel(Marshall)6_1.png;Sportlehrer aus Dem Film Bad Teacher;0
140;./img/edges5_JasonSegel(Marshall)7_1.png;Sportlehrer aus dem Film Bad Teacher;0
168;./img/gray_JasonSegel(Marshall)7_1.png;Sportlehrer aus dem Film Bad Teacher;0
186;./img/gray_JasonSegel(Marshall)9_1.png;Sportlehrer aus dem Film Bad teacher;0
50;./img/smoo15_JasonSegel(Marshall)9_1.png;Sportlehrer aus dem Film Bad teacher;0
71;./img/smoo15_JasonSegel(Marshall)7_1.png;Sprotlehrer aus Dem Film Bad Teacher;0
184;./img/gray_TomCruise4_1.png;Tom Cruiz;1
105;./img/edges5_TomCruise5_1.png;Tom Cruiz;1
63;./img/smoo15_TomCruise4_1.png;Tom Cruiz;1
7;./img/smoo15_TomCruise5_1.png;Tom Cruiz;1
178;./img/gray_TomCruise5_1.png;Tom Cruiz;1
130;./img/edges5_TomCruise4_1.png;Tom Cruiz;1
132;./img/edges5_TomCruise1_1.png;Tom Cruiz;1
124;./img/edges5_UrsulavonderLeyen5_1.png;Ursula von der Leyen;1
133;./img/edges5_UrsulavonderLeyen4_1.png;Ursula von der Leyen;1
204;./img/gray_UrsulavonderLeyen1_1.png;Ursula von der Leyen;1
14;./img/smoo15_UrsulavonderLeyen5_1.png;Ursular Von der Leyen;1
29;./img/smoo15_UrsulavonderLeyen4_1.png;Ursular von der Leyen;1
211;./img/gray_UrsulavonderLeyen4_1.png;Ursular von der Leyen;1
150;./img/gray_UrsulavonderLeyen5_1.png;Ursular von der Leyen;1
85;./img/edges5_UrsulavonderLeyen1_1.png;Ursular von der Leyen;1
90;./img/edges5_WillSmith5_1.png;Will Smith;1
115;./img/edges5_WillSmith4_1.png;Will Smith;1
72;./img/smoo15_WillSmith1_1.png;Will Smith;1
81;./img/edges5_WillSmith1_1.png;Will Smith;1
162;./img/gray_WillSmith1_1.png;Will Smith;1
198;./img/gray_WillSmith4_1.png;Will Smith;1
19;./img/smoo15_WillSmith4_1.png;Will Smith;1
52;./img/smoo15_WillSmith5_1.png;Will Smith;1
202;./img/gray_WillSmith5_1.png;Will Smith;1
106;./img/edges5_RobertSeanLeonard(Wilson)1_1.png;Wilsin aus Dr House;1
158;./img/gray_RobertSeanLeonard(Wilson)8_1.png;Wilson aus Dr House;1
55;./img/smoo15_RobertSeanLeonard(Wilson)1_1.png;Wilson aus Dr House;1
58;./img/smoo15_RobertSeanLeonard(Wilson)2_6.png;Wilson aus Dr House;1
98;./img/edges5_RobertSeanLeonard(Wilson)2_6.png;Wilson aus Dr House;1
