;filename;text;hit
7;./greyInner/AngelaMerkel3_1_cut.png;Frau Merkel;1
210;./greyInner/WillSmith6_1_cut.png;Anseine Filme kann mich nicht errinern;0
80;./greyInner/GeorgeClooney4_2_cut.png;Berad pit;0
28;./greyInner/Beyonce3_2_cut.png;Biance;1
27;./greyInner/Beyonce11_2_cut.png;Biance;1
32;./greyInner/BritneySpears14_2_cut.png;Brithni spearc;1
33;./greyInner/BritneySpears5_1_cut.png;Brithny;1
34;./greyInner/BritneySpears7_1_cut.png;Britny;1
57;./greyInner/ElvisPresley2_1_cut.png;Elvis;1
58;./greyInner/ElvisPresley4_10_cut.png;Elvis;1
59;./greyInner/ElvisPresley5_2_cut.png;Elvis;1
60;./greyInner/ElvisPresley6_1_cut.png;Elvis;1
56;./greyInner/ElvisPresley1_1_cut.png;Elvis;1
9;./greyInner/AngelaMerkel5_1_cut.png;Frau Merkel;1
6;./greyInner/AngelaMerkel1_1_cut.png;Frau Merkel;1
109;./greyInner/JoachimLoew4_1_cut.png;FußballTrainer;0
19;./greyInner/BastianSchweinsteiger3_1_cut.png;Fußballspieler;0
17;./greyInner/BastianSchweinsteiger12_1_cut.png;Fußballspieler;0
16;./greyInner/BastianSchweinsteiger1_1_cut.png;Fußballspieler;0
110;./greyInner/JoachimLoew8_1_cut.png;Fußballtrainer;0
106;./greyInner/JoachimLoew1_1_cut.png;Fußballtrainer;0
20;./greyInner/BastianSchweinsteiger6_2_cut.png;Fußbalspieler;0
15;./greyInner/BarackObama5_2_cut.png;Harr Obama;1
14;./greyInner/BarackObama4_1_cut.png;Herr Obama;1
11;./greyInner/BarackObama1_3_cut.png;Herr Obama;1
13;./greyInner/BarackObama2_1_cut.png;Herr Obama;1
12;./greyInner/BarackObama11_2_cut.png;Herr Obama;1
18;./greyInner/BastianSchweinsteiger14_1_cut.png;In Fußball;0
156;./greyInner/NicoleKidman14_1_cut.png;Nicol kidman;1
159;./greyInner/NicoleKidman7_1_cut.png;Nicol kidman;1
158;./greyInner/NicoleKidman5_1_cut.png;Nicole kidman;1
176;./greyInner/Shakira1_1_cut.png;Shakira;1
179;./greyInner/Shakira7_1_cut.png;Shakira;1
134;./greyInner/LeonardoDiCaprio4_1_cut.png;Titanic;0
133;./greyInner/LeonardoDiCaprio3_1_cut.png;Titanic;0
135;./greyInner/LeonardoDiCaprio7_1_cut.png;Titanic;0
132;./greyInner/LeonardoDiCaprio2_1_cut.png;Titanic;0
108;./greyInner/JoachimLoew15_1_cut.png;Trainer;0
208;./greyInner/WillSmith4_1_cut.png;an seine Filme jkann ich mich nicht errinern;0
206;./greyInner/WillSmith1_1_cut.png;an seine Filme kann ich nicht errinern;0
209;./greyInner/WillSmith5_1_cut.png;leider ich mich nich  an Seine Filme errinern;0
178;./greyInner/Shakira3_1_cut.png;shakira;1
131;./greyInner/LeonardoDiCaprio1_1_cut.png;titanic;0
100;./greyInner/JasonSegel(Marshall)9_1_cut.png;;0
157;./greyInner/NicoleKidman3_1_cut.png;;0
155;./greyInner/NeilPatrickHarris(Barney)3_7_cut.png;;0
154;./greyInner/NeilPatrickHarris(Barney)2_2_cut.png;;0
153;./greyInner/NeilPatrickHarris(Barney)13_4_cut.png;;0
152;./greyInner/NeilPatrickHarris(Barney)11_2_cut.png;;0
151;./greyInner/NeilPatrickHarris(Barney)1_1_cut.png;;0
160;./greyInner/NicoleKidman8_2_cut.png;;0
129;./greyInner/KatjaBurkard5_3_cut.png;;0
128;./greyInner/KatjaBurkard4_1_cut.png;;0
127;./greyInner/KatjaBurkard10_1_cut.png;;0
126;./greyInner/KatjaBurkard1_1_cut.png;;0
107;./greyInner/JoachimLoew12_1_cut.png;;0
130;./greyInner/KatjaBurkard7_1_cut.png;;0
99;./greyInner/JasonSegel(Marshall)7_1_cut.png;;0
161;./greyInner/OmarEpps(DrEricForeman)1_5_cut.png;;0
163;./greyInner/OmarEpps(DrEricForeman)3_1_cut.png;;0
207;./greyInner/WillSmith14_1_cut.png;;0
205;./greyInner/Usher7_1_cut.png;;0
204;./greyInner/Usher4_1_cut.png;;0
203;./greyInner/Usher2_1_cut.png;;0
202;./greyInner/Usher11_1_cut.png;;0
201;./greyInner/Usher1_1_cut.png;;0
200;./greyInner/UrsulavonderLeyen8_2_cut.png;;0
199;./greyInner/UrsulavonderLeyen7_1_cut.png;;0
162;./greyInner/OmarEpps(DrEricForeman)2_2_cut.png;;0
198;./greyInner/UrsulavonderLeyen5_1_cut.png;;0
196;./greyInner/UrsulavonderLeyen1_1_cut.png;;0
195;./greyInner/TomCruise7_1_cut.png;;0
194;./greyInner/TomCruise6_1_cut.png;;0
193;./greyInner/TomCruise5_1_cut.png;;0
192;./greyInner/TomCruise4_1_cut.png;;0
191;./greyInner/TomCruise1_1_cut.png;;0
180;./greyInner/Shakira9_1_cut.png;;0
177;./greyInner/Shakira2_1_cut.png;;0
165;./greyInner/OmarEpps(DrEricForeman)9_1_cut.png;;0
164;./greyInner/OmarEpps(DrEricForeman)5_2_cut.png;;0
197;./greyInner/UrsulavonderLeyen4_1_cut.png;;0
98;./greyInner/JasonSegel(Marshall)6_1_cut.png;;0
96;./greyInner/JasonSegel(Marshall)11_1_cut.png;;0
37;./greyInner/CarenMiosga13_1_cut.png;;0
97;./greyInner/JasonSegel(Marshall)14_1_cut.png;;0
35;./greyInner/BritneySpears8_5_cut.png;;0
31;./greyInner/BritneySpears1_1_cut.png;;0
30;./greyInner/Beyonce8_3_cut.png;;0
38;./greyInner/CarenMiosga2_11_cut.png;;0
29;./greyInner/Beyonce5_3_cut.png;;0
26;./greyInner/Beyonce1_1_cut.png;;0
10;./greyInner/AngelaMerkel6_1_cut.png;;0
8;./greyInner/AngelaMerkel4_1_cut.png;;0
39;./greyInner/CarenMiosga6_2_cut.png;;0
36;./greyInner/CarenMiosga1_1_cut.png;;0
72;./greyInner/GuentherJauch3_1_cut.png;;0
75;./greyInner/GuentherJauch9_1_cut.png;;0
74;./greyInner/GuentherJauch7_1_cut.png;;0
73;./greyInner/GuentherJauch4_1_cut.png;;0
40;./greyInner/CarenMiosga9_1_cut.png;;0
71;./greyInner/GuentherJauch2_1_cut.png;;0
70;./greyInner/EmmaWatson(HermioneGranger)9_1_cut.png;;0
78;./greyInner/GeorgeClooney16_1_cut.png;;0
69;./greyInner/EmmaWatson(HermioneGranger)4_1_cut.png;;0
76;./greyInner/GeorgeClooney11_1_cut.png;;0
77;./greyInner/GeorgeClooney15_1_cut.png;;0
67;./greyInner/EmmaWatson(HermioneGranger)16_1_cut.png;;0
66;./greyInner/EmmaWatson(HermioneGranger)11_2_cut.png;;0
79;./greyInner/GeorgeClooney3_1_cut.png;;0
68;./greyInner/EmmaWatson(HermioneGranger)3_1_cut.png;;0
