img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,11.8772179526,,,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,0,0,16,,,ja,12.501,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/MariskaHargitay(Liv)1.jpg,"Law & Order: Special Victims Unit" (Olivia 'Liv' Benson),Mariska Hargitay,Schauspielerin,0,1,1,9,,,nein,5.598,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,2,2,30,,,ja,6.774,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,3,3,32,,,nein,6.104,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/RobertSeanLeonard(Wilson)2.jpg,"Dr. House" (Dr. James Wilson),Robert Sean Leonard,Schauspieler,0,4,4,12,,,nein,4.245,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,5,5,10,,,ja,3.968,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,6,6,11,,,ja,4.833,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/HughLaurie(DrHouse)9.jpg,"Dr. House" (Dr. Gregory House),Hugh Laurie,Schauspieler ,0,7,7,6,,,ja,2.328,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,8,8,0,,,ja,1.776,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/EmilyDeschanel3.jpg,"Bones - Die Knochenjägerin" (Dr. Temperance 'Bones' Brennan),Emily Deschanel,Schauspielerin,0,9,9,4,,,nein,4.411,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,10,10,33,,,ja,4.093,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,11,11,5,,,ja,2.203,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,12,12,29,,,ja,8.128,2017_Jan_27_1111,60.0020787259,textInputTest,001,6,
