img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,25.4376672034,,,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/LeonardoDiCaprio1.jpg,"Django Unchained" "The Great Gatsby" "Titanic",Leonardo DiCaprio,Schauspieler,0,0,0,31,,,ja,5.816,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,1,1,41,,,nein,7.626,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,2,2,21,,,ja,3.477,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,3,3,18,,,nein,8.121,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/WillSmith4.jpg,"I Am Legend" "Independence Day" "Men in Black"-Filme,Will Smith,Schauspieler,0,4,4,13,,,ja,6.61,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/EmilyDeschanel3.jpg,"Bones - Die Knochenjägerin" (Dr. Temperance 'Bones' Brennan),Emily Deschanel,Schauspielerin,0,5,5,4,,,ja,13.541,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,6,6,30,,,ja,5.257,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,7,7,37,,,nein,5.625,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,8,8,27,,,nein,6.819,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/TaylorSwift1.jpg,"Blank Space" "I Knew You Were Trouble" "Shake It Off",Taylor Swift,Sängerin,0,9,9,38,,,ja,3.666,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/JimParsons(SheldonCooper)1.jpg,"The Big Bang Theory" (Dr. Sheldon Cooper),Jim Parsons,Schauspieler,0,10,10,26,,,ja,4.133,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,11,11,5,,,ja,6.65,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,12,12,16,,,ja,4.645,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,13,13,8,,,nein,5.732,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,14,14,29,,,nein,4.212,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,15,15,23,,,ja,3.313,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,16,16,34,,,ja,7.2,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,17,17,10,,,ja,3.634,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/SahraWagenknecht6.jpg,Fraktionsvorsitzende DIE LINKE,Sahra Wagenknecht,Politikerin  ,0,18,18,35,,,nein,4.825,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/HughLaurie(DrHouse)9.jpg,"Dr. House" (Dr. Gregory House),Hugh Laurie,Schauspieler ,0,19,19,6,,,ja,3.305,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/RobertSeanLeonard(Wilson)2.jpg,"Dr. House" (Dr. James Wilson),Robert Sean Leonard,Schauspieler,0,20,20,12,,,ja,3.364,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/MariskaHargitay(Liv)1.jpg,"Law & Order: Special Victims Unit" (Olivia 'Liv' Benson),Mariska Hargitay,Schauspielerin,0,21,21,9,,,nein,6.343,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,22,22,32,,,ja,12.013,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,23,23,15,,,ja,1.997,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,24,24,39,,,ja,6.446,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,25,25,24,,,ja,5.014,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/EmmaWatson(HermioneGranger)1.jpg,"Harry Potter"-Filme (Hermione Granger),Emma Watson,Schauspielerin,0,26,26,22,,,ja,2.414,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,27,27,28,,,nein,3.898,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/UrsulavonderLeyen1.jpg,Bundesministerin der Verteidigung CDU,Ursula von der Leyen,Politikerin,0,28,28,40,,,nein,3.031,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,29,29,7,,,ja,5.864,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,30,30,20,,,nein,3.162,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/Shakira1.jpg,"Hips Don't Lie" "Waka Waka" "Whenever Wherever",Shakira,Sängerin,0,31,31,36,,,ja,3.564,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,32,32,1,,,ja,1.955,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/BastianSchweinsteiger1.jpg,Fußballspieler bei Manchester United früher FC Bayern München,Bastian Schweinsteiger,Sportler,0,33,33,14,,,nein,5.978,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,34,34,0,,,ja,6.032,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/BarackObama2.jpg,Präsident der USA Demokratische Partei,Barack Obama,Politiker,0,35,35,2,,,ja,2.025,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/JanHofer1.jpg,"Tagesschau" in der ARD,Jan Hofer,Nachrichtensprecher,0,36,36,25,,,nein,2.953,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
./img/BritneySpears5.jpg,"…Baby One More Time" "Oops! …I Did It Again" "Toxic",Britney Spears,Sängerin,0,37,37,17,,,ja,4.428,2017_Feb_09_1601,60.0456102099,textInputTest,001,17,
