img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
./img/MariskaHargitay(Liv)1.jpg,"Law & Order: Special Victims Unit" (Olivia 'Liv' Benson),Mariska Hargitay,Schauspielerin,0,19,19,9,,,nein,6.506,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/BastianSchweinsteiger1.jpg,Fußballspieler bei Manchester United früher FC Bayern München,Bastian Schweinsteiger,Sportler,0,20,20,14,,,ja,5.451,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,21,21,27,,,ja,2.693,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,22,22,21,,,ja,3.099,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,23,23,32,,,nein,5.867,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,24,24,23,,,ja,4.23,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,25,25,11,,,ja,6.364,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,26,26,28,,,ja,5.425,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,27,27,34,,,nein,6.733,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,28,28,15,,,nein,11.253,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/RobertSeanLeonard(Wilson)2.jpg,"Dr. House" (Dr. James Wilson),Robert Sean Leonard,Schauspieler,0,29,29,12,,,nein,5.728,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,30,30,0,,,ja,10.006,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,31,31,10,,,ja,5.741,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,32,32,18,,,ja,12.611,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,33,33,37,,,nein,4.581,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,34,34,39,,,ja,5.427,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/EmmaWatson(HermioneGranger)1.jpg,"Harry Potter"-Filme (Hermione Granger),Emma Watson,Schauspielerin,0,35,35,22,,,nein,4.289,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/WillSmith4.jpg,"I Am Legend" "Independence Day" "Men in Black"-Filme,Will Smith,Schauspieler,0,36,36,13,,,ja,18.607,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/HughLaurie(DrHouse)9.jpg,"Dr. House" (Dr. Gregory House),Hugh Laurie,Schauspieler ,0,37,37,6,,,ja,6.266,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,38,38,30,,,ja,9.06,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,39,39,7,,,ja,3.164,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,40,40,41,,,ja,6.397,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,41,41,19,,,nein,12.622,2017_Feb_23_1752,60.0402332719,textInputTest,001,23,
