img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,2.01397854188,,,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/BarackObama2.jpg,Präsident der USA Demokratische Partei,Barack Obama,Politiker,0,0,0,2,,,ja,4.206,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,1,1,0,,,ja,9.255,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,2,2,30,,,ja,5.522,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/EmilyDeschanel3.jpg,"Bones - Die Knochenjägerin" (Dr. Temperance 'Bones' Brennan),Emily Deschanel,Schauspielerin,0,3,3,4,,,nein,5.799,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,4,4,33,,,nein,7.307,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,5,5,21,,,ja,2.439,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,6,6,18,,,ja,5.429,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/WillSmith4.jpg,"I Am Legend" "Independence Day" "Men in Black"-Filme,Will Smith,Schauspieler,0,7,7,13,,,ja,2.875,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/HughLaurie(DrHouse)9.jpg,"Dr. House" (Dr. Gregory House),Hugh Laurie,Schauspieler ,0,8,8,6,,,nein,12.604,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,9,9,24,,,nein,9.287,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/Shakira1.jpg,"Hips Don't Lie" "Waka Waka" "Whenever Wherever",Shakira,Sängerin,0,10,10,36,,,ja,4.736,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/MariskaHargitay(Liv)1.jpg,"Law & Order: Special Victims Unit" (Olivia 'Liv' Benson),Mariska Hargitay,Schauspielerin,0,11,11,9,,,nein,7.409,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,12,12,29,,,nein,3.429,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/BastianSchweinsteiger1.jpg,Fußballspieler bei Manchester United früher FC Bayern München,Bastian Schweinsteiger,Sportler,0,13,13,14,,,ja,1.96,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,14,14,19,,,nein,5.629,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/EmmaWatson(HermioneGranger)1.jpg,"Harry Potter"-Filme (Hermione Granger),Emma Watson,Schauspielerin,0,15,15,22,,,ja,4.341,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,16,16,11,,,ja,3.581,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,17,17,34,,,nein,5.464,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/TaylorSwift1.jpg,"Blank Space" "I Knew You Were Trouble" "Shake It Off",Taylor Swift,Sängerin,0,18,18,38,,,ja,4.588,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,19,19,8,,,ja,2.536,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/BritneySpears5.jpg,"…Baby One More Time" "Oops! …I Did It Again" "Toxic",Britney Spears,Sängerin,0,20,20,17,,,ja,3.079,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,21,21,20,,,nein,2.521,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/UrsulavonderLeyen1.jpg,Bundesministerin der Verteidigung CDU,Ursula von der Leyen,Politikerin,0,22,22,40,,,ja,1.609,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/JimParsons(SheldonCooper)1.jpg,"The Big Bang Theory" (Dr. Sheldon Cooper),Jim Parsons,Schauspieler,0,23,23,26,,,ja,2.982,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,24,24,23,,,ja,1.301,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,25,25,28,,,ja,2.158,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/SahraWagenknecht6.jpg,Fraktionsvorsitzende DIE LINKE,Sahra Wagenknecht,Politikerin  ,0,26,26,35,,,ja,11.303,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,27,27,5,,,ja,2.007,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,28,28,15,,,nein,2.593,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,29,29,37,,,nein,2.003,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,30,30,7,,,nein,2.558,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/CarenMiosga4.jpg,"tagesthemen" früher "ttt - titel thesen temperamente",Caren Miosga,Moderatorin,0,31,31,3,,,nein,2.522,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,32,32,1,,,ja,1.663,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/LeonardoDiCaprio1.jpg,"Django Unchained" "The Great Gatsby" "Titanic",Leonardo DiCaprio,Schauspieler,0,33,33,31,,,ja,1.244,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,34,34,32,,,nein,4.59,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/JanHofer1.jpg,"Tagesschau" in der ARD,Jan Hofer,Nachrichtensprecher,0,35,35,25,,,nein,3.638,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,36,36,27,,,ja,1.504,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/RobertSeanLeonard(Wilson)2.jpg,"Dr. House" (Dr. James Wilson),Robert Sean Leonard,Schauspieler,0,37,37,12,,,nein,3.363,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,38,38,10,,,ja,1.782,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,39,39,41,,,ja,2.194,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,40,40,39,,,ja,4.361,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,41,41,16,,,ja,1.385,2017_Feb_07_1359,60.0428929954,textInputTest,001,12,
