img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,8.64432961912,,,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,0,0,23,,,ja,7.492,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,1,1,7,,,ja,4.855,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,2,2,32,,,ja,4.366,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,3,3,41,,,ja,4.614,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/HughLaurie(DrHouse)9.jpg,"Dr. House" (Dr. Gregory House),Hugh Laurie,Schauspieler ,0,4,4,6,,,ja,3.486,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,5,5,16,,,ja,5.251,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,6,6,39,,,ja,5.038,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/UrsulavonderLeyen1.jpg,Bundesministerin der Verteidigung CDU,Ursula von der Leyen,Politikerin,0,7,7,40,,,ja,3.494,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,8,8,5,,,ja,2.409,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/CarenMiosga4.jpg,"tagesthemen" früher "ttt - titel thesen temperamente",Caren Miosga,Moderatorin,0,9,9,3,,,nein,5.439,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
./img/TaylorSwift1.jpg,"Blank Space" "I Knew You Were Trouble" "Shake It Off",Taylor Swift,Sängerin,0,10,10,38,,,ja,2.546,2017_Feb_02_1329,60.0095094548,textInputTest,001,9,
