img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,8.69505020303,,,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,0,0,0,,,ja,11.035,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,1,1,1,,,ja,4.161,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,2,2,24,,,ja,5.001,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,3,3,5,,,ja,1.919,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,4,4,10,,,ja,2.993,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,5,5,28,,,ja,2.212,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,6,6,33,,,ja,2.535,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,7,7,21,,,ja,2.185,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,8,8,32,,,nein,3.528,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,9,9,23,,,ja,6.259,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/JanHofer1.jpg,"Tagesschau" in der ARD,Jan Hofer,Nachrichtensprecher,0,10,10,25,,,nein,2.401,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,11,11,8,,,ja,2.966,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,12,12,27,,,ja,1.899,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,13,13,20,,,nein,2.479,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/SahraWagenknecht6.jpg,Fraktionsvorsitzende DIE LINKE,Sahra Wagenknecht,Politikerin  ,0,14,14,35,,,ja,1.73,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/CarenMiosga4.jpg,"tagesthemen" früher "ttt - titel thesen temperamente",Caren Miosga,Moderatorin,0,15,15,3,,,nein,2.188,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/RobertSeanLeonard(Wilson)2.jpg,"Dr. House" (Dr. James Wilson),Robert Sean Leonard,Schauspieler,0,16,16,12,,,nein,2.87,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,17,17,34,,,nein,2.688,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
./img/BastianSchweinsteiger1.jpg,Fußballspieler bei Manchester United früher FC Bayern München,Bastian Schweinsteiger,Sportler,0,18,18,14,,,ja,2.046,2017_Jan_25_1112,60.0283635777,textInputTest,001,2,
