img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,12.9597473584,,,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,0,0,33,,,ja,10.498,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,1,1,34,,,ja,8.984,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/BritneySpears5.jpg,"…Baby One More Time" "Oops! …I Did It Again" "Toxic",Britney Spears,Sängerin,0,2,2,17,,,ja,3.166,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,3,3,24,,,nein,6.608,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,4,4,15,,,ja,4.262,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,5,5,37,,,ja,2.586,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,6,6,21,,,ja,2.195,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,7,7,19,,,nein,8.402,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,8,8,10,,,nein,3.82,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,9,9,23,,,ja,5.336,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/LeonardoDiCaprio1.jpg,"Django Unchained" "The Great Gatsby" "Titanic",Leonardo DiCaprio,Schauspieler,0,10,10,31,,,ja,3.474,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,11,11,27,,,ja,2.757,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,12,12,16,,,ja,2.753,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,13,13,41,,,ja,4.266,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/Shakira1.jpg,"Hips Don't Lie" "Waka Waka" "Whenever Wherever",Shakira,Sängerin,0,14,14,36,,,ja,1.992,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,15,15,8,,,ja,2.102,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,16,16,18,,,nein,5.515,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,17,17,1,,,ja,4.361,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,18,18,29,,,ja,3.585,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/MariskaHargitay(Liv)1.jpg,"Law & Order: Special Victims Unit" (Olivia 'Liv' Benson),Mariska Hargitay,Schauspielerin,0,19,19,9,,,nein,5.909,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
./img/UrsulavonderLeyen1.jpg,Bundesministerin der Verteidigung CDU,Ursula von der Leyen,Politikerin,0,20,20,40,,,ja,2.529,2017_Feb_09_1328,60.0304633237,textInputTest,001,16,
