img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,10.6105407982,,,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,0,0,19,,,nein,10.157,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,1,1,11,,,ja,4.307,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/JanHofer1.jpg,"Tagesschau" in der ARD,Jan Hofer,Nachrichtensprecher,0,2,2,25,,,ja,5.97,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,3,3,16,,,ja,2.333,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,4,4,10,,,ja,4.299,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,5,5,8,,,ja,3.256,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,6,6,7,,,ja,4.55,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,7,7,1,,,ja,2.071,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/LeonardoDiCaprio1.jpg,"Django Unchained" "The Great Gatsby" "Titanic",Leonardo DiCaprio,Schauspieler,0,8,8,31,,,ja,2.593,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,9,9,24,,,nein,4.706,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,10,10,5,,,ja,1.847,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,11,11,20,,,nein,2.937,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/EmmaWatson(HermioneGranger)1.jpg,"Harry Potter"-Filme (Hermione Granger),Emma Watson,Schauspielerin,0,12,12,22,,,ja,2.842,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,13,13,15,,,nein,5.951,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,14,14,32,,,nein,4.025,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,15,15,0,,,ja,4.233,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/WillSmith4.jpg,"I Am Legend" "Independence Day" "Men in Black"-Filme,Will Smith,Schauspieler,0,16,16,13,,,ja,2.015,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,17,17,37,,,ja,1.995,2017_Jan_30_1524,60.0006159055,textInputTest,001,7,
