img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,18.9240505273,,,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,0,0,39,,,ja,9.806,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,1,1,27,,,ja,7.171,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/JimParsons(SheldonCooper)1.jpg,"The Big Bang Theory" (Dr. Sheldon Cooper),Jim Parsons,Schauspieler,0,2,2,26,,,ja,7.215,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/WillSmith4.jpg,"I Am Legend" "Independence Day" "Men in Black"-Filme,Will Smith,Schauspieler,0,3,3,13,,,ja,3.892,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,4,4,28,,,nein,5.176,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/HughLaurie(DrHouse)9.jpg,"Dr. House" (Dr. Gregory House),Hugh Laurie,Schauspieler ,0,5,5,6,,,ja,11.118,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,6,6,11,,,ja,10.667,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,7,7,29,,,nein,6.207,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/JanHofer1.jpg,"Tagesschau" in der ARD,Jan Hofer,Nachrichtensprecher,0,8,8,25,,,ja,4.954,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,9,9,10,,,nein,5.817,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/Shakira1.jpg,"Hips Don't Lie" "Waka Waka" "Whenever Wherever",Shakira,Sängerin,0,10,10,36,,,ja,6.816,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,11,11,5,,,ja,2.965,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/UrsulavonderLeyen1.jpg,Bundesministerin der Verteidigung CDU,Ursula von der Leyen,Politikerin,0,12,12,40,,,ja,6.113,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,13,13,21,,,ja,2.457,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,14,14,33,,,ja,10.856,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/RobertSeanLeonard(Wilson)2.jpg,"Dr. House" (Dr. James Wilson),Robert Sean Leonard,Schauspieler,0,15,15,12,,,nein,4.08,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,16,16,7,,,nein,6.617,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,17,17,20,,,nein,4.196,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/SahraWagenknecht6.jpg,Fraktionsvorsitzende DIE LINKE,Sahra Wagenknecht,Politikerin  ,0,18,18,35,,,nein,5.415,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/BarackObama2.jpg,Präsident der USA Demokratische Partei,Barack Obama,Politiker,0,19,19,2,,,ja,4.46,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,20,20,41,,,ja,8.68,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,21,21,30,,,nein,8.538,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,22,22,16,,,ja,3.212,2017_Jan_24_1346,60.0176157679,textInputTest,001,1,
