img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,18.2246098662,,,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/BastianSchweinsteiger1.jpg,Fußballspieler bei Manchester United früher FC Bayern München,Bastian Schweinsteiger,Sportler,0,0,0,14,,,ja,11.013,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,1,1,19,,,nein,5.929,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,2,2,34,,,ja,4.334,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,3,3,30,,,ja,3.29,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/CarenMiosga4.jpg,"tagesthemen" früher "ttt - titel thesen temperamente",Caren Miosga,Moderatorin,0,4,4,3,,,nein,4.14,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,5,5,18,,,nein,3.125,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,6,6,32,,,ja,3.227,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/EmilyDeschanel3.jpg,"Bones - Die Knochenjägerin" (Dr. Temperance 'Bones' Brennan),Emily Deschanel,Schauspielerin,0,7,7,4,,,ja,7.049,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,8,8,11,,,ja,3.328,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,9,9,21,,,ja,1.824,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,10,10,20,,,nein,3.149,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,11,11,8,,,ja,2.761,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,12,12,15,,,ja,1.927,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,13,13,28,,,nein,2.728,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/Shakira1.jpg,"Hips Don't Lie" "Waka Waka" "Whenever Wherever",Shakira,Sängerin,0,14,14,36,,,ja,3.022,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/BritneySpears5.jpg,"…Baby One More Time" "Oops! …I Did It Again" "Toxic",Britney Spears,Sängerin,0,15,15,17,,,ja,2.106,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,16,16,27,,,ja,1.759,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,17,17,0,,,ja,5.308,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/EmmaWatson(HermioneGranger)1.jpg,"Harry Potter"-Filme (Hermione Granger),Emma Watson,Schauspielerin,0,18,18,22,,,ja,3.295,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,19,19,33,,,ja,2.697,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,20,20,23,,,ja,1.636,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,21,21,16,,,ja,2.061,2017_Feb_06_1310,60.0030411576,textInputTest,001,10,
