img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,17,17,29,,,ja,12.964,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,18,18,33,,,ja,10.177,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/LeonardoDiCaprio1.jpg,"Django Unchained" "The Great Gatsby" "Titanic",Leonardo DiCaprio,Schauspieler,0,19,19,31,,,ja,2.962,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,20,20,0,,,ja,4.007,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,21,21,27,,,ja,2.355,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/EmilyDeschanel3.jpg,"Bones - Die Knochenjägerin" (Dr. Temperance 'Bones' Brennan),Emily Deschanel,Schauspielerin,0,22,22,4,,,ja,3.373,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,23,23,20,,,ja,4.66,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,24,24,7,,,ja,4.753,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/BastianSchweinsteiger1.jpg,Fußballspieler bei Manchester United früher FC Bayern München,Bastian Schweinsteiger,Sportler,0,25,25,14,,,ja,2.964,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,26,26,41,,,ja,4.012,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/SahraWagenknecht6.jpg,Fraktionsvorsitzende DIE LINKE,Sahra Wagenknecht,Politikerin  ,0,27,27,35,,,ja,4.248,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,28,28,8,,,ja,8.514,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,29,29,5,,,ja,2.349,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,30,30,16,,,ja,3.295,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/TaylorSwift1.jpg,"Blank Space" "I Knew You Were Trouble" "Shake It Off",Taylor Swift,Sängerin,0,31,31,38,,,ja,2.356,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,32,32,11,,,ja,3.767,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,33,33,23,,,ja,3.549,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,34,34,37,,,ja,3.932,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/Shakira1.jpg,"Hips Don't Lie" "Waka Waka" "Whenever Wherever",Shakira,Sängerin,0,35,35,36,,,ja,4.362,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,36,36,24,,,ja,5.909,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,37,37,15,,,ja,9.226,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/EmmaWatson(HermioneGranger)1.jpg,"Harry Potter"-Filme (Hermione Granger),Emma Watson,Schauspielerin,0,38,38,22,,,ja,2.456,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,39,39,10,,,ja,3.841,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,40,40,32,,,ja,3.643,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
./img/JimParsons(SheldonCooper)1.jpg,"The Big Bang Theory" (Dr. Sheldon Cooper),Jim Parsons,Schauspieler,0,41,41,26,,,ja,3.409,2017_Jan_25_1315,60.0516058691,textInputTest,001,3,
