img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,26.0869941083,,,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,0,0,19,,,nein,14.047,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,1,1,41,,,nein,6.391,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,2,2,33,,,ja,7.627,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,3,3,39,,,ja,7.975,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,4,4,18,,,ja,3.936,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/LeonardoDiCaprio1.jpg,"Django Unchained" "The Great Gatsby" "Titanic",Leonardo DiCaprio,Schauspieler,0,5,5,31,,,ja,3.382,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,6,6,5,,,ja,3.155,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/WillSmith4.jpg,"I Am Legend" "Independence Day" "Men in Black"-Filme,Will Smith,Schauspieler,0,7,7,13,,,ja,2.568,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,8,8,28,,,ja,2.6,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,9,9,1,,,ja,2.185,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,10,10,15,,,ja,3.993,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,11,11,37,,,ja,2.483,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,12,12,27,,,ja,1.906,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,13,13,29,,,ja,5.65,2017_Feb_20_1134,60.017731316,textInputTest,001,19,
