img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,13.9257849627,,,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/TaylorSwift1.jpg,"Blank Space" "I Knew You Were Trouble" "Shake It Off",Taylor Swift,Sängerin,0,0,0,38,,,ja,6.262,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/WillSmith4.jpg,"I Am Legend" "Independence Day" "Men in Black"-Filme,Will Smith,Schauspieler,0,1,1,13,,,ja,19.216,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,2,2,23,,,ja,5.073,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/ElvisPresley1.jpg,"Hound Dog" "In the Ghetto" "Jailhouse Rock",Elvis Presley,Sänger,0,3,3,21,,,ja,5.81,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,4,4,27,,,ja,3.483,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,5,5,30,,,nein,8.894,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/JimParsons(SheldonCooper)1.jpg,"The Big Bang Theory" (Dr. Sheldon Cooper),Jim Parsons,Schauspieler,0,6,6,26,,,ja,5.005,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/BastianSchweinsteiger1.jpg,Fußballspieler bei Manchester United früher FC Bayern München,Bastian Schweinsteiger,Sportler,0,7,7,14,,,ja,3.129,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/CarenMiosga4.jpg,"tagesthemen" früher "ttt - titel thesen temperamente",Caren Miosga,Moderatorin,0,8,8,3,,,nein,6.344,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,9,9,18,,,ja,5.692,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,10,10,37,,,nein,4.126,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,11,11,0,,,ja,7.121,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,12,12,10,,,ja,4.607,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/HughLaurie(DrHouse)9.jpg,"Dr. House" (Dr. Gregory House),Hugh Laurie,Schauspieler ,0,13,13,6,,,ja,8.565,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,14,14,20,,,nein,5.662,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/JasonSegel(Marshall)2.jpg,"How I Met Your Mother" (Marshall Eriksen),Jason Segel,Schauspieler,0,15,15,7,,,ja,7.043,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,16,16,1,,,ja,3.592,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,17,17,8,,,ja,6.571,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/JoshRadnor(Ted)1.jpg,"How I Met Your Mother" (Ted Mosby),Josh Radnor,Schauspieler,0,18,18,28,,,ja,3.474,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/MariskaHargitay(Liv)1.jpg,"Law & Order: Special Victims Unit" (Olivia 'Liv' Benson),Mariska Hargitay,Schauspielerin,0,19,19,9,,,nein,4.946,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/BarackObama2.jpg,Präsident der USA Demokratische Partei,Barack Obama,Politiker,0,20,20,2,,,ja,1.944,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/Shakira1.jpg,"Hips Don't Lie" "Waka Waka" "Whenever Wherever",Shakira,Sängerin,0,21,21,36,,,ja,7.568,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,22,22,15,,,ja,9.466,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,23,23,11,,,ja,5.353,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,24,24,24,,,nein,5.493,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,25,25,33,,,ja,5.691,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/BritneySpears5.jpg,"…Baby One More Time" "Oops! …I Did It Again" "Toxic",Britney Spears,Sängerin,0,26,26,17,,,ja,3.783,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/RobertSeanLeonard(Wilson)2.jpg,"Dr. House" (Dr. James Wilson),Robert Sean Leonard,Schauspieler,0,27,27,12,,,ja,9.393,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,28,28,5,,,ja,2.232,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,29,29,19,,,nein,11.141,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,30,30,29,,,nein,3.483,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/JanHofer1.jpg,"Tagesschau" in der ARD,Jan Hofer,Nachrichtensprecher,0,31,31,25,,,ja,4.096,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,32,32,34,,,ja,7.89,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,33,33,39,,,ja,2.682,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/EmilyDeschanel3.jpg,"Bones - Die Knochenjägerin" (Dr. Temperance 'Bones' Brennan),Emily Deschanel,Schauspielerin,0,34,34,4,,,ja,4.426,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/LeonardoDiCaprio1.jpg,"Django Unchained" "The Great Gatsby" "Titanic",Leonardo DiCaprio,Schauspieler,0,35,35,31,,,ja,2.81,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/EmmaWatson(HermioneGranger)1.jpg,"Harry Potter"-Filme (Hermione Granger),Emma Watson,Schauspielerin,0,36,36,22,,,ja,2.116,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/Usher1.jpg,"DJ Got Us Fallin' in Love" "More" "OMG" "Yeah!",Usher,Sänger,0,37,37,41,,,ja,3.674,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/LisaEdelstein(DrLisaCuddy)2.jpg,"Dr. House" (Dr. Lisa Cuddy),Lisa Edelstein,Schauspielerin,0,38,38,32,,,ja,4.593,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,39,39,16,,,ja,5.807,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/UrsulavonderLeyen1.jpg,Bundesministerin der Verteidigung CDU,Ursula von der Leyen,Politikerin,0,40,40,40,,,ja,3.529,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
./img/SahraWagenknecht6.jpg,Fraktionsvorsitzende DIE LINKE,Sahra Wagenknecht,Politikerin  ,0,41,41,35,,,nein,4.435,2017_Feb_20_1749,60.014727228,textInputTest,001,20,
