img,descript,name,context,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,date,frameRate,expName,session,participant,
,,,,,,,,space,35.3512561141,,,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/KatjaBurkard5.jpg,"Punkt 12" bei RTL,Katja Burkard,Moderatorin,0,0,0,8,,,ja,15.277,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/OmarEpps(DrEricForeman)1.jpg,"Dr. House" (Dr. Eric Foreman),Omar Epps,Schauspieler,0,1,1,34,,,nein,12.764,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/CobieSmulders(Robin)2.jpg,"How I Met Your Mother" (Robin Scherbatsky),Cobie Smulders,Schauspielerin,0,2,2,18,,,ja,5.111,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/JanHofer1.jpg,"Tagesschau" in der ARD,Jan Hofer,Nachrichtensprecher,0,3,3,25,,,nein,6.024,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/BenedictCumberbatch4.jpg,"Der Hobbit"-Filme (Stimme des Drachen Smaug) "Sherlock",Benedict Cumberbatch,Schauspieler,0,4,4,15,,,ja,3.41,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/BritneySpears5.jpg,"…Baby One More Time" "Oops! …I Did It Again" "Toxic",Britney Spears,Sängerin,0,5,5,17,,,ja,3.287,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/CarenMiosga4.jpg,"tagesthemen" früher "ttt - titel thesen temperamente",Caren Miosga,Moderatorin,0,6,6,3,,,nein,2.37,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/AngelaMerkel1.jpg,Bundeskanzlerin CDU,Angela Merkel,Politikerin,0,7,7,1,,,ja,1.94,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/NicoleKidman4.jpg,"Australia" "Moulin Rouge" "To Die For",Nicole Kidman,Schauspielerin,0,8,8,11,,,ja,2.247,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/JudithRakers7.jpg,"Tagesschau" in der ARD,Judith Rakers,Nachrichtensprecherin,0,9,9,29,,,nein,2.029,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/DannFlorek(DonaldDonCragen)1.jpg,"Law & Order: Special Victims Unit" (Donald 'Don' Cragen),Dann Florek,Schauspieler,0,10,10,20,,,ja,6.874,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/BarackObama2.jpg,Präsident der USA Demokratische Partei,Barack Obama,Politiker,0,11,11,2,,,ja,3.815,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/Beyonce2.jpg,"Crazy in Love" "Halo" "If I Were a Boy" "Single Ladies",Beyoncé,Sängerin,0,12,12,16,,,ja,2.028,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/MilaKunis5.jpg,"Black Swan" "Freunde mit gewissen Vorzügen" "Ted",Mila Kunis,Schauspielerin,0,13,13,33,,,ja,2.226,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/GuentherJauch2.jpg,"Wer wird Millionär?" früher "stern TV",Günther Jauch,Moderator ,0,14,14,5,,,ja,2.389,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/SigmarGabriel1.jpg,Bundesminister für Wirtschaft und Energie & Parteivorsitzender SPD,Sigmar Gabriel,Politiker,0,15,15,37,,,ja,1.612,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/AlysonHannigan(Lily)1.jpg,"How I Met Your Mother" (Lily Aldrin),Alyson Hannigan,Schauspielerin,0,16,16,0,,,ja,1.596,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/NeilPatrickHarris(Barney)4.jpg,"How I Met Your Mother" (Barney Stinson),Neil Patrick Harris,Schauspieler,0,17,17,10,,,ja,1.443,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/CristinMilioti(Tracy_Mutter)1.jpg,"How I Met Your Mother" (Tracy Mosby die Mutter),Cristin Milioti,Schauspielerin,0,18,18,19,,,ja,3.676,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/MariskaHargitay(Liv)1.jpg,"Law & Order: Special Victims Unit" (Olivia 'Liv' Benson),Mariska Hargitay,Schauspielerin,0,19,19,9,,,ja,4.777,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/GeorgeClooney6.jpg,"Batman & Robin" "Gravity" "Ocean's Eleven",George Clooney,Schauspieler,0,20,20,23,,,ja,2.113,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/Ice-T(OdafinFinTutuola)1.jpg,"Law & Order: Special Victims Unit" (Odafin 'Fin' Tutuola),Ice-T,Schauspieler und Musiker,0,21,21,24,,,ja,2.181,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/KaleyCuoco(Penny)2.jpg,"The Big Bang Theory" (Penny Hofstadter),Kaley Cuoco,Schauspielerin,0,22,22,30,,,ja,3.043,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/TomCruise2.jpg,"Knight and Day" "Mission: Impossible"-Filme "Oblivion",Tom Cruise,Schauspieler,0,23,23,39,,,ja,3.347,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/TaylorSwift1.jpg,"Blank Space" "I Knew You Were Trouble" "Shake It Off",Taylor Swift,Sängerin,0,24,24,38,,,ja,1.923,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
./img/JoachimLoew1.jpg,Bundestrainer der deutschen Fußballnationalmannschaft,Joachim Löw,Trainer,0,25,25,27,,,ja,1.523,2017_Feb_28_1313,59.9553804968,textInputTest,001,26,
