,filename,text,hit
92,./img/edges5_AngelaMerkel4_1.png,Angela Merkel,1
182,./img/gray_AngelaMerkel3_1.png,Angela Merkel,1
74,./img/edges5_AngelaMerkel3_1.png,Angela Merkel,1
203,./img/gray_AngelaMerkel4_1.png,Angela Merkel,1
14,./img/smoo15_AngelaMerkel3_1.png,Angela Merkel,1
1,./img/smoo15_AngelaMerkel1_1.png,Angela Merkel,1
59,./img/smoo15_AngelaMerkel4_1.png,Angela Merkel,1
148,./img/gray_AngelaMerkel1_1.png,Angela Merkel,1
93,./img/edges5_AngelaMerkel1_1.png,Angela Merkel,1
126,./img/edges5_NeilPatrickHarris(Barney)1_1.png,Barney,1
54,./img/smoo15_NeilPatrickHarris(Barney)3_7.png,Barney,1
173,./img/gray_NeilPatrickHarris(Barney)2_2.png,Barney,1
49,./img/smoo15_NeilPatrickHarris(Barney)2_2.png,Barney,1
195,./img/gray_NeilPatrickHarris(Barney)1_1.png,Barney,1
96,./img/edges5_NeilPatrickHarris(Barney)3_7.png,Barney,1
183,./img/gray_NeilPatrickHarris(Barney)3_7.png,Barney,1
28,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,Barney,1
130,./img/edges5_NeilPatrickHarris(Barney)2_2.png,Barney,1
107,./img/edges5_EmilyDeschanel6_12.png,Bones,0
31,./img/smoo15_EmilyDeschanel5_1.png,Bones,0
117,./img/edges5_EmilyDeschanel3_1.png,Bones,0
61,./img/smoo15_EmilyDeschanel6_12.png,Bones,0
150,./img/gray_EmilyDeschanel3_1.png,Bones,0
66,./img/smoo15_EmilyDeschanel3_1.png,Bones,0
201,./img/gray_EmilyDeschanel6_12.png,Bones,0
116,./img/edges5_BritneySpears7_1.png,Britney Spears,1
152,./img/gray_BritneySpears7_1.png,Britney Spears,1
129,./img/edges5_BritneySpears1_1.png,Britney Spears,1
32,./img/smoo15_BritneySpears7_1.png,Britney Spears,1
90,./img/edges5_BritneySpears5_1.png,Britney Spears,1
192,./img/gray_BritneySpears5_1.png,Britney Spears,1
38,./img/smoo15_BritneySpears1_1.png,Britney Spears,1
52,./img/smoo15_BritneySpears5_1.png,Britney Spears,1
200,./img/gray_BritneySpears1_1.png,Britney Spears,1
186,./img/gray_HughLaurie(DrHouse)5_3.png,Dr House,1
123,./img/edges5_HughLaurie(DrHouse)4_1.png,Dr House,1
86,./img/edges5_HughLaurie(DrHouse)2_1.png,Dr House,1
40,./img/smoo15_HughLaurie(DrHouse)2_1.png,Dr House,1
175,./img/gray_HughLaurie(DrHouse)4_1.png,Dr House,1
145,./img/gray_HughLaurie(DrHouse)2_1.png,Dr House,1
121,./img/edges5_HughLaurie(DrHouse)5_3.png,Dr House,1
50,./img/smoo15_HughLaurie(DrHouse)5_3.png,Dr House,1
42,./img/smoo15_GeorgeClooney11_1.png,George Clooney,1
118,./img/edges5_GeorgeClooney3_1.png,George Clooney,1
176,./img/gray_GeorgeClooney3_1.png,George Clooney,1
88,./img/edges5_GeorgeClooney4_2.png,George Clooney,1
193,./img/gray_GeorgeClooney11_1.png,George Clooney,1
202,./img/gray_GeorgeClooney4_2.png,George Clooney,1
98,./img/edges5_GeorgeClooney11_1.png,George Clooney,1
60,./img/smoo15_GeorgeClooney4_2.png,George Clooney,1
167,./img/gray_GuentherJauch4_1.png,Günther Jauch,1
35,./img/smoo15_GuentherJauch3_1.png,Günther Jauch,1
137,./img/edges5_GuentherJauch2_1.png,Günther Jauch,1
149,./img/gray_GuentherJauch3_1.png,Günther Jauch,1
34,./img/smoo15_GuentherJauch2_1.png,Günther Jauch,1
101,./img/edges5_GuentherJauch4_1.png,Günther Jauch,1
122,./img/edges5_GuentherJauch3_1.png,Günther Jauch,1
