num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,26.4774349841,,,,,,,,,,,,,,,,2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
31,./img/smoo15_BritneySpears1_1.png,0,0,0,30,,,None,None,1,3.55868783907,None,None,None,None,None,None,2,11.0270527415,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'a', 'backspace', 'e', 'a', 'r', 's', 'return']","[0.6852808373150765, 0.9025371207717399, 1.253390975532966, 1.4203937137190223, 2.055288844007009, 2.289216755543748, 2.3893902338877524, 2.606489013893224, 2.857143727833318, 3.1243738355642563, 3.2081730497793615, 3.3917062724231073, 3.5756058269216737, 4.3773824401923775, 4.945531392908379, 5.062409860549451, 5.246181744227215, 5.346455306229473, 5.697392243258946]",2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
70,./img/smoo15_JasonSegel(Marshall)7_1.png,0,1,1,69,,,None,None,1,1.92163866463,None,None,None,None,None,None,1,0.367650587414,,['return'],[1.3703881321307563],2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
33,./img/smoo15_Ice-T(OdafinFinTutuola)7_1.png,0,2,2,32,,,None,None,2,3.29155011625,None,None,None,None,None,None,2,1.25316161715,,['return'],[0.8191953402074432],2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
57,./img/smoo15_UrsulavonderLeyen5_1.png,0,3,3,56,,,None,None,1,2.42258336456,None,None,None,None,None,None,4,1.10305986543,Ursula von der Leyen,"['lshift', 'u', 'r', 's', 'u', 'l', 'a', 'space', 'v', 'o', 'n', 'space', 'd', 'e', 'r', 'space', 'lshift', 'l', 'e', 'y', 'e', 'n', 'return']","[1.7213276354086702, 2.5231866893864208, 2.723708471696227, 2.9408935417814064, 3.558873571240838, 3.758696371838596, 3.9089511360780307, 4.043019293050747, 4.4612259221812565, 4.561376625075354, 4.727624244880644, 4.912243631855745, 4.978923407770708, 5.079194724306944, 5.663918429250771, 5.847658876393325, 6.0981872026350175, 6.248689930556793, 6.4154139100883185, 6.6496555454050394, 6.816664378429778, 6.983884285325985, 7.284506087138652]",2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
19,./img/smoo15_NicoleKidman7_1.png,0,4,4,18,,,None,None,1,1.95511536566,None,None,None,None,None,None,1,2.99078364222,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[0.4681445259375323, 0.8356764243962971, 1.0194210416921123, 1.2366737965585344, 1.353559962943109, 1.53735301816414, 1.6878008925414179, 1.8046328469445143, 1.9383943373177317, 2.0719296771148947, 2.305880364099721, 2.4061260181588295, 2.5396780385653983, 2.623372678188389, 2.7569163582902547, 3.0243238578914315]",2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
2,./img/smoo15_WillSmith5_1.png,0,5,5,1,,,None,None,1,1.87149546801,None,None,None,None,None,None,1,0.21692652063,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 'h', 'backspace', 't', 'h', 'return']","[0.4851340479472128, 0.6021494890592294, 0.7853154175027157, 0.9858628622896504, 1.1194171281622403, 1.2867098523365712, 1.4033393939535017, 1.520786927019799, 1.571254753973335, 1.7549849361257657, 2.2728983073029667, 2.539936267237863, 2.6404449616857164, 2.7406107412862184, 2.9411681302826764]",2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
45,./img/smoo15_RobertSeanLeonard(Wilson)2_6.png,0,6,6,44,,,None,None,2,4.07691685871,None,None,None,None,None,None,1,1.18648633216,,['return'],[0.36837394848043914],2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
35,./img/smoo15_KatjaBurkard1_1.png,0,7,7,34,,,None,None,1,4.89544721998,None,None,None,None,None,None,3,0.835690217977,,['return'],[1.9379753973826155],2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
34,./img/smoo15_EmilyDeschanel5_1.png,0,8,8,33,,,None,None,1,4.54483395094,None,None,None,None,None,None,1,1.37007889928,,['return'],[0.8858225080457487],2017_Feb_01_1709,59.8946739443,famFaceFilter,001,8,
