num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_5.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
6,./img/smoo15_AlysonHannigan(Lily)1_1.png,0,9,9,5,,,1.ja,1.287,None,dummy,0.539,None,None,None,None,None,Lilly How i met your Mother,"['lshift', 'l', 'i', 'l', 'l', 'y', 'space', 'lshift', 'h', 'o', 'w', 'space', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'r', 'space', 'lshift', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[0.5168373675714975, 0.683642449047511, 0.9337010708459275, 1.1999973696374582, 1.3500813648115582, 1.5333444963353031, 1.6831840602599186, 1.8665264234350616, 2.0497363061558644, 2.3830343541385446, 2.732668236543759, 2.8827730821531077, 3.165972667967253, 3.482438961956177, 3.7156587726922226, 3.9655724037756954, 4.148869216771345, 4.448702958612557, 5.698158842460543, 5.898100076312403, 6.181284585658432, 6.514526497855513, 6.631081390152758, 6.94762916122545, 6.981108543834125, 7.24770220190203, 7.747371963094338, 7.997395299542404, 8.180560915187016, 8.430402050912562, 8.73042857908149]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
41,./img/smoo15_AngelaMerkel3_1.png,0,10,10,40,,,1.ja,1.302,None,None,None,None,None,polit,0.823,None,Angela Merke,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'comma', 'e', 'r', 'k', 'e', 'return']","[0.5335199607634422, 0.750189658761883, 1.3164634070062675, 1.6330455011020604, 1.9164468549688536, 2.1496445321663487, 2.482772248135916, 2.6160373203538256, 2.865831302020524, 2.9826704017814336, 3.315599236681919, 3.5656440651164303, 3.8655628125761723, 4.115325678978479, 4.815094174998194]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
45,./img/smoo15_RobertSeanLeonard(Wilson)2_6.png,0,11,11,44,,,1.ja,10.482,None,act,1.984,None,None,None,None,None,der Freund von Dr Haus,"['d', 'e', 'r', 'space', 'lshift', 'f', 'r', 'e', 'u', 'n', 'd', 'space', 'v', 'o', 'n', 'space', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'a', 'u', 's', 'return']","[0.7169838980116765, 0.9167323455358201, 1.133321528779561, 1.2998622908980906, 1.5164145849112174, 1.6164408564591213, 1.8496831215088605, 1.9994636626643114, 2.2328518807571527, 2.482687563293439, 2.7491391176290563, 3.1989099392740172, 3.832238043959478, 4.015477117289265, 4.298729310354247, 4.465102306667177, 4.698609853402559, 4.798494341994228, 5.0317500796327295, 5.714695803384529, 6.031111414778934, 6.664494692922744, 6.980921210698398, 7.197548566276055, 7.430640387420681, 8.047336902286588]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
26,./img/smoo15_TomCruise4_1.png,0,12,12,25,,,1.ja,1.518,None,act,0.641,None,None,None,None,None,Tom Chruse,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'h', 'r', 'u', 's', 'e', 'return']","[0.5837265244153969, 0.7003144566324409, 1.200144926559915, 1.5665884294194257, 1.766503359645867, 2.0497468917610604, 2.2328496353256924, 2.799416893534726, 3.1159826280591005, 3.63258839541777, 3.882275879478584, 4.148850611767557, 4.332162180454361]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
47,./img/smoo15_BarackObama4_1.png,0,13,13,46,,,1.ja,1.036,None,None,None,None,None,polit,1.44,None,Obarma,"['lshift', 'o', 'b', 'a', 'r', 'm', 'a', 'return']","[0.5834304482423249, 0.8500603539887379, 1.5332440934726037, 1.8497398988465648, 2.0996089420777935, 2.532715775534598, 2.816010311021273, 3.2657721509403927]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
22,./img/smoo15_WillSmith1_1.png,0,14,14,21,,,1.ja,2.389,None,dummy,1.19,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[1.016644741633172, 1.1497991461592392, 1.5993595388017638, 1.8494367656039685, 1.9993305406587751, 2.2661891596344503, 2.532537103348659, 2.6992077797140155, 3.1490517382690086, 3.4323802760018225, 3.948714987709536, 4.2484823289360065, 5.081570108303822]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
40,./img/smoo15_NeilPatrickHarris(Barney)2_2.png,0,15,15,39,,,1.ja,1.101,None,act,0.741,None,None,None,None,None,How i met your mother,"['lshift', 'h', 'o', 'w', 'space', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'r', 'space', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[0.5335343956785437, 0.7334018510691749, 1.0666710292189236, 1.4497483673303577, 1.5999010085515692, 1.916177723972396, 2.1995880595650306, 2.4161262394381993, 2.6659359391242106, 2.8826207135916775, 3.115800106561437, 3.7322977403582627, 3.982167104365544, 4.248547446447446, 4.532071978266686, 4.665210343996478, 4.998518656808301, 5.28177277452869, 5.631449640906794, 5.864653412847474, 6.06478294216322, 6.331061277503068, 6.747720646517337]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
64,./img/smoo15_JoachimLoew8_1.png,0,16,16,63,,,1.ja,1.417,None,None,None,None,None,sport,0.989,None,Löw,"['lshift', 'l', u'\xf6', 'w', 'return']","[0.700313173529139, 0.8670444765439242, 1.250139778107041, 1.7499468313917532, 2.182974112421107]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
37,./img/smoo15_Ice-T(OdafinFinTutuola)5_1.png,0,17,17,36,,,1.ja,1.341,None,None,None,music,1.157,None,None,None,Hip Hop,"['lshift', 'h', 'i', 'p', 'space', 'lshift', 'h', 'o', 'p', 'return']","[2.6493608058663085, 2.8825809373774973, 3.2326315077007166, 3.882149493767429, 4.148704017173259, 4.3152826308496515, 4.448712581889595, 4.764977428601924, 5.031379262670271, 5.531462504021874]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
23,./img/smoo15_JoachimLoew4_1.png,0,18,18,22,,,1.ja,1.502,None,None,None,None,None,sport,4.772,None,Löw,"['lshift', 'l', u'\xf6', 'w', 'return']","[0.7667779438334037, 0.9166210362927814, 1.1998340946956887, 1.6495988215983743, 2.016202070865802]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
33,./img/smoo15_Ice-T(OdafinFinTutuola)7_1.png,0,19,19,32,,,1.ja,1.474,None,None,None,music,1.607,None,None,None,Hip Hop produzent,"['lshift', 'j', 'backspace', 'lshift', 'h', 'i', 'p', 'space', 'lshift', 'h', 'o', 'p', 'space', 'p', 'r', 'o', 'd', 'u', 'z', 'e', 'n', 't', 'return']","[0.783462461678937, 0.9999935844816719, 1.449855827263491, 1.6496844687681005, 1.8162935561567792, 2.099490254988268, 2.449487255733402, 2.6992927853325455, 2.8824564763217495, 3.03248754346896, 3.4155793164973147, 4.032680009020623, 4.365269142223042, 7.26398350441923, 7.747028091309403, 8.097152760869903, 8.546841784655953, 8.913483847809403, 9.64660117063977, 9.912966115477502, 10.129758349877193, 10.396100198849126, 11.295866706058405]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
21,./img/smoo15_NeilPatrickHarris(Barney)3_7.png,0,20,20,20,,,1.ja,1.286,None,act,0.791,None,None,None,None,None,How i met your mother,"['lshift', 'h', 'o', 'w', 'space', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'backspace', 'o', 'u', 'r', 'space', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[0.7332032907761459, 1.2165125177989466, 1.5664604398280062, 1.8660802241320198, 1.9994813053399412, 2.3161410272077774, 2.5994403743325165, 2.832413187610655, 3.165596077038572, 3.3823514222076483, 3.665601049065117, 4.331922881619903, 4.665276103060023, 5.248149042756268, 6.181378573002803, 6.531013417735267, 6.947567572248772, 7.114219322835197, 7.38084377539144, 7.647274800067862, 8.66362988104629, 8.880075677454442, 9.046723257954, 9.263163601171073, 9.513347325578252]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
28,./img/smoo15_HughLaurie(DrHouse)5_3.png,0,21,21,27,,,1.ja,1.202,None,dummy,0.59,None,None,None,None,None,Dr Haus,"['lshift', 'd', 'r', 'space', 'lshift', 'h', 'a', 'u', 's', 'return']","[0.6003366222494151, 0.7835975083416997, 1.0166171549035425, 1.266687324636223, 1.4831414612181106, 1.583276796577593, 2.2160008802093216, 2.4828566122023403, 2.6993418640486198, 3.149418705919743]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
27,./img/smoo15_JasonSegel(Marshall)9_1.png,0,22,22,26,,,1.ja,1.457,None,act,2.224,None,None,None,None,None,Marschal How i met you Mother,"['lshift', 'h', 'backspace', 'lshift', 'm', 'a', 'r', 's', 'c', 'h', 'a', 'l', 'space', 'lshift', 'h', 'o', 'w', 'space', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'space', 'lshift', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[1.0833500938751968, 1.2833753710174278, 1.9995993508782703, 2.3162016538562966, 2.7993944392210324, 3.5158070353218136, 3.7655326917174534, 4.032291870158588, 4.265453299677574, 4.3986064211003395, 4.615168979942609, 5.265118088842428, 5.514823536355834, 6.18098081086373, 6.431177687083618, 6.730950160725115, 7.297360238734655, 7.463904850163999, 7.796919653010264, 8.163819299226816, 8.38042099273116, 8.613644011225915, 8.81348099290426, 9.063257652671382, 10.429528898863282, 10.729367131567415, 11.778988920720622, 12.02885347308893, 12.445248522746624, 12.56204207232804, 12.878515744163451, 13.644755105228796, 13.8614594470273, 14.078081990965984, 14.64438236361184, 15.294317999923805]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
54,./img/smoo15_LisaEdelstein(DrLisaCuddy)6_3.png,0,23,23,53,,,1.ja,2.285,None,dummy,0.875,None,None,None,None,None,Robin How i met your Mother,"['lshift', 'r', 'o', 'b', 'i', 'n', 'space', 'h', 'backspace', 'lshift', 'h', 'o', 'w', 'space', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'r', 'space', 'lshift', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[0.8001986244489672, 0.900246067207263, 1.43324989951725, 1.8831512769611436, 2.249606006977956, 2.5829194522048056, 2.7827259601708647, 3.1160740491959587, 4.015551216526546, 4.265429883035722, 4.581938840221483, 4.915162147414776, 5.364546113302822, 5.4984158481265695, 5.7981979450451036, 6.097887979275583, 6.314609963748808, 6.547764656973413, 6.731121455065477, 7.913988428329503, 10.129797484539267, 10.546212422304052, 10.779394381481325, 11.42916000655623, 11.59591151845325, 11.895592250181835, 11.97879639101393, 12.229318534015874, 12.845440218435215, 13.061095302204194, 13.261738714541934, 13.49428297119357, 13.860757910093525]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
53,./img/smoo15_GuentherJauch4_1.png,0,24,24,52,,,1.ja,1.186,None,None,None,host,1.54,None,None,None,Günter Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'e', 'r', 'space', 'lshift', 'j', 'a', 'z', 'u', 'backspace', 'backspace', 'u', 'c', 'h', 'return']","[0.7333963978790052, 0.8833597813081724, 1.4330622456045603, 1.7830948524770065, 2.365917109577822, 2.5827882548537673, 2.8160093486931146, 2.932553655386073, 3.265747130419186, 3.3655905596933735, 3.599074048233888, 3.765831334097129, 4.315392015438192, 5.198275765283142, 6.014291208718532, 6.247891459694074, 6.430481924116975, 7.2307844799624945]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
25,./img/smoo15_JasonSegel(Marshall)6_1.png,0,25,25,24,,,1.ja,1.436,None,act,0.907,None,None,None,None,None,Marschal How i met Your Mother,"['lshift', 'm', 'a', 'r', 's', 'c', 'h', 'a', 'l', 'space', 'lshift', 'h', 'o', 'w', 'space', 'i', 'space', 'm', 'e', 't', 'space', 'lshift', 'y', 'o', 'u', 'r', 'space', 'lshift', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[1.1664676252094068, 1.7331465134384416, 2.249650274055057, 2.549409595882935, 2.76591313195604, 3.0158225929535547, 3.1656897436068903, 3.349125452574299, 3.6489668930380503, 3.8989905502621696, 4.048654649758646, 4.315399072508626, 4.615317819968368, 4.981672467898534, 5.148415639621817, 5.448177206882065, 5.831486145206327, 6.064520868237196, 6.2979655428916885, 6.531169956383565, 6.814162962506089, 7.213975180284251, 7.3975792966084555, 7.847253243926389, 8.297173867925267, 8.596978739934457, 8.829914663981981, 9.16330862396444, 9.246713249744971, 9.529932082114101, 10.162921768206616, 10.429150704054337, 10.54606422382949, 10.812759567863395, 11.179247337800007]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
67,./img/smoo15_GeorgeClooney4_2.png,0,26,26,66,,,1.ja,1.236,None,act,1.591,None,None,None,None,None,georg Kluney,"['g', 'e', 'o', 't', 'backspace', 'r', 'g', 'space', 'lshift', 'k', 'l', 'u', 'n', 'e', 'y', 'return']","[0.9499871850021009, 1.2833442557530361, 1.683054466788235, 2.282884263086089, 3.1990125875672675, 3.532200930185354, 4.381970981968152, 4.598529049948411, 4.814918389794002, 4.965069747911912, 5.481664288113279, 5.864718209582861, 6.164545535905745, 6.515256583845257, 7.097594148533972, 7.397492366334518]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
8,./img/smoo15_AngelaMerkel4_1.png,0,27,27,7,,,1.ja,1.236,None,None,None,None,None,polit,1.356,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.5500983017800536, 0.7999211532796835, 1.4997002349045943, 1.9329132451903206, 2.1494889558452996, 2.7159731330921204, 3.0490742246602167, 3.215753882752324, 3.582249030535422, 3.8322088533514034, 4.2153570829405, 4.465172877369696, 4.731815614152765, 4.915253247776491, 5.19819492975148, 5.914654038360823]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
59,./img/smoo15_JoshRadnor(Ted)1_2.png,0,28,28,58,,,1.ja,1.934,None,act,0.707,None,None,None,None,None,How i met your Mother,"['lshift', 'h', 'o', 'w', 'space', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'r', 'space', 'lshift', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[0.800237117558936, 1.1167069400835317, 1.4830343220610303, 2.0663130432940306, 2.19956817145885, 2.516098299855912, 2.782717619997129, 3.015677923014664, 3.28242074188438, 3.499059966171444, 3.7653203380596096, 4.165070966860185, 4.498661241704212, 4.831955440376078, 5.131747481347702, 5.281795549619346, 5.63135212502857, 5.6815173085879, 5.94798907180666, 6.281300913153245, 6.531191127594866, 6.714459070757584, 6.964264279580675, 7.48072281079294]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
52,./img/smoo15_BastianSchweinsteiger3_1.png,0,29,29,51,,,1.ja,1.285,None,None,None,None,None,sport,0.79,None,Schweinsteiger,"['lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[2.69921932764737, 2.982271998090255, 3.382088065179232, 3.5656684440855315, 3.8318681893260873, 4.098811172368187, 4.3318901624761565, 4.581567702483881, 4.8317122922289855, 5.0482831912459005, 5.3148290537010325, 5.581436825908895, 5.881327665863864, 6.114507379610586, 6.364500563122419, 6.664298698836319]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
20,./img/smoo15_NicoleKidman5_1.png,0,30,30,19,,,1.ja,1.635,None,act,0.707,None,None,None,None,None,Nicole Kitman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 't', 'm', 'a', 'n', 'return']","[0.7001213495295815, 0.7833761729571052, 1.0499948515462165, 1.3997968205330835, 1.6497027529949264, 1.8829469427009826, 2.0493985291141144, 2.1996249487965542, 2.499404800283628, 2.682716368970432, 2.9159711442816842, 3.28231039496859, 3.7155513127590893, 3.931983315803336, 4.1154748397802905, 5.348250055093558]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
36,./img/smoo15_BastianSchweinsteiger6_2.png,0,31,31,35,,,1.ja,1.185,None,None,None,None,None,sport,0.824,None,Schweinsteiger,"['lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.6168607521358354, 0.8667984414141756, 1.2498616653856516, 1.4997441812047327, 1.9495047380205506, 2.1994093873790916, 2.3495732557566953, 2.599283514909075, 2.8160051786062468, 3.015786986827152, 3.265679446700233, 3.5490907446201163, 3.932086926424745, 4.131620454084441, 4.3986340078290596, 4.914963587121747]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
9,./img/smoo15_EmilyDeschanel6_12.png,0,32,32,8,,,1.ja,3.285,None,dummy,1.722,None,None,None,None,None,Bones,"['lshift', 'b', 'o', 'n', 'e', 's', 'return']","[0.6002468049919116, 0.8168731982423196, 1.1833471748141164, 1.4331280046681059, 1.6832122885407443, 3.299066445844801, 3.848740040309167]",,,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
58,./img/smoo15_EmilyDeschanel3_1.png,0,33,33,57,,,None,None,1,None,None,None,None,None,None,1,Bones,"['lshift', 'b', 'o', 'n', 'e', 's', 'return']","[0.7501120309889302, 0.9334187880376703, 1.283324367645946, 1.5499193088171523, 1.8830640259102438, 2.1663312954433422, 3.115911736581438]",2.449459669,1.63306667231,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
60,./img/smoo15_LeonardoDiCaprio2_1.png,0,34,34,59,,,None,None,1,None,None,None,None,None,None,1,Leonardo di Kaprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'backspace', 'o', 'space', 'd', 'i', 'e', 'space', 'backspace', 'backspace', 'space', 'lshift', 'k', 'a', 'p', 'r', 'i', 'o', 'return']","[0.7833902870970633, 0.9833469181930923, 2.0662389440567495, 2.632468746000086, 2.9989690261982105, 3.282389947396041, 3.5155933985597585, 3.8155358834374056, 4.015396602533656, 4.731771347075664, 5.8812583782655565, 6.181154992187658, 6.314600661246914, 6.481050964556744, 6.630901434862608, 6.781024564698782, 7.480573970766272, 7.747232104793511, 8.163689705755132, 8.496912692172373, 8.630078323855741, 9.029750041780972, 10.262827107232624, 10.962658796108371, 11.262333753870735, 11.495673534799607, 12.195526074109694]",1.98294209898,1.64970596075,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
5,./img/smoo15_BarackObama1_3.png,0,35,35,4,,,None,None,1,None,None,None,None,None,None,4,Obama,"['lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.7500725755517124, 0.9167580076100421, 1.5332062419147405, 1.8995993829557847, 2.2495934967173525, 2.4161859037594695, 3.28239540058712]",1.54978843224,1.94962214201,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
18,./img/smoo15_HughLaurie(DrHouse)4_1.png,0,36,36,17,,,None,None,1,None,None,None,None,None,None,1,Dr Haus,"['lshift', 'd', 'r', 'space', 'lshift', 'h', 'a', 'u', 's', 'return']","[0.6334115064246362, 1.0332853131785669, 1.2665561272851846, 1.5498019048309288, 1.749668397894311, 1.8663022010678105, 2.0830723019298603, 2.249459091607605, 2.5826208098242205, 3.7154849121443476]",4.38153344362,0.949820060749,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
62,./img/smoo15_RobertSeanLeonard(Wilson)1_1.png,0,37,37,61,,,None,None,1,None,None,None,None,None,None,1,Dr Haus ,"['lshift', 'b', 'backspace', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'a', 'u', 's', 'space', 'return']","[0.5833826526313715, 0.8166691847582115, 1.3499992461765942, 1.649681581785444, 2.1163226505332204, 2.332753370473256, 2.616060416219625, 2.8658845508225568, 2.9991178662248785, 3.5322692554573223, 4.1654773899490465, 4.398515320739534, 4.615313329106357, 5.5980905492679085]",1.54978009207,1.39979072579,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
71,./img/smoo15_AngelaMerkel1_1.png,0,38,38,70,,,None,None,1,None,None,None,None,None,None,5,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.7175192730192066, 0.933505397535555, 1.899622799597637, 2.3162459209333974, 2.532759401059593, 3.0492660486597742, 3.582434759791795, 3.7823965233019408, 3.9821587641918086, 4.082280626962529, 4.365291275760683, 4.615151978818176, 4.864998567735711, 5.01516083223396, 5.598258956624704, 6.664459728347538]",1.21649776211,2.43296601283,2017_Feb_24_1121,60.0113768708,famFaceFilter,001,24,
