num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,12.0937855362,,,,,,,,,,,,,,2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
10,./img/smoo15_KatjaBurkard5_3.png,0,0,0,9,,,2.nein,11.413,None,act,2.882,None,None,None,None,None,,['return'],[0.766635305273212],2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
41,./img/smoo15_AngelaMerkel3_1.png,0,1,1,40,,,1.ja,1.637,None,None,None,None,None,polit,1.441,None,Frau Merkel,"['lshift', 'f', 'r', 'a', 'u', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[1.1498113344332523, 1.2830843187366554, 1.4496492453217797, 1.6494698662772862, 1.899286942636536, 3.1657241675093246, 3.8318388822044653, 3.9988496901769395, 4.215299120651707, 4.465227506968404, 4.681765792942315, 4.781757420637405, 4.898426295325862, 5.114852950564]",2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
36,./img/smoo15_BastianSchweinsteiger6_2.png,0,2,2,35,,,1.ja,1.834,None,None,None,None,None,sport,1.108,None,Fußballspieler,"['lshift', 'f', 'u', u'\xdf', 'b', 'a', 'l', 'l', 's', 'p', 'i', 'e', 'l', 'e', 'r', 'return']","[0.916711923092862, 1.133262398629995, 1.3497458315705444, 1.7001184633068078, 2.11595674758064, 2.2494411245706942, 2.4494939887813416, 2.582603055538584, 2.8658698969438774, 3.0490726148314025, 3.2158919183516446, 3.365571733814704, 3.5990034711385306, 3.732227376411629, 3.9987768735759346, 4.232038919350543]",2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
25,./img/smoo15_JasonSegel(Marshall)6_1.png,0,3,3,24,,,2.nein,1.623,None,None,None,None,None,sport,1.424,None,,['return'],[0.6834344799754035],2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
60,./img/smoo15_LeonardoDiCaprio2_1.png,0,4,4,59,,,1.ja,1.116,None,act,1.491,None,None,None,None,None,Titanic,"['lshift', 't', 'i', 't', 'a', 'n', 'i', 'c', 'return']","[0.8832810839471676, 1.1332242260509702, 1.333194329543403, 1.5164679393637925, 1.6997883827689293, 2.132847953484543, 2.282659287917795, 2.9491839568668183, 3.149146040910182]",2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
67,./img/smoo15_GeorgeClooney4_2.png,0,5,5,66,,,2.nein,1.59,None,None,None,None,None,polit,0.708,None,,['return'],[1.1832777799340874],2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
31,./img/smoo15_BritneySpears1_1.png,0,6,6,30,,,1.ja,3.855,None,None,None,music,2.024,None,None,None,Brithny Spears,"['lshift', 'b', 'r', 'i', 't', 'h', 'n', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 'c', 'backspace', 's', 'return']","[1.0999505681138544, 1.2999312572796953, 1.749783234282404, 1.9163536140931683, 2.1496185468690783, 2.3328369828777795, 2.6827711111204735, 2.966017743513021, 3.2990407776169377, 4.198781300312021, 4.615293539114646, 4.881975517583214, 5.364945254426402, 5.814806213212705, 6.0980069743545755, 6.847756206171653, 7.864150206211889, 8.047300637289482, 8.213801408279323]",2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
70,./img/smoo15_JasonSegel(Marshall)7_1.png,0,7,7,69,,,2.nein,1.66,None,None,None,None,None,sport,0.725,None,,['return'],[0.6001178538285785],2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
62,./img/smoo15_RobertSeanLeonard(Wilson)1_1.png,0,8,8,61,,,2.nein,1.733,None,None,None,None,None,sport,1.324,None,,['return'],[0.5001493221479905],2017_Feb_07_1055,60.02936555,famFaceFilter,001,11,
