num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,10.0607687452,,,,,,,,,,,,,,2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
19,./img/smoo15_NicoleKidman7_1.png,0,0,0,18,,,1.ja,7.237,None,act,2.433,None,None,None,None,None,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[1.6164242418017238, 1.6996624101175257, 1.9329128322642646, 2.2161816672396526, 2.3825701098867285, 2.5494047588490503, 2.6660002976841497, 2.7493484938695474, 2.8491161842976, 2.965838752392301, 3.115793907214538, 3.2323044390959694, 3.365565831951244, 3.5489607979998254, 3.648699938923528, 3.8654888445216784]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
44,./img/smoo15_GuentherJauch2_1.png,0,1,1,43,,,1.ja,1.824,None,None,None,host,1.241,None,None,None,Günter Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.8501109260560042, 1.0662877815811953, 1.64971873925424, 1.9159637286556972, 2.1495506500305055, 2.2664127578445914, 2.432847713729643, 2.482780798822205, 2.6492654757566925, 2.7847469936405105, 2.882707404138273, 3.015935114994136, 3.1658719853003277, 3.26570190723578, 4.198647138377055]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
32,./img/smoo15_TomCruise1_1.png,0,2,2,31,,,2.nein,6.981,None,dummy,1.435,None,None,None,None,None,,['return'],[1.1166930562467314],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
49,./img/smoo15_TomCruise5_1.png,0,3,3,48,,,1.ja,2.191,None,act,0.975,None,None,None,None,None,,['return'],[1.0167011399262265],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
25,./img/smoo15_JasonSegel(Marshall)6_1.png,0,4,4,24,,,2.nein,4.64,None,None,None,host,2.534,None,None,None,,['return'],[0.6834257610207715],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
56,./img/smoo15_MariskaHargitay(Liv)6_5.png,0,5,5,55,,,2.nein,10.209,None,act,1.669,None,None,None,None,None,,['return'],[0.35021967080137983],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
11,./img/smoo15_LeonardoDiCaprio3_1.png,0,6,6,10,,,1.ja,1.441,None,dummy,1.641,None,None,None,None,None,Orlando Bloom,"['lshift', 'o', 'r', 'l', 'a', 'n', 'd', 'o', 'space', 'b', 'backspace', 'lshift', 'b', 'l', 'o', 'o', 'm', 'return']","[3.0490140476395027, 3.2323756524692726, 3.465705307513417, 3.665662515333679, 3.867538314078047, 3.9988259416859364, 4.198366455037103, 4.448666064454301, 4.581772520106824, 4.831749103097536, 5.731336322156494, 6.1144892910488124, 6.281117677854127, 6.414365918692056, 6.564410571401822, 6.714373424965743, 6.93090730970107, 7.164027173997965]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
63,./img/smoo15_RobertSeanLeonard(Wilson)8_1.png,0,7,7,62,,,1.ja,1.813,None,dummy,0.475,None,None,None,None,None,Freund von Dr House,"['lshift', 'f', 'r', 'e', 'u', 'n', 'd', 'space', 'v', 'o', 'n', 'space', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.783297384481557, 0.8831783105888462, 1.083136480750909, 1.28312255885794, 1.366440280849929, 1.5329573566632462, 1.6497511381312506, 1.7497908508139517, 1.9163213994270336, 2.0828740819251834, 2.299271955533186, 2.382658645432457, 2.5826896328726434, 2.615905218208354, 2.832580888127268, 2.9825450248154084, 3.115595343801033, 3.2489712554597645, 3.4323825813371514, 3.5654906408944953, 3.648754150906825, 3.832210065336767, 3.9987675595493783]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
40,./img/smoo15_NeilPatrickHarris(Barney)2_2.png,0,8,8,39,,,1.ja,2.596,None,dummy,0.408,None,None,None,None,None,Neil Patrick Harris,"['lshift', 'n', 'e', 'i', 'l', 'space', 'lshift', 'p', 'a', 't', 'r', 'i', 'c', 'k', 'space', 'lshift', 'h', 'a', 'r', 'r', 'i', 's', 'return']","[0.7001455062436435, 0.816436944729503, 0.9498144602930552, 1.0832513203349663, 1.2664666490454692, 1.3664832654994825, 1.499767754585264, 1.616430657421006, 1.9995714366377797, 2.149540705820982, 2.382896344124674, 2.599369922038022, 2.7492990936025308, 2.832820832285506, 2.9156002838280983, 3.0825308462972316, 3.1991068174938846, 3.2991304911283805, 3.499004616680395, 3.6320388966159953, 3.832090414038248, 3.9820426818314445, 4.26545618901946]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
20,./img/smoo15_NicoleKidman5_1.png,0,9,9,19,,,1.ja,6.12,None,None,None,music,0.551,None,None,None,Adele,"['lshift', 'a', 'd', 'e', 'l', 'e', 'return']","[0.6499763263655041, 0.8166412821992708, 1.0499285941587004, 1.2499114644542715, 1.3831751027773862, 1.483095805724588, 1.682975705332865]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
29,./img/smoo15_GuentherJauch3_1.png,0,10,10,28,,,1.ja,1.478,None,None,None,host,1.223,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.8337154903856572, 0.9836802686349984, 1.4833652617326152, 1.783606938108278, 2.000086931640908, 2.3498514142593194, 2.4668187382285396, 2.616714869353018, 2.7000341952516465, 2.8333764249091473, 3.649458906676955, 3.78287651986102, 3.8829223273824027, 4.033142447276987, 4.1495230628679565, 4.349404566382873]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
71,./img/smoo15_AngelaMerkel1_1.png,0,11,11,70,,,1.ja,1.751,None,None,None,None,None,polit,0.792,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.883358268707525, 1.0664924398352014, 1.1832544639892149, 1.3663732376298867, 1.51628508702197, 1.73298032457933, 1.89950445757313, 1.9662846379287657, 2.082838475238532, 2.1828153148526326, 2.299495539862619, 2.465818543192654, 2.5826707067972166, 2.7158794915758335, 2.8825746008205897, 3.198902480022298]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
68,./img/smoo15_AlysonHannigan(Lily)8_3.png,0,12,12,67,,,1.ja,2.024,None,act,0.408,None,None,None,None,None,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'return']","[0.7168142472928594, 0.833320929803449, 1.0498843263849267, 1.266631851240163, 1.416619725720011, 1.5165715444181842, 1.7330377443704492]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
6,./img/smoo15_AlysonHannigan(Lily)1_1.png,0,13,13,5,,,1.ja,2.369,None,dummy,0.408,None,None,None,None,None,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'return']","[0.8000639637230051, 0.9333731529422948, 1.0833164388695877, 1.2998060558311408, 1.4330517304206296, 1.5496674784553761, 1.7164504816846602]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
46,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,0,14,14,45,,,1.ja,1.441,None,dummy,0.458,None,None,None,None,None,Neil Pattrick Harris,"['lshift', 'n', 'e', 'i', 'l', 'space', 'lshift', 'p', 'a', 't', 't', 'r', 'i', 'k', 'backspace', 'x', 'k', 'space', 'backspace', 'backspace', 'backspace', 'c', 'k', 'space', 'lshift', 'h', 'a', 'r', 'r', 'i', 's', 'return']","[0.8171291900416691, 0.9334052310405241, 1.133305339848448, 1.2665333714849112, 1.4330167652969976, 1.499742412888736, 1.7161220019806933, 1.8163285207647277, 1.9995274896464252, 2.3493535622092168, 2.582593719365832, 2.8159246575341967, 2.9156204930277454, 3.2154512489923945, 3.7654039017234027, 4.0324107459055085, 4.165506936567908, 4.315227600507569, 4.731709711195435, 4.94817366567986, 5.464848501567758, 6.2479547005968925, 6.464447525368087, 6.599489573336541, 6.714372783404542, 6.881005981924318, 6.9642893803538755, 7.214123215817381, 7.397269255840001, 7.582383287055563, 7.763824697054588, 8.363666808665585]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
51,./img/smoo15_LeonardoDiCaprio1_1.png,0,15,15,50,,,1.ja,4.051,None,act,0.985,None,None,None,None,None,Brad Pitt,"['lshift', 'b', 'r', 'a', 'd', 'space', 'lshift', 'p', 'i', 't', 't', 'return']","[5.2649182393488445, 5.39839744247729, 5.614817770752779, 5.748224156603101, 5.96464320175437, 6.098041568080589, 6.281252726637831, 6.464398445879851, 6.681166179934735, 7.014191349691828, 7.214106535206156, 7.397301013153992]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
10,./img/smoo15_KatjaBurkard5_3.png,0,16,16,9,,,1.ja,1.817,None,None,None,host,1.374,None,None,None,Zitlow,"['lshift', 'z', 'i', 't', 'l', 'o', 'w', 'return']","[0.933165607662886, 1.1499808172993653, 1.4498442929216253, 1.7330541042010736, 2.0829356718695635, 2.4991990099424584, 2.849342014094873, 3.732312458620072]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
41,./img/smoo15_AngelaMerkel3_1.png,0,17,17,40,,,1.ja,1.524,None,None,None,None,None,polit,0.708,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[1.916196615633453, 2.082664611958535, 2.249500544045077, 2.466002029903393, 2.6158715362071234, 2.8491530741084716, 2.999159233102546, 3.065828423246785, 3.2156802865993086, 3.298893433999183, 3.4323963749193354, 3.632035368025754, 3.6987886027818604, 3.83228192027309, 3.998770446578419, 4.681771814388412]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
35,./img/smoo15_KatjaBurkard1_1.png,0,18,18,34,,,2.nein,5.599,None,act,1.786,None,None,None,None,None,,['return'],[0.8665284956150572],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
28,./img/smoo15_HughLaurie(DrHouse)5_3.png,0,19,19,27,,,1.ja,1.641,None,act,0.691,None,None,None,None,None,Dr House,"['lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.9501525634241261, 1.0834405811019678, 1.2833506341194152, 1.350126644323609, 1.4832398363760149, 1.599842432391597, 1.7665843756567483, 1.8831629131018417, 1.99972220368727, 2.199646691849921, 2.3325061461637233]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
12,./img/smoo15_MariskaHargitay(Liv)8_8.png,0,20,20,11,,,2.nein,7.805,None,act,3.0,None,None,None,None,None,,['return'],[0.6335481710339081],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
67,./img/smoo15_GeorgeClooney4_2.png,0,21,21,66,,,1.ja,3.69,None,act,1.358,None,None,None,None,None,Clooney,"['lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[1.2998419832983927, 1.4329840456375678, 1.566377600251144, 1.7496500279721658, 1.8826124529732624, 2.099572014041769, 2.2160286547223222, 2.5993853195232077, 2.682768160051637]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
47,./img/smoo15_BarackObama4_1.png,0,22,22,46,,,1.ja,1.267,None,None,None,None,None,polit,0.475,None,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.9665040521049377, 1.1664538819622976, 1.2997120670097502, 1.4497143766311638, 1.533067384531023, 1.8161405431201274, 1.9828908266899816, 2.082924444534001, 2.2329033371479454, 2.3327775268553523, 2.566031798374752, 2.6659268388448254, 2.832507750066725, 2.899157051791917, 3.08255458408712]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
23,./img/smoo15_JoachimLoew4_1.png,0,23,23,22,,,1.ja,1.757,None,None,None,None,None,sport,0.608,None,Jogi Löw,"['lshift', 'j', 'o', 'g', 'i', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[0.8499704239966377, 1.0331350693140848, 1.1832092338736402, 1.4664665207328653, 1.6664221246483066, 1.7831142185514182, 1.9330196523242194, 2.0829991864993644, 2.632865228370065, 2.9324675882926385, 3.199105213589064]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
53,./img/smoo15_GuentherJauch4_1.png,0,24,24,52,,,1.ja,1.68,None,None,None,host,0.991,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[1.0002425104066788, 1.1334490497192746, 1.3169678372178169, 1.5334398112281633, 1.7167741496741655, 2.0499308396247216, 2.199869313837553, 2.3497346499898413, 2.4330780344607774, 2.5828942911266495, 2.732856182348769, 2.866204827625552, 2.9826861684396135, 3.149337972254216, 3.2660733715874812, 3.5993535622092168]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
58,./img/smoo15_EmilyDeschanel3_1.png,0,25,25,57,,,1.ja,8.541,None,None,None,music,6.4,None,None,None,,['return'],[1.8831090219009639],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
61,./img/smoo15_OmarEpps(DrEricForeman)3_1.png,0,26,26,60,,,1.ja,2.149,None,act,1.025,None,None,None,None,None,Arzt bei Dr House,"['lshift', 'a', 'r', 'z', 't', 'space', 'b', 'e', 'i', 'space', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[1.2333463356535503, 1.3499264770034642, 1.8330768154901307, 1.9829572283488233, 2.1164226378969033, 2.2164065346914867, 2.3828751725795883, 2.532835459896887, 2.6493822400261706, 2.7160309001883434, 2.9492251856663643, 2.9992724687799637, 3.199231280505046, 3.2823886120186216, 3.4157667691451934, 3.532358458607632, 3.698745938912907, 3.8654910899876995, 3.9490089792998333, 4.165523617177314, 4.265441753876075]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
26,./img/smoo15_TomCruise4_1.png,0,27,27,25,,,1.ja,1.851,None,dummy,0.642,None,None,None,None,None,,['return'],[0.6170917869803816],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
69,./img/smoo15_BritneySpears5_1.png,0,28,28,68,,,1.ja,1.441,None,None,None,music,0.624,None,None,None,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.7833779005013639, 0.8668162361354916, 1.1498541088203638, 1.3499973695961671, 1.5166459656029474, 1.649189771451347, 1.8161658848166553, 2.19943144782701, 2.3160654803759826, 2.4821081211484852, 2.5489437966098194, 2.815459525141705, 3.032185557671255, 3.2824617500791646, 3.532465278669406, 3.8655093745037448, 4.332119925888037]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
65,./img/smoo15_UrsulavonderLeyen4_1.png,0,29,29,64,,,1.ja,4.301,None,None,None,None,None,polit,1.417,None,Verteidigungsministerin,"['lshift', 'v', 'e', 'r', 't', 'e', 'i', 'd', 'i', 'g', 'u', 'n', 'g', 's', 'm', 'i', 'n', 'i', 's', 't', 'e', 'r', 'i', 'n', 'return']","[14.561557545537653, 14.67826632005199, 14.89468664832566, 15.112144703007289, 15.344626854754097, 15.5446507850138, 15.777859826417625, 16.04434668466456, 16.244256096120807, 16.494023529923652, 16.710753411825863, 16.92731552528494, 17.143935379315735, 17.293742654115704, 17.493671953990997, 17.610454828907677, 17.77695650723399, 17.9103308149879, 18.12684352817996, 18.36019050539653, 18.510130904292964, 18.709963328319645, 18.893227415735964, 19.44308223027474, 20.35918100771414]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
5,./img/smoo15_BarackObama1_3.png,0,30,30,4,,,1.ja,5.15,None,None,None,None,None,polit,0.915,None,Obama,"['lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[1.3664290535180044, 1.4831349410033, 1.8329991865011834, 1.9496611269933055, 2.116221829017377, 2.216104679810087, 2.7657590062462987]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
30,./img/smoo15_KatjaBurkard4_1.png,0,31,31,29,,,1.ja,1.508,None,None,None,host,0.524,None,None,None,Zitlow,"['lshift', 'z', 'i', 't', 'l', 'o', 'w', 'return']","[0.8667552877541311, 1.0167906378155749, 1.1830424277723068, 1.2998070181747607, 1.4166226127490518, 1.5664026211652526, 1.8829858420122036, 2.099581637470692]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
50,./img/smoo15_OmarEpps(DrEricForeman)2_2.png,0,32,32,49,,,1.ja,1.812,None,dummy,0.975,None,None,None,None,None,Arzt bei Dr House,"['lshift', 'a', 'r', 'z', 't', 'space', 'b', 'e', 'i', 'space', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.8998849037925538, 1.0332816662139521, 1.666365346418388, 1.7996700447056355, 1.9342229017092905, 2.016221572392169, 2.166207522186596, 2.2665869419070077, 2.3827853539114585, 2.484373155510184, 2.665932933683507, 2.7159750843020447, 2.8992285859476397, 2.999159553884965, 3.1157409783572803, 3.265509117878537, 3.3989222401305597, 3.565627293584839, 3.6488353084896517, 3.815514699466803, 3.998723933340443]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
42,./img/smoo15_OmarEpps(DrEricForeman)1_5.png,0,33,33,41,,,1.ja,1.766,None,dummy,0.408,None,None,None,None,None,Arzt bei Dr House,"['lshift', 'a', 'r', 'z', 't', 'space', 'b', 'e', 'i', 'space', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.7335246898674086, 0.866899318403739, 1.1500860334526806, 1.4000074421182944, 1.499941617863442, 1.5831807485228637, 1.7683053655091499, 1.9664434245023585, 2.099337843939793, 2.1997628145563795, 2.382642606382433, 2.4995448118170316, 2.732693225618277, 2.78265838880543, 2.9159672572441195, 3.0159476254502806, 3.132709649604294, 3.3158277816837654, 3.343857622010546, 3.565746944881539, 3.6991321591885935]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
36,./img/smoo15_BastianSchweinsteiger6_2.png,0,34,34,35,,,1.ja,1.446,None,None,None,None,None,sport,0.758,None,Schweinsteiger,"['lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.6833927205825603, 0.8001043821259373, 1.0167104425763682, 1.0832288656674791, 1.2499348814653786, 1.4495706667639752, 1.5163771511579398, 1.6511564795200684, 1.7328799201386573, 2.0161978346004616, 2.2492660531625006, 2.332840720706372, 2.4994091214721266, 2.5827829801328335, 2.7492721480011824, 2.965866018776069]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
8,./img/smoo15_AngelaMerkel4_1.png,0,35,35,7,,,1.ja,1.84,None,None,None,None,None,polit,0.474,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.6999803040489496, 0.8833104723435099, 1.3331181962348637, 1.5328476495724317, 1.6329598587526561, 1.7995356374813127, 1.96614189039974, 2.0495173529652675, 2.2160523925122106, 2.3492833111777145, 2.4160115250178933, 2.582445518561144, 2.7325216078043013, 2.8490565190386405, 2.9655391429751035, 3.4156759881334438]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
38,./img/smoo15_AlysonHannigan(Lily)5_4.png,0,36,36,37,,,1.ja,1.59,None,act,0.61,None,None,None,None,None,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'return']","[0.6834501403736795, 0.8334787540352409, 1.0333637861385796, 1.2496089680080331, 1.3671585094198235, 1.4997616597447632, 1.666405444037082]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
16,./img/smoo15_WillSmith4_1.png,0,37,37,15,,,1.ja,1.774,None,act,2.158,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.7832213593937922, 0.8666503923795972, 1.0500463207717985, 1.2665231064947875, 1.4331726648433687, 1.5498108675456024, 1.6662723199387983, 1.749686276221837, 1.8661820521774644, 2.001431966207747, 2.199467696074862, 2.2828662548690772, 2.682652678906379]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
3,./img/smoo15_JoshRadnor(Ted)3_1.png,0,38,38,2,,,2.nein,2.83,None,dummy,0.807,None,None,None,None,None,,['return'],[0.899966702936581],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
31,./img/smoo15_BritneySpears1_1.png,0,39,39,30,,,1.ja,1.408,None,None,None,music,0.475,None,None,None,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.7683881269986159, 0.8499858214818232, 1.1167126238869969, 1.249972412837451, 1.4499116569240869, 1.5166552682512702, 1.7330464054575714, 2.0828221154097264, 2.16634096706548, 2.31624287224804, 2.39931904617697, 2.649434527324047, 2.932615468314907, 3.215692476274853, 3.3158056477986975, 3.449119969513049, 3.7322088463697582]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
57,./img/smoo15_UrsulavonderLeyen5_1.png,0,40,40,56,,,1.ja,6.705,None,None,None,None,None,polit,1.304,None,Verteidigungsministerin,"['lshift', 'v', 'e', 'r', 't', 'e', 'i', 'd', 'i', 'g', 'u', 'n', 'g', 's', 'm', 'i', 'n', 'i', 's', 't', 'e', 'r', 'i', 'n', 'return']","[0.8165796922548907, 1.0165356169509323, 1.1663278150463157, 1.3663697090396454, 1.533087593732489, 1.7495499443120934, 1.84951491503125, 3.032471694288688, 3.232034662307342, 4.065751756596001, 4.231680840908666, 4.415333714849112, 4.614973991079751, 4.798463908293343, 4.89846063632649, 5.015908169392787, 5.148380761867884, 5.281553939959849, 5.498142036676654, 5.648157177538451, 5.781348640144643, 5.981218916325815, 6.131099008402089, 6.280990007031505, 6.56446253791546]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
14,./img/smoo15_BritneySpears7_1.png,0,41,41,13,,,1.ja,1.769,None,None,None,music,0.607,None,None,None,Britney Spears,"['lshift', 'b', 'r', 'i', 'n', 'backspace', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.8167339878982602, 0.8835314904263214, 1.1834260818013718, 1.3166804174779827, 1.516671948860676, 2.0996246221202455, 2.282950620261545, 2.4495475705334684, 2.9326517165627592, 3.3991692414692807, 3.499223068514766, 3.6321421880857088, 3.665794997870762, 3.9322542689533293, 4.182169903560862, 4.448650666967296, 4.51548666321105, 4.6653513578021375, 4.898504262537244]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
33,./img/smoo15_Ice-T(OdafinFinTutuola)7_1.png,0,42,42,32,,,2.nein,4.401,None,None,None,host,3.282,None,None,None,,['return'],[0.6666569363114832],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
70,./img/smoo15_JasonSegel(Marshall)7_1.png,0,43,43,69,,,1.ja,2.107,None,act,1.041,None,None,None,None,None,Marshall,"['lshift', 'm', 'a', 'r', 's', 'h', 'a', 'l', 'l', 'return']","[0.8832251446074224, 1.0166414746690862, 1.1500940529786021, 1.349862641593063, 1.6830302380967623, 1.9496037072021863, 2.0660783116145467, 2.432617713780928, 2.5992249290429754, 2.915867173585866]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
37,./img/smoo15_Ice-T(OdafinFinTutuola)5_1.png,0,44,44,36,,,2.nein,3.148,None,None,None,host,1.407,None,None,None,,['return'],[0.5168897591320274],2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
39,./img/smoo15_BarackObama2_1.png,0,45,45,38,,,1.ja,1.258,None,None,None,None,None,polit,0.525,None,Obama,"['lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.7666915164973034, 0.8668075750501885, 1.2165698122025788, 1.3830214486970362, 1.5329535072905855, 1.6498695063055493, 2.016220610048549]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
54,./img/smoo15_LisaEdelstein(DrLisaCuddy)6_3.png,0,46,46,53,,,1.ja,1.591,None,dummy,0.425,None,None,None,None,None,Chefin von Dr House,"['lshift', 'c', 'h', 'e', 'f', 'i', 'n', 'space', 'v', 'o', 'n', 'space', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.71672378706171, 0.8833810441537935, 1.0000834030488477, 1.2498149093844404, 1.5662617983234668, 1.6995379471045453, 1.8828751725795883, 1.9995185077768838, 2.2325982744550856, 2.482770213049662, 2.649292421356222, 2.749430934574775, 2.915706141542614, 2.9991220225110737, 3.198896064401197, 3.4657672182383976, 3.5822761462131893, 3.6487733977628523, 3.815530738513189, 3.965514122060995, 4.01539395751206, 4.2154310397909285, 4.4319354126782855]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
52,./img/smoo15_BastianSchweinsteiger3_1.png,0,47,47,51,,,1.ja,1.784,None,None,None,None,None,sport,0.758,None,Schweinsteiger,"['lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.7668249613780063, 0.8834163300598448, 1.1000701868742908, 1.2000091743357189, 1.3165886741226132, 1.5331411641527666, 1.5999264770034642, 1.7161348332192574, 1.799702443580827, 1.982818009413677, 2.0995428229743993, 2.2995237685863685, 2.5158331066486426, 2.599386602647428, 2.799357604048055, 2.9993125664022955]",2017_Feb_02_1304,60.0372465299,famFaceFilter,001,9,
