num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
31,./img/gray_AngelaMerkel3_1.png,0,38,38,30,,,None,None,1,1.58292704129,None,None,None,None,None,None,4,2.26613120268,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'r', 'l', 'backspace', 'backspace', 'e', 'l', 'return']","[0.5168535144930502, 0.6834874083415343, 0.933371527298732, 1.1832787422681577, 1.334132605124978, 1.5163835747571284, 1.6331255868244625, 1.7997524235579476, 2.2161915249816957, 2.3327105963562644, 2.6159982883291377, 2.732666200683525, 3.016538991685593, 3.1490408257341187, 3.2324815929587203, 4.715238974780732, 4.881754180780263, 5.731489266288918, 6.480960704377139, 6.830965082997864]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
70,./img/gray_WillSmith5_1.png,0,39,39,69,,,None,None,1,2.51617699374,None,None,None,None,None,None,2,1.10006829363,Usher,"['lshift', 'u', 's', 'h', 'e', 'r', 'return']","[0.8833991302435606, 0.9999743377629784, 1.2666184644294844, 1.4831609205175482, 1.5831657001090207, 1.7330245096836734, 2.149562410724684]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
30,./img/gray_BarackObama4_1.png,0,40,40,29,,,None,None,1,1.66628857636,None,None,None,None,None,None,4,1.56632998879,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.8500792802769865, 1.216480545939703, 1.3000874761546584, 1.5830614472670277, 1.6664030940974044, 1.982765240883964, 2.2162896830432146, 2.432662447581606, 2.549397402533941, 2.7493232386659656, 3.1490549399659358, 3.2657632703449053, 3.499061243252072, 3.5823133930261974, 4.032134896122443]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
51,./img/gray_AlysonHannigan(Lily)1_1.png,0,41,41,50,,,None,None,1,2.29953637959,None,None,None,None,None,None,1,0.833301629777,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'return']","[1.0832473381033196, 1.3331548738515266, 1.5663546886989934, 1.7996889095174993, 1.9330324649763497, 2.0496025400479994, 2.3494510366090253]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
15,./img/gray_GeorgeClooney11_1.png,0,42,42,14,,,None,None,1,1.58298606444,None,None,None,None,None,None,1,0.316843955306,George Clouney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'u', 'n', 'e', 'y', 'return']","[0.8166930292700272, 1.2998690263520984, 1.6161323735232145, 1.88257441006499, 2.0660395243376115, 2.3830063376117323, 2.4993185071889457, 2.7156845353911194, 3.016042748156906, 3.482632599190765, 3.8490890386638057, 4.04885480658595, 4.332191256811711, 4.565419300120993, 4.782045800038759, 5.198627647661851, 5.664886776601634]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
66,./img/gray_NeilPatrickHarris(Barney)3_7.png,0,43,43,65,,,None,None,1,1.88296640075,None,None,None,None,None,None,1,0.16700471319,Barney,"['lshift', 'b', 'a', 'r', 'n', 'e', 'y', 'return']","[0.750069368235927, 0.916722187987034, 1.066493104395704, 1.1999688203795813, 1.5997579409377067, 1.7496728866572084, 2.2159256000377354, 2.4827131144611485]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
9,./img/gray_RobertSeanLeonard(Wilson)8_1.png,0,44,44,8,,,None,None,2,4.43099215666,None,None,None,None,None,None,1,0.949948050007,,['return'],[0.9166044624707865],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
5,./img/gray_OmarEpps(DrEricForeman)2_2.png,0,45,45,4,,,None,None,1,2.74930559588,None,None,None,None,None,None,2,2.49932748897,,['return'],[0.5167794147782843],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
39,./img/gray_UrsulavonderLeyen1_1.png,0,46,46,38,,,None,None,1,1.53304863219,None,None,None,None,None,None,4,1.08286785776,Ursula von der leien,"['lshift', 'u', 'r', 's', 'i', 'backspace', 'u', 'l', 'a', 'space', 'v', 'o', 'n', 'space', 'd', 'e', 'r', 'space', 'l', 'e', 'i', 'e', 'n', 'return']","[1.2497224468552304, 1.4329909242278518, 1.6828221148189186, 2.182768705284616, 2.4326996578256512, 2.8990316033668933, 3.2490449637698475, 3.6987147388808808, 3.8820557120761805, 4.0325964956282405, 4.2319786130901775, 4.465215958960471, 4.681723450248683, 4.864634260178718, 4.931675253357753, 5.115288246277487, 5.2150335164860735, 5.364789677107183, 6.364472748466142, 6.481162152946126, 6.614270257368844, 6.797740183312271, 6.914271444247788, 8.230443369695422]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
44,./img/gray_BritneySpears5_1.png,0,47,47,43,,,None,None,1,2.08300675462,None,None,None,None,None,None,2,1.11664706179,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.6333571885224956, 0.7500892564730748, 1.0499874736215133, 1.2165819117799401, 1.4664410100540408, 1.8662054307078506, 2.182808802534055, 2.6324038363763975, 2.815942088027441, 3.2490911557997606, 3.3823105701794702, 3.7149608602758235, 3.8981465769302304, 4.115246865920199, 4.24846660107869, 4.432052969426877, 4.898295417911868]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
17,./img/gray_JasonSegel(Marshall)6_1.png,0,48,48,16,,,None,None,1,1.78304534421,None,None,None,None,None,None,1,0.88331893575,Marshall,"['lshift', 'm', 'a', 'r', 's', 'h', 'a', 'k', 'backspace', 'l', 'l', 'return']","[0.6999712262149842, 0.9999801117664902, 1.0998921865229931, 1.3665517105328036, 1.6997697776459972, 1.9496648030544748, 2.065517618570084, 2.4820304989279975, 3.3323667223648954, 3.732163220816801, 3.8820204264993663, 4.6651812507843715]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
7,./img/gray_OmarEpps(DrEricForeman)1_5.png,0,49,49,6,,,None,None,1,6.18111541559,None,None,None,None,None,None,2,1.16685715532,,['return'],[0.46686636165031814],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
68,./img/gray_Ice-T(OdafinFinTutuola)7_1.png,0,50,50,67,,,None,None,1,1.91615473175,None,None,None,None,None,None,1,1.04993646992,,['return'],[0.6666327711263875],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
53,./img/gray_Ice-T(OdafinFinTutuola)5_1.png,0,51,51,52,,,None,None,1,0.933470006137,None,None,None,None,None,None,1,0.932909607011,,['return'],[0.23381506700570753],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
34,./img/gray_RobertSeanLeonard(Wilson)2_6.png,0,52,52,33,,,None,None,2,4.08203800513,None,None,None,None,None,None,1,3.11603854597,,['return'],[0.38360651320363104],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
10,./img/gray_HughLaurie(DrHouse)2_1.png,0,53,53,9,,,None,None,1,1.81632541771,None,None,None,None,None,None,1,1.93291056935,Dr House,"['lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.8833920731267426, 1.3664310980129812, 1.6664595510192157, 1.9329740833836695, 2.21629417393342, 2.4328751233788353, 2.68260206112609, 2.882571523063234, 3.0824793956271606, 3.282370266961152, 3.4822928953126393]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
2,./img/gray_BastianSchweinsteiger1_1.png,0,54,54,1,,,None,None,1,1.766557677,None,None,None,None,None,None,5,1.58306625894,,['return'],[1.7831297088214342],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
16,./img/gray_JoshRadnor(Ted)1_2.png,0,55,55,15,,,None,None,1,1.13321877283,None,None,None,None,None,None,1,0.41677752219,Ted,"['lshift', 't', 'e', 'd', 'return']","[0.6336336991389544, 0.7502926297092927, 0.9502566384217062, 1.2500159587052622, 1.6498547998489812]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
61,./img/gray_AlysonHannigan(Lily)8_3.png,0,56,56,60,,,None,None,1,1.38325237432,None,None,None,None,None,None,1,0.516786792672,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'pound', 'return']","[0.8836227124920697, 1.0169226421458006, 1.2333746388430882, 1.4499796466370753, 1.5665481178184564, 1.7498512392121484, 1.9663491071623866, 3.565833103708428]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
72,./img/gray_WillSmith4_1.png,0,57,57,71,,,None,None,1,2.73218727917,None,None,None,None,None,None,2,1.58289624661,Usher,"['lshift', 'u', 's', 'h', 'e', 'r', 'return']","[0.43344867440100643, 0.5501704774542304, 0.80012773378985, 1.0499425647030876, 1.1165986243104271, 1.2331176956849959, 1.5664101832880988]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
4,./img/gray_AngelaMerkel1_1.png,0,58,58,3,,,None,None,1,1.73300911234,None,None,None,None,None,None,4,1.21662489603,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.8499801598827617, 1.1165960580874525, 1.3498411026303074, 1.582891434940393, 1.6997960814405815, 1.8996324205181736, 2.0495217039988347, 2.1995149195445265, 2.482889221571895, 2.649155824638001, 2.949292059045547, 3.032354308257709, 3.2506097187397245, 3.332434406518587, 3.449141133007288, 3.7663401895351853]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
41,./img/gray_RobertSeanLeonard(Wilson)1_1.png,0,59,59,40,,,None,None,2,3.2154017696,None,None,None,None,None,None,1,1.01672536369,,['return'],[0.8167119551708311],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
1,./img/gray_JoachimLoew8_1.png,0,60,60,0,,,None,None,1,4.11521350501,None,None,None,None,None,None,5,2.53264798049,Joachim Löw,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[0.6335204645110935, 0.7501793950832507, 0.9667465510738111, 1.0832691510058794, 1.3999414900972624, 1.5831236781941698, 1.849708781714071, 2.082924956237548, 2.2494629374723445, 2.4161670816993137, 2.6160893892738386, 2.832684773728033, 3.182644564207294, 3.4657968878764223]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
42,./img/gray_NicoleKidman5_1.png,0,61,61,41,,,None,None,1,1.68326061831,None,None,None,None,None,None,1,0.250395118272,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'n', 'backspace', 'return']","[0.8333981839477929, 0.9329933300632547, 1.1831661491978593, 1.4330669486080296, 1.7163312237898936, 1.8829532488543919, 1.9830013334740215, 2.1660978738509584, 2.366085940910125, 2.499354113544541, 2.699288289903052, 2.9325670161324524, 3.1656519924636086, 3.2824607263501093, 3.415734352209256, 3.5655578762052755, 4.131987626951741, 4.381638540318818]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
