num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,13.5864289765,,,,,,,,,,,,,,,,2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
28,./img/smoo15_HughLaurie(DrHouse)5_3.png,0,0,0,27,,,None,None,1,2.09935003362,None,None,None,None,None,None,1,0.866428732736,hugh laurie,"['h', 'u', 'g', 'h', 'space', 'l', 'a', 'u', 'r', 'i', 'e', 'return']","[0.6501341505977507, 0.7501947140431184, 0.9501817544919504, 1.000530250927568, 1.133912257425436, 1.4335877554058243, 1.550444730723484, 1.733601998080303, 1.8501612886666408, 1.933540600604374, 2.0835082658836654, 2.933181967490782]",2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
12,./img/smoo15_MariskaHargitay(Liv)8_8.png,0,1,1,11,,,None,None,1,11.196065814,None,None,None,None,None,None,1,0.367063237476,,['return'],[0.8001460836494516],2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
46,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,0,2,2,45,,,None,None,1,3.41566604392,None,None,None,None,None,None,1,1.28318671505,,['return'],[0.5167922417199406],2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
69,./img/smoo15_BritneySpears5_1.png,0,3,3,68,,,None,None,1,0.93333209298,None,None,None,None,None,None,2,2.08297673183,britney,"['b', 'r', 'i', 't', 'n', 'e', 'y', 'return']","[0.8663908805820029, 1.0998247894394808, 1.4832199479565134, 1.6830905449169222, 1.8830028434022097, 2.0162738596877716, 2.2497382427363846, 3.099095654315988]",2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
60,./img/smoo15_LeonardoDiCaprio2_1.png,0,4,4,59,,,None,None,1,1.10021646299,None,None,None,None,None,None,1,0.533598918583,di caprio,"['d', 'i', 'space', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.7167407884539898, 0.8833935546126668, 1.1333932338316117, 1.349890228755612, 1.5831284612268064, 1.7496490656294554, 1.9162527523008066, 1.9996522734390965, 2.0494977853281853, 2.2993977016685676]",2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
26,./img/smoo15_TomCruise4_1.png,0,5,5,25,,,None,None,1,1.38340863132,None,None,None,None,None,None,1,0.600036825655,cruise,"['c', 'r', 'u', 'i', 's', 'e', 'return']","[0.49998075314215384, 0.7667925625009957, 1.4498317824641163, 1.499797587213834, 1.6347199838837696, 1.8331521990176043, 2.1992992860700724]",2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
21,./img/smoo15_NeilPatrickHarris(Barney)3_7.png,0,6,6,20,,,None,None,1,2.59931089834,None,None,None,None,None,None,2,1.59944113541,,['return'],[1.1167254551241967],2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
13,./img/smoo15_GeorgeClooney3_1.png,0,7,7,12,,,None,None,1,1.19989978803,None,None,None,None,None,None,1,0.383282243619,cloney,"['c', 'l', 'o', 'n', 'e', 'y', 'return']","[0.5336553760321294, 0.700186566206412, 0.9167307159318625, 1.2000518382033079, 1.283209169715974, 1.5166077926678554, 1.7331715100312977]",2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
3,./img/smoo15_JoshRadnor(Ted)3_1.png,0,8,8,2,,,None,None,1,3.13239528426,None,None,None,None,None,None,1,0.366809499736,,['return'],[0.6666518038155118],2017_Feb_06_1253,60.0525128537,famFaceFilter,001,10,
