num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
21,./img/edges5_JoshRadnor(Ted)3_1.png,0,27,27,20,,,1.ja,1.79,None,act,1.523,None,None,None,None,None,Spielt bei How I met your mother,"['lshift', 's', 'p', 'i', 'e', 'l', 't', 'space', 'b', 'e', 'i', 'space', 'lshift', 't', 'h', 'e', 'space', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'space', 'lshift', 'h', 'o', 'w', 'space', 'lshift', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'r', 'space', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[0.4336170828391914, 0.6667007760588604, 0.9166865816332574, 1.1165027116967394, 1.2166415764822887, 1.3331529491842957, 1.4497124385834468, 1.5330428581837623, 1.7497951030672994, 1.8329256779888965, 1.9497324872063473, 2.099579427995195, 3.3822679067088757, 4.481937473314247, 4.665022786462941, 4.765062851633047, 4.898430786217432, 5.331615781122309, 5.48135943140187, 5.631537415061757, 5.781355485833046, 5.91459222222511, 6.314479180065973, 6.430991515100686, 6.547748603734362, 6.747406911032158, 6.88101639143315, 7.030644561642475, 7.197209809004562, 7.2807808120869595, 7.46392546916104, 7.6307518297981005, 7.730671282448384, 7.880538753026485, 8.013738920730248, 8.547071762202904, 8.763563214592068, 8.996777785227096, 9.163225627849897, 9.33007251827621, 9.647070767790865, 9.813135280734059, 10.046453783432298, 10.179667744587277, 10.312774245121545, 10.412848954310903, 10.962546605029274]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
70,./img/edges5_BastianSchweinsteiger1_1.png,0,28,28,69,,,1.ja,5.182,None,None,None,None,None,sport,1.518,None,Schweini,"['lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 'i', 'return']","[0.6002452026841638, 0.9499509370089072, 1.3165975978208735, 1.4162543333095527, 1.5331785472662887, 1.699613237993617, 1.8329981738097558, 2.1993917407999106, 2.3661237927117327, 3.0825422681118653]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
53,./img/edges5_KatjaBurkard4_1.png,0,29,29,52,,,1.ja,1.939,None,None,None,host,1.055,None,None,None,Katja Burkhardt,"['lshift', 'k', 'a', 't', 'j', 'a', 'space', 'lshift', 'v', 'backspace', 'lshift', 'b', 'u', 'r', 'k', 'h', 'a', 'r', 'd', 't', 'return']","[0.31700594818721584, 0.550252275839739, 1.233240232872049, 1.4998044858239155, 1.6829071209831454, 1.7997023821935727, 1.8997065202293015, 2.1160857003287674, 2.4325084741522005, 2.7660097882198897, 2.8489222341158893, 2.982553527419441, 3.632371117022558, 3.732149106586803, 4.915054463290289, 5.348174019487487, 5.54811396984951, 5.948058988504272, 6.064390083984108, 6.1478257187591225, 6.697702363589997]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
38,./img/edges5_GeorgeClooney11_1.png,0,30,30,37,,,1.ja,1.383,None,act,0.524,None,None,None,None,None,George Clooney,"['lshift', 'g', 'd', 'e', 'backspace', 'backspace', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[0.5168932909600699, 0.7169567408436706, 0.9168229122733464, 1.466414064701894, 1.7164351558549242, 1.849724820613119, 1.8997677888219187, 2.0163458833430923, 2.2662226244065096, 2.9492192424440873, 2.9992156978478306, 3.132530062510341, 3.3323846859311743, 3.6157612334045552, 3.8988635157074896, 4.065564452153922, 4.198515696147297, 4.415236184011519, 4.482039159933265, 4.8320034413063695, 5.115142933855168]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
44,./img/edges5_EmilyDeschanel5_1.png,0,31,31,43,,,2.nein,5.015,None,act,4.48,None,None,None,None,None,,['return'],[0.6668585988227278],2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
4,./img/edges5_LeonardoDiCaprio1_1.png,0,32,32,3,,,1.ja,1.656,None,act,0.455,None,None,None,None,None,Leonardo di Caprop,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'd', 'i', 'e', 'backspace', 'space', 'lshift', 'c', 'a', 'p', 'r', 'o', 'p', 'return']","[0.33370853664018796, 0.5840795965632424, 0.7839637315591972, 0.93399704435069, 1.1339379570490564, 1.3005275835366774, 1.4671345320384717, 1.6003850618817523, 1.7836612379269354, 1.9335745797561685, 2.1002886680998927, 2.2169421454455005, 2.300164462867542, 2.6166568455137167, 2.899968595835162, 3.1331209355430474, 3.333118946718969, 3.449710513914397, 3.8829160386103467, 4.066123247388532, 4.199143458647086, 4.316018914352753, 4.632664308093808]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
10,./img/edges5_GuentherJauch4_1.png,0,33,33,9,,,1.ja,3.564,None,None,None,host,1.123,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.20043362766955397, 0.566942674729944, 0.8168133210110682, 1.0665174835230573, 1.3164834008621256, 1.466430103600942, 1.5996985970141395, 1.7163068446643592, 1.766091265824798, 2.066262465032196, 2.2828979467321915, 2.449420851402465, 2.516186937857128, 2.6492587943685066, 2.6993809947398404, 3.149134492903613]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
62,./img/edges5_AlysonHannigan(Lily)5_4.png,0,34,34,61,,,1.ja,1.723,None,act,0.407,None,None,None,None,None,Spielt bei How I met your mother,"['lshift', 's', 'p', 'i', 'e', 'l', 't', 'space', 'b', 'e', 'i', 'space', 'lshift', 'j', 'h', 'backspace', 'backspace', 'lshift', 'h', 'o', 'w', 'space', 'lshift', 'i', 'space', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'r', 'space', 'm', 'i', 'o', 'backspace', 'backspace', 'o', 't', 'h', 'e', 'r', 'return']","[0.7667203114378935, 1.649771397575023, 1.949617969468818, 2.16614374510209, 2.2661462792493694, 2.39932944571774, 2.4992982981766545, 2.5992463000675343, 2.8991002498551097, 3.065874644458745, 3.14921949906784, 3.415595776124974, 4.198643045005156, 4.315556994066355, 4.848151725416756, 5.015018504078398, 5.11493025805612, 5.248057609158423, 5.448328281614522, 5.5480603999276354, 5.6981902668903786, 5.864632014732706, 5.964834393558704, 6.0978796254985355, 6.264585052836992, 6.381235963959625, 6.530626116909843, 6.681049174943837, 7.280459713334494, 7.347339675969124, 7.564047011937873, 7.680401203431757, 7.780545521442036, 8.047166872873277, 8.180637135632423, 8.930121725619756, 9.113547384200501, 9.579989035808467, 9.849141646252974, 10.013019094951233, 10.112983777295085, 10.179384818413382, 10.76271732307032]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
24,./img/edges5_JasonSegel(Marshall)7_1.png,0,35,35,23,,,1.ja,1.818,None,act,0.707,None,None,None,None,None,,['return'],[1.0501250873712706],2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
50,./img/edges5_WillSmith5_1.png,0,36,36,49,,,1.ja,1.34,None,None,None,music,0.49,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.4999619878090016, 0.6834194034108805, 0.9667061330492288, 1.1665742291461356, 1.3166158821659337, 1.4497281567037135, 1.5664448273109883, 1.7163408471296862, 1.9663295397058391, 2.132863992383136, 2.3495283441025094, 2.4661462150925217, 2.949150916734652]",2017_Feb_07_1327,60.0175773654,famFaceFilter,001,12,
