num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,36.6661940494,,,,,,,,,,,,,,2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
49,./img/smoo15_TomCruise5_1.png,0,0,0,48,,,1.ja,5.694,None,act,1.302,None,None,None,None,None,Tom Cruise,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[0.9497477378499752, 1.3331130637379829, 1.4663099796234746, 1.6826087319132057, 1.8993552944230032, 1.9229747173267242, 2.0661174468914396, 2.332667819766357, 2.682426528328506, 2.915627550206409, 3.0656359546701424, 3.2156215836803312, 3.3823378644701734]",2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
50,./img/smoo15_OmarEpps(DrEricForeman)2_2.png,0,1,1,49,,,2.nein,4.122,None,None,None,music,0.603,None,None,None,,['return'],[0.9501217684519361],2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
66,./img/smoo15_NicoleKidman3_1.png,0,2,2,65,,,1.ja,2.107,None,act,1.191,None,None,None,None,None,Nicole Kidman ,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'space', 'return']","[1.1832448405584728, 1.35000570990087, 1.5331822241132613, 1.6165140604716726, 1.7665269558638101, 1.9663173575863766, 2.0663503338691953, 2.232989948006434, 2.449605311107007, 2.4662724482514022, 2.7660278206894873, 3.0656994692981243, 3.349076086677087, 3.499110795175511, 3.5822912229195936, 3.7655607636115747, 4.015570707822917]",2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
37,./img/smoo15_Ice-T(OdafinFinTutuola)5_1.png,0,3,3,36,,,1.ja,2.966,None,act,0.658,None,None,None,None,None,,['return'],[0.7501363319097436],2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
34,./img/smoo15_EmilyDeschanel5_1.png,0,4,4,33,,,2.nein,1.958,None,act,0.791,None,None,None,None,None,,['return'],[0.6001968953532923],2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
62,./img/smoo15_RobertSeanLeonard(Wilson)1_1.png,0,5,5,61,,,2.nein,25.898,None,None,None,music,1.168,None,None,None,,['return'],[0.9665996448311489],2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
17,./img/smoo15_GeorgeClooney11_1.png,0,6,6,16,,,1.ja,2.557,None,act,0.958,None,None,None,None,None,George Clooney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[0.8998999804935011, 1.050013921892969, 1.2333081627184583, 1.799696990303346, 1.8330598141001246, 2.1662036728121166, 2.3662458875878656, 2.5327138839129475, 2.6660394329592236, 2.9156714971977635, 3.082569340011105, 3.298996404686477, 3.448920443752286, 3.6489780560150393, 3.731944843635574, 4.098797007241956, 4.265259871070157]",2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
6,./img/smoo15_AlysonHannigan(Lily)1_1.png,0,7,7,5,,,1.ja,14.946,None,act,1.319,None,None,None,None,None,Lilly aus How I met your Mother,"['lshift', 'l', 'i', 'l', 'l', 'y', 'space', 'a', 'u', 's', 'space', 'lshift', 'h', 'o', 'w', 'space', 'lshift', 'i', 'space', 'e', 'backspace', 'm', 'e', 't', 'space', 'y', 'o', 'u', 'r', 'space', 'm', 'backspace', 'lshift', 'm', 'o', 't', 'h', 'e', 'r', 'return']","[1.0166357006128237, 1.1832964862951485, 1.3832498447409307, 1.6163709921638656, 1.7664220604929142, 2.2661253381047572, 2.4324932507697667, 2.6160928750687162, 2.766067597531219, 2.8825649773898476, 3.0827566760926857, 3.249098926280567, 3.7489776710790466, 4.032568890917901, 4.1154115363096935, 4.348817858004622, 4.715204568434274, 4.898357344856777, 5.1650831849183305, 5.31489206362312, 5.6648573551210575, 5.948197403471568, 6.048195093848335, 6.2980270046246005, 6.514440596500208, 6.781199797780573, 6.864144130733621, 7.263961991306132, 7.380876386414457, 7.580771683511557, 7.8472989601577865, 8.230596280482132, 8.43044923448906, 8.597058695217129, 8.846889964432194, 8.94694186679044, 9.146764025826997, 9.26337239590066, 9.41339363159932, 9.563182621885062]",2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
16,./img/smoo15_WillSmith4_1.png,0,8,8,15,,,1.ja,2.269,None,act,0.658,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[1.7829053901441512, 1.9329477973878966, 2.116186863888288, 2.3494199638662394, 2.4994979777948174, 2.7325771029099997, 2.8659405041107675, 2.882610849068442, 3.015912981107249, 3.1990696069005935, 3.59886950373766, 3.748997238715674, 4.06543931593842]",2017_Feb_08_1512,60.0299630656,famFaceFilter,001,15,
