,filename,text,hit
108,./img/edges5_HughLaurie(DrHouse)4_1.png,Dr House,1
105,./img/edges5_HughLaurie(DrHouse)5_3.png,Dr House,1
163,./img/gray_HughLaurie(DrHouse)4_1.png,Dr House,1
98,./img/edges5_HughLaurie(DrHouse)2_1.png,Dr House,1
175,./img/gray_HughLaurie(DrHouse)2_1.png,Dr House,1
71,./img/smoo15_HughLaurie(DrHouse)5_3.png,Dr House,1
181,./img/gray_HughLaurie(DrHouse)5_3.png,Dr House,1
9,./img/smoo15_HughLaurie(DrHouse)2_1.png,Dr House,1
28,./img/smoo15_HughLaurie(DrHouse)4_1.png,Dr House,1
93,./img/edges5_GeorgeClooney11_1.png,Geirge Clooney,1
177,./img/gray_GeorgeClooney4_2.png,George Clonney,1
89,./img/edges5_GeorgeClooney4_2.png,George Clooney,1
117,./img/edges5_GeorgeClooney3_1.png,George Clooney,1
170,./img/gray_GeorgeClooney11_1.png,George Clooney,1
10,./img/smoo15_GeorgeClooney4_2.png,George Clooney,1
5,./img/smoo15_GeorgeClooney11_1.png,George Clooney,1
42,./img/smoo15_GeorgeClooney3_1.png,George Clooney,1
216,./img/gray_GeorgeClooney3_1.png,George Clooney,1
19,./img/smoo15_GuentherJauch3_1.png,GÜnther Jauch,1
78,./img/edges5_GuentherJauch4_1.png,GÜnther Jauch,1
206,./img/gray_GuentherJauch4_1.png,Günther Jauch,1
107,./img/edges5_GuentherJauch3_1.png,Günther Jauch,1
151,./img/gray_GuentherJauch2_1.png,Günther Jauch,1
54,./img/smoo15_GuentherJauch2_1.png,Günther Jauch,1
203,./img/gray_GuentherJauch3_1.png,Günther Jauch,1
15,./img/smoo15_GuentherJauch4_1.png,Günther Jauch,1
103,./img/edges5_GuentherJauch2_1.png,Günther Jauch,1
125,./img/edges5_Ice-T(OdafinFinTutuola)5_1.png,Ice T,1
212,./img/gray_Ice-T(OdafinFinTutuola)7_1.png,Ice T,1
75,./img/edges5_Ice-T(OdafinFinTutuola)6_1.png,Ice T,1
53,./img/smoo15_Ice-T(OdafinFinTutuola)5_1.png,Ice T,1
192,./img/gray_Ice-T(OdafinFinTutuola)6_1.png,Ice T,1
79,./img/edges5_Ice-T(OdafinFinTutuola)7_1.png,Ice T,1
48,./img/smoo15_Ice-T(OdafinFinTutuola)6_1.png,Ice T,1
188,./img/gray_Ice-T(OdafinFinTutuola)5_1.png,Ice T,1
29,./img/smoo15_JoachimLoew4_1.png,Jogi KÖw,0
74,./img/edges5_JoachimLoew8_1.png,Jogi Löw,0
174,./img/gray_JoachimLoew8_1.png,Jogi Löw,0
35,./img/smoo15_JoachimLoew1_1.png,Jogi Löw,0
152,./img/gray_JoachimLoew1_1.png,Jogi Löw,0
120,./img/edges5_JoachimLoew1_1.png,Jogi Löw,0
142,./img/edges5_JoachimLoew4_1.png,Jogi Löw,0
47,./img/smoo15_JoachimLoew8_1.png,Jogi Löw,0
199,./img/gray_JoachimLoew4_1.png,Jogi Löw,0
39,./img/smoo15_KatjaBurkard1_1.png,Katja Burkhard,1
59,./img/smoo15_KatjaBurkard4_1.png,Katja Burkhard,1
149,./img/gray_KatjaBurkard5_3.png,Katja Burkhard,1
2,./img/smoo15_KatjaBurkard5_3.png,Katja Burkhard,1
172,./img/gray_KatjaBurkard1_1.png,Katja Burkhard,1
110,./img/edges5_KatjaBurkard1_1.png,Katja Burkhard,1
94,./img/edges5_KatjaBurkard4_1.png,Katja Burkhard,1
115,./img/edges5_KatjaBurkard5_3.png,Katja Burkhard,1
123,./img/edges5_LeonardoDiCaprio3_1.png,Leonardo de Caprio,1
64,./img/smoo15_LeonardoDiCaprio3_1.png,Leonardo de Caprio,1
197,./img/gray_LeonardoDiCaprio1_1.png,Leonardo de Caprio,1
20,./img/smoo15_LeonardoDiCaprio1_1.png,Leonardo de Caprio,1
164,./img/gray_LeonardoDiCaprio3_1.png,Leonardo de Caprio,1
147,./img/gray_LeonardoDiCaprio2_1.png,Leonardo de Caprio,1
112,./img/edges5_LeonardoDiCaprio1_1.png,Leonardo de Caprio,1
122,./img/edges5_LeonardoDiCaprio2_1.png,Leonardo die Caprio,1
7,./img/smoo15_LeonardoDiCaprio2_1.png,Leonardoo de Caprio,1
171,./img/gray_AlysonHannigan(Lily)8_3.png,Lilly Auldrin,0
13,./img/smoo15_AlysonHannigan(Lily)1_1.png,Lilly Auldrin,0
136,./img/edges5_AlysonHannigan(Lily)1_1.png,Lilly Auldrin,0
210,./img/gray_AlysonHannigan(Lily)5_4.png,Lilly Auldrin,0
157,./img/gray_AlysonHannigan(Lily)1_1.png,Lilly Auldrin,0
143,./img/edges5_AlysonHannigan(Lily)8_3.png,Lilly Auldrin,0
119,./img/edges5_AlysonHannigan(Lily)5_4.png,Lilly Auldrin,0
43,./img/smoo15_AlysonHannigan(Lily)5_4.png,Lilly Auldrin,0
33,./img/smoo15_AlysonHannigan(Lily)8_3.png,Lilly Auldrin,0
11,./img/smoo15_JasonSegel(Marshall)9_1.png,Marshall Erikson,1
73,./img/edges5_JasonSegel(Marshall)9_1.png,Marshall Erikson,1
159,./img/gray_JasonSegel(Marshall)9_1.png,Marshall Erikson,1
70,./img/smoo15_JasonSegel(Marshall)7_1.png,Marshall Erikson,1
132,./img/edges5_JasonSegel(Marshall)7_1.png,Marshall Erikson,1
173,./img/gray_JasonSegel(Marshall)6_1.png,Marshall Errikson,1
106,./img/edges5_JasonSegel(Marshall)6_1.png,Marshall Errikson,1
214,./img/gray_JasonSegel(Marshall)7_1.png,Marshall Errikson,1
30,./img/smoo15_NeilPatrickHarris(Barney)2_2.png,Neil Patrick Harris,1
169,./img/gray_NeilPatrickHarris(Barney)2_2.png,Neil Patrick Harris,1
109,./img/edges5_NeilPatrickHarris(Barney)2_2.png,Neil Patrick Harris,1
134,./img/edges5_NeilPatrickHarris(Barney)3_7.png,Neil Patrick Harris,1
205,./img/gray_NeilPatrickHarris(Barney)1_1.png,Neil Patrick Harris,1
14,./img/smoo15_NeilPatrickHarris(Barney)3_7.png,Neil Patrick Harris,1
165,./img/gray_NeilPatrickHarris(Barney)3_7.png,Neil Patrick Harris,1
8,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,Neil Patrik Harris,1
100,./img/edges5_NeilPatrickHarris(Barney)1_1.png,Neil partik Harris,1
156,./img/gray_NicoleKidman7_1.png,Nicole Kidman,1
198,./img/gray_NicoleKidman5_1.png,Nicole Kidman,1
111,./img/edges5_NicoleKidman5_1.png,Nicole Kidman,1
96,./img/edges5_NicoleKidman7_1.png,Nicole Kidman,1
193,./img/gray_NicoleKidman3_1.png,Nicole Kidman,1
24,./img/smoo15_NicoleKidman3_1.png,Nicole Kidman,1
3,./img/smoo15_NicoleKidman7_1.png,Nicole Kidman,1
90,./img/edges5_NicoleKidman3_1.png,Nikole Kidman,1
138,./img/edges5_MariskaHargitay(Liv)8_8.png,Olivia Benson,0
55,./img/smoo15_MariskaHargitay(Liv)8_8.png,Olivia Benson,0
154,./img/gray_MariskaHargitay(Liv)6_5.png,Olivia Benson,0
41,./img/smoo15_MariskaHargitay(Liv)4_4.png,Olivia Benson,0
162,./img/gray_MariskaHargitay(Liv)8_8.png,Olivia Benson,0
127,./img/edges5_MariskaHargitay(Liv)4_4.png,Olivia Benson,0
196,./img/gray_MariskaHargitay(Liv)4_4.png,Olivia Benson,0
97,./img/edges5_MariskaHargitay(Liv)6_5.png,Olivia Benson ,0
202,./img/gray_BritneySpears7_1.png,Sängerin Britney Spears,1
52,./img/smoo15_JoshRadnor(Ted)3_1.png,Ted Mosby,1
46,./img/smoo15_JoshRadnor(Ted)6_2.png,Ted Mosby,1
195,./img/gray_JoshRadnor(Ted)6_2.png,Ted Mosby,1
114,./img/edges5_JoshRadnor(Ted)1_2.png,Ted Mosby,1
116,./img/edges5_JoshRadnor(Ted)6_2.png,Ted Mosby,1
4,./img/smoo15_JoshRadnor(Ted)1_2.png,Ted Mosby,1
179,./img/gray_JoshRadnor(Ted)3_1.png,Ted Mosby,1
189,./img/gray_JoshRadnor(Ted)1_2.png,Ted Mosby,1
77,./img/edges5_JoshRadnor(Ted)3_1.png,Ted Mosby,1
21,./img/smoo15_TomCruise5_1.png,Tom Cruise,1
76,./img/edges5_TomCruise5_1.png,Tom Cruise,1
87,./img/edges5_TomCruise1_1.png,Tom Cruise,1
68,./img/smoo15_TomCruise1_1.png,Tom Cruise,1
186,./img/gray_TomCruise1_1.png,Tom Cruise,1
185,./img/gray_TomCruise4_1.png,Tom Cruise,1
91,./img/edges5_TomCruise4_1.png,Tom Cruise,1
153,./img/gray_TomCruise5_1.png,Tom Cruise,1
16,./img/smoo15_TomCruise4_1.png,Tom cruise,1
126,./img/edges5_UrsulavonderLeyen1_1.png,Ursula von der Leyen,1
57,./img/smoo15_UrsulavonderLeyen4_1.png,Ursula von der Leyen,1
178,./img/gray_UrsulavonderLeyen5_1.png,Ursula von der Leyen,1
86,./img/edges5_UrsulavonderLeyen5_1.png,Ursula von der Leyen,1
213,./img/gray_UrsulavonderLeyen1_1.png,Ursula von der Leyen ,1
209,./img/gray_UrsulavonderLeyen4_1.png,Ursula von der Leyen ,1
141,./img/edges5_UrsulavonderLeyen4_1.png,Ursula von der Leyen ,1
201,./img/gray_WillSmith1_1.png,Will Smith,1
113,./img/edges5_WillSmith5_1.png,Will Smith,1
167,./img/gray_WillSmith5_1.png,Will Smith,1
191,./img/gray_WillSmith4_1.png,Will Smith,1
37,./img/smoo15_WillSmith1_1.png,Will Smith,1
12,./img/smoo15_WillSmith5_1.png,Will Smith,1
118,./img/edges5_WillSmith4_1.png,Will Smith,1
44,./img/smoo15_WillSmith4_1.png,Will Smith,1
131,./img/edges5_WillSmith1_1.png,Will Smith,1
69,./img/smoo15_Ice-T(OdafinFinTutuola)7_1.png,ice T,1
32,./img/smoo15_UrsulavonderLeyen1_1.png,,0
26,./img/smoo15_NicoleKidman5_1.png,,0
58,./img/smoo15_JasonSegel(Marshall)6_1.png,,0
6,./img/smoo15_UrsulavonderLeyen5_1.png,,0
