num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,17.2746547569,,,,,,,,,,,,,,2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
54,./img/smoo15_LisaEdelstein(DrLisaCuddy)6_3.png,0,0,0,53,,,1.ja,5.188,None,act,1.483,None,None,None,None,None,die klinikleitende Aerztin aus Dr House,"['d', 'e', 'backspace', 'i', 'e', 'space', 'k', 'l', 'i', 'n', 'i', 'k', 'l', 'e', 'i', 'e', 'backspace', 't', 'e', 'n', 'd', 'e', 'space', 'lshift', 'lshift', 'a', 'e', 'r', 'z', 't', 'i', 'n', 'space', 'a', 'u', 's', 'space', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[4.23207977311904, 4.4818310915907205, 5.531461541693716, 5.881301041463303, 5.997793703230855, 7.414064933385816, 8.246993928674783, 8.39702435426807, 8.56362381837971, 8.763159591471776, 8.946619358634052, 9.296531353760656, 9.562939603347331, 9.662892096432188, 9.829786995167524, 10.645761058509379, 11.045916827293695, 11.162423603203933, 11.27908242689955, 11.562254425985884, 12.195330721573555, 12.295270704398717, 13.3282310715731, 15.577149976532382, 16.010554490043432, 16.427050904891075, 16.693628844939667, 16.876673528062383, 17.27643410091696, 17.693055618372455, 17.809637455848133, 18.009575481941283, 23.140751340601128, 28.738653915181203, 28.83857336834626, 28.905146240136673, 29.071736080972187, 29.454987921180873, 29.638235334685305, 29.83818490870908, 30.004682045306254, 30.137713271877146, 30.35453662154032, 30.75435333018322, 30.920976531713677, 31.354138859402156, 31.503959176770877, 32.370528263403685]",2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
46,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,0,1,1,45,,,1.ja,5.883,None,act,7.682,None,None,None,None,None,Barney aus Himym,"['lshift', 'b', 'a', 'r', 'n', 'e', 'y', 'space', 'a', 'u', 's', 'space', 'lshift', 'h', 'i', 'm', 'y', 'm', 'return']","[0.7667221288211294, 0.9334280905386549, 1.0500702338867995, 1.283293893931841, 2.1329305029321404, 2.9325514099546126, 3.1491110818133166, 3.2989759870324633, 3.415694475050259, 3.5988835073367227, 3.7156969450261386, 3.8655060352357395, 5.231642234768515, 5.581418220903288, 5.84775878677101, 6.131263751260121, 6.7975717904519115, 7.030814697052847, 8.679651034293784]",2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
39,./img/smoo15_BarackObama2_1.png,0,2,2,38,,,1.ja,5.712,None,None,None,None,None,polit,0.903,None,Barak Obama,"['lshift', 'b', 'a', 'r', 'a', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.5002718575924519, 1.1332618644592003, 1.283196378055436, 1.6663279272979707, 1.8662024397599453, 2.0163829884841107, 2.1495418838749174, 2.282824277990585, 2.4661018444312504, 2.816015443437209, 2.9322595038720465, 3.115817428464652, 3.1657936750052613, 4.032530527445488]",2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
63,./img/smoo15_RobertSeanLeonard(Wilson)8_1.png,0,3,3,62,,,1.ja,2.882,None,act,1.208,None,None,None,None,None,Dr Wilson aus Dr House,"['lshift', 'd', 'r', 'space', 'lshift', 'w', 'i', 'l', 's', 'o', 'n', 'space', 'a', 'u', 's', 'space', 'lshift', 'lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.650276300337282, 1.1000317247417115, 1.716360309626907, 1.8997889615238819, 1.999660939854948, 2.299524513859069, 2.5328591623729153, 2.765737988305773, 3.2490882746460557, 3.365746456791385, 3.548996757279383, 4.48193502299182, 5.9147650268314464, 6.048049987155537, 6.147958854715398, 6.331196324164921, 6.581187583022256, 9.146763002092484, 9.363279048426193, 9.579870156325342, 9.863111763785128, 10.012919570894155, 10.213068988316081, 10.496065522973367, 10.679574368852627, 10.829109195652563, 10.979305783173913, 11.66235607987619]",2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
34,./img/smoo15_EmilyDeschanel5_1.png,0,4,4,33,,,2.nein,5.8,None,None,None,host,2.601,None,None,None,,['return'],[0.8833334776827542],2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
1,./img/smoo15_Ice-T(OdafinFinTutuola)6_1.png,0,5,5,0,,,2.nein,3.007,None,None,None,None,None,sport,0.807,None,,['return'],[0.6335754229185113],2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
49,./img/smoo15_TomCruise5_1.png,0,6,6,48,,,1.ja,1.706,None,act,0.641,None,None,None,None,None,Tom Cruiz,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 'z', 'return']","[0.5001791533504729, 0.7834650278855406, 1.11663284084716, 1.449746121899807, 1.6163843998983793, 1.7826909955947485, 2.082859306719911, 2.3328085439316055, 2.566045676565409, 2.7493360740409116, 2.982424366651685, 3.6821158764505526]",2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
28,./img/smoo15_HughLaurie(DrHouse)5_3.png,0,7,7,27,,,1.ja,1.424,None,dummy,0.941,None,None,None,None,None,Hugh Laurie,"['lshift', 'h', 'u', 'g', 'h', 'space', 'lshift', 'l', 'a', 'i', 'backspace', 'u', 'r', 'i', 'e', 'return']","[0.6667965809137968, 1.0000330399197992, 1.2000332965435518, 1.5328825790129486, 1.6664029888634104, 1.89976009169186, 2.4328482880700903, 2.5993412545758474, 2.7992683742850204, 2.882477326758817, 3.3657811005905387, 3.6322926400243887, 3.9654742463462753, 4.082200112210558, 4.465221635309717, 11.545719710495177]",2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
10,./img/smoo15_KatjaBurkard5_3.png,0,8,8,9,,,1.ja,2.518,None,None,None,host,0.624,None,None,None,,['return'],[0.5836681432010664],2017_Feb_20_1713,60.1164555403,famFaceFilter,001,20,
