,filename,text,hit
126,./img/edges5_AngelaMerkel4_1.png, Angela Merkel,1
36,./img/smoo15_AngelaMerkel1_1.png, Angela Merkel,1
30,./img/smoo15_BarackObama4_1.png, Barack Obama,1
115,./img/edges5_KatjaBurkard5_3.png, Frauke Ludowig,0
27,./img/smoo15_KatjaBurkard1_1.png, Frauke Ludowig,0
34,./img/smoo15_GuentherJauch3_1.png, Günther Jauch,1
87,./img/edges5_UrsulavonderLeyen1_1.png, Ursula Von der Leyen,1
32,./img/smoo15_UrsulavonderLeyen1_1.png, Ursula von der Leyen,1
150,./img/gray_UrsulavonderLeyen1_1.png, Ursula von der Leyen,1
175,./img/gray_AngelaMerkel4_1.png,Angela Merkel,1
172,./img/gray_AngelaMerkel1_1.png,Angela Merkel,1
82,./img/edges5_AngelaMerkel1_1.png,Angela Merkel,1
56,./img/smoo15_AngelaMerkel3_1.png,Angela Merkel,1
48,./img/smoo15_AngelaMerkel4_1.png,Angela Merkel,1
117,./img/edges5_AngelaMerkel3_1.png,Angela Merkel,1
164,./img/gray_AngelaMerkel3_1.png,Angela Merkel,1
180,./img/gray_BarackObama1_3.png,Barack Obama,1
138,./img/edges5_BarackObama4_1.png,Barack Obama,1
61,./img/smoo15_BarackObama1_3.png,Barack Obama,1
4,./img/smoo15_BarackObama2_1.png,Barack Obama,1
136,./img/edges5_BarackObama2_1.png,Barack Obama,1
188,./img/gray_BarackObama4_1.png,Barack Obama,1
204,./img/gray_BarackObama2_1.png,Barack Obama,1
121,./img/edges5_BarackObama1_3.png,Barack Obama Politiker,1
20,./img/smoo15_NeilPatrickHarris(Barney)3_7.png,Barney How I met your mother,1
12,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,Barney How I met your mother,1
133,./img/edges5_NeilPatrickHarris(Barney)2_2.png,Barney Stinson,1
163,./img/gray_NeilPatrickHarris(Barney)2_2.png,Barney Stinson How I met your mother,1
168,./img/gray_NeilPatrickHarris(Barney)3_7.png,Barney Stinson How I met your mother,1
47,./img/smoo15_NeilPatrickHarris(Barney)2_2.png,Barney Stinson How I met your mother,1
118,./img/edges5_NeilPatrickHarris(Barney)1_1.png,Barney Stinson How I met your mother,1
131,./img/edges5_NeilPatrickHarris(Barney)3_7.png,Barney Stinson How I met your mother,1
206,./img/gray_NeilPatrickHarris(Barney)1_1.png,Barny Stinson,0
24,./img/smoo15_BritneySpears5_1.png,Britney Spears,1
55,./img/smoo15_BritneySpears7_1.png,Britney Spears,1
183,./img/gray_BritneySpears5_1.png,Britney Spears,1
174,./img/gray_BritneySpears1_1.png,Britney Spears,1
51,./img/smoo15_BritneySpears1_1.png,Britney Spears,1
216,./img/gray_BritneySpears7_1.png,Britney Spears,1
123,./img/edges5_BritneySpears7_1.png,Britney Spears,1
84,./img/edges5_BritneySpears1_1.png,Britney Spears,1
81,./img/edges5_BritneySpears5_1.png,Britney Spears,1
147,./img/gray_HughLaurie(DrHouse)2_1.png,Dr House,1
151,./img/gray_HughLaurie(DrHouse)4_1.png,Dr House,1
15,./img/smoo15_HughLaurie(DrHouse)2_1.png,Dr House,1
79,./img/edges5_HughLaurie(DrHouse)2_1.png,Dr House,1
156,./img/gray_HughLaurie(DrHouse)5_3.png,Dr House,1
78,./img/edges5_HughLaurie(DrHouse)4_1.png,Dr House,1
43,./img/smoo15_HughLaurie(DrHouse)5_3.png,Dr House,1
114,./img/edges5_HughLaurie(DrHouse)5_3.png,Dr House,1
203,./img/gray_KatjaBurkard1_1.png,Frauke Ludowig,0
8,./img/smoo15_KatjaBurkard4_1.png,Frauke Ludowig,0
41,./img/smoo15_KatjaBurkard5_3.png,Frauke Ludowig,0
92,./img/edges5_KatjaBurkard1_1.png,Frauke Ludowig,0
201,./img/gray_KatjaBurkard5_3.png,Frauke Ludowig,0
193,./img/gray_KatjaBurkard4_1.png,Frauke Ludowig ,0
106,./img/edges5_KatjaBurkard4_1.png,Frauke Ludowig Moderatorin,0
89,./img/edges5_GeorgeClooney4_2.png,George Clooney,1
205,./img/gray_GeorgeClooney4_2.png,George Clooney,1
75,./img/edges5_GeorgeClooney3_1.png,George Clooney,1
211,./img/gray_GeorgeClooney11_1.png,George Clooney,1
57,./img/smoo15_GeorgeClooney11_1.png,George Clooney,1
108,./img/edges5_GeorgeClooney11_1.png,George Clooney,1
154,./img/gray_GeorgeClooney3_1.png,George Clooney,1
28,./img/smoo15_GeorgeClooney4_2.png,George Clooney,1
33,./img/smoo15_GuentherJauch2_1.png,Günter Jauch,1
209,./img/gray_GuentherJauch2_1.png,Günther Jauch,1
171,./img/gray_GuentherJauch3_1.png,Günther Jauch,1
137,./img/edges5_GuentherJauch2_1.png,Günther Jauch,1
101,./img/edges5_GuentherJauch3_1.png,Günther Jauch,1
29,./img/smoo15_GuentherJauch4_1.png,Günther Jauch,1
124,./img/edges5_GuentherJauch4_1.png,Günther Jauch,1
191,./img/gray_GuentherJauch4_1.png,Günther Jauch Moderator,1
186,./img/gray_JasonSegel(Marshall)9_1.png,Jason Segal Marshall How I met your mother,1
158,./img/gray_JasonSegel(Marshall)7_1.png,Jason Segal Marshall How I met your mother,1
52,./img/smoo15_JoachimLoew4_1.png,Jogi Löw,0
85,./img/edges5_JoachimLoew1_1.png,Jogi Löw,0
110,./img/edges5_JoachimLoew4_1.png,Jogi Löw,0
119,./img/edges5_JoachimLoew8_1.png,Jogi Löw,0
173,./img/gray_JoachimLoew8_1.png,Jogi Löw,0
3,./img/smoo15_JoachimLoew1_1.png,Jogi Löw,0
