num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,28.5702381991,,,,,,,,,,,,,,2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
6,./img/smoo15_AlysonHannigan(Lily)1_1.png,0,0,0,5,,,1.ja,12.002,None,act,5.549,None,None,None,None,None,,['return'],[3.1825384808835224],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
45,./img/smoo15_RobertSeanLeonard(Wilson)2_6.png,0,1,1,44,,,1.ja,1.324,None,act,0.458,None,None,None,None,None,,['return'],[0.35026137232671317],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
60,./img/smoo15_LeonardoDiCaprio2_1.png,0,2,2,59,,,1.ja,4.79,None,dummy,1.269,None,None,None,None,None,leonardo di kaprio,"['b', 'r', 'e', 'd', 'space', 'p', 'i', 't', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'd', 'i', 'space', 'k', 'a', 'p', 'r', 'i', 'o', 'return']","[0.7334637414860481, 1.1166250506830693, 1.2833336327275902, 1.4498738047695952, 1.8160821609853883, 2.049666516113575, 2.3495049708217266, 2.7660461052055325, 4.798436962691994, 4.9486169849660655, 5.098268681000263, 5.481717730717719, 5.681522246801251, 5.9980935987514385, 6.231301357031043, 6.714357065135118, 7.497705453788512, 7.664045137729772, 8.04713234652445, 8.36371364268598, 8.663909768165468, 9.130015410317355, 9.529772964066069, 9.630036581860622, 10.412947746064674, 11.479218205473444, 11.562401841025348, 12.378897809450791, 12.528805167909013, 13.14612759640113, 13.828423246097373, 14.128091045335168, 14.244805593905767, 14.428066794294864, 15.110756363010296]",2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
31,./img/smoo15_BritneySpears1_1.png,0,3,3,30,,,1.ja,13.863,None,None,None,music,0.986,None,None,None,britney,"['b', 'r', 'i', 't', 'n', 'e', 'y', 'return']","[1.066788841442758, 1.6994641674846207, 1.8498363375547342, 1.9330212562308589, 2.4493634422633477, 2.799122471604278, 3.3324775966575544, 3.9989789542032668]",2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
52,./img/smoo15_BastianSchweinsteiger3_1.png,0,4,4,51,,,1.ja,2.45,None,None,None,None,None,polit,0.858,None,,['return'],[0.700090973479746],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
16,./img/smoo15_WillSmith4_1.png,0,5,5,15,,,1.ja,2.89,None,act,15.769,None,None,None,None,None,,['return'],[0.5834123523763992],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
46,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,0,6,6,45,,,1.ja,1.757,None,act,5.339,None,None,None,None,None,nil patrik harris,"['n', 'i', 'l', 'space', 'p', 'a', 't', 'r', 'i', 'k', 'space', 'h', 'a', 'r', 'r', 'i', 's', 'return']","[75.67070262578636, 75.97063154072384, 76.22035374441293, 77.85305152512228, 78.28623734198482, 78.60258510960557, 78.95270373440508, 79.13607881203279, 79.80246500921385, 80.01891581167911, 81.25176365372135, 81.53509504098292, 82.234469069017, 82.56802898063506, 82.68444776916112, 83.2343827789391, 83.33504833527513, 84.2173675944523]",2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
38,./img/smoo15_AlysonHannigan(Lily)5_4.png,0,7,7,37,,,1.ja,4.201,None,None,None,music,31.174,None,None,None,,['return'],[0.6499545132592175],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
56,./img/smoo15_MariskaHargitay(Liv)6_5.png,0,8,8,55,,,2.nein,3.106,None,None,None,host,3.772,None,None,None,,['return'],[0.28370413473930967],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
42,./img/smoo15_OmarEpps(DrEricForeman)1_5.png,0,9,9,41,,,1.ja,1.758,None,None,None,music,2.574,None,None,None,,['return'],[0.08359487674169941],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
23,./img/smoo15_JoachimLoew4_1.png,0,10,10,22,,,2.nein,1.407,None,None,None,None,None,polit,0.757,None,,['return'],[0.33358974424845655],2017_Feb_08_1322,60.0073146976,famFaceFilter,001,14,
