num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,12.3265812553,,,,,,,,,,,,,,2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
69,./img/smoo15_BritneySpears5_1.png,0,0,0,68,,,1.ja,12.19,None,act,1.38,None,None,None,None,None,,['return'],[0.8500025661905966],2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
13,./img/smoo15_GeorgeClooney3_1.png,0,1,1,12,,,1.ja,3.407,None,act,1.208,None,None,None,None,None,George Kluni,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'k', 'l', 'u', 'n', 'i', 'return']","[2.199271522327763, 2.4493975864970707, 2.715909105489118, 3.265730434392026, 3.5323256753890746, 3.9487175456943078, 4.082151174352475, 4.248518024289297, 4.831676108113243, 5.048331975389374, 5.364708127770427, 5.497992596536278, 5.714795378287818, 5.914543249953567, 6.331038409474786]",2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
71,./img/smoo15_AngelaMerkel1_1.png,0,2,2,70,,,1.ja,1.553,None,None,None,None,None,polit,0.94,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.8666821707411145, 1.099901201618195, 1.616528520013162, 2.166226350938814, 2.416140383516904, 2.699350111948661, 2.9659286727001017, 3.215845913018711, 3.7487306974253443, 3.9654577765231807, 4.381931764961337, 4.4985440069795, 4.831835211998623, 5.014877817196975, 5.348197250325029, 5.94792459245582]",2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
35,./img/smoo15_KatjaBurkard1_1.png,0,3,3,34,,,2.nein,3.434,None,None,None,host,4.989,None,None,None,,['return'],[0.8833726816064882],2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
49,./img/smoo15_TomCruise5_1.png,0,4,4,48,,,1.ja,2.058,None,act,0.775,None,None,None,None,None,Tom Kruz,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'k', 'r', 'u', 'y', 'backspace', 'z', 'return']","[1.000010264766388, 1.1830089239301742, 1.566521462984383, 2.066292430374233, 2.216250088211382, 2.4493196384228213, 2.616073341758238, 3.032556953416133, 3.482421586802957, 3.698951389913418, 4.531960634618372, 4.9817983229932, 5.881341220094328]",2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
62,./img/smoo15_RobertSeanLeonard(Wilson)1_1.png,0,5,5,61,,,2.nein,7.599,None,None,None,host,4.532,None,None,None,,['return'],[0.7669936422607861],2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
19,./img/smoo15_NicoleKidman7_1.png,0,6,6,18,,,1.ja,1.791,None,act,0.558,None,None,None,None,None,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[1.1832636184590228, 1.316621223688344, 1.583116062434783, 1.8495380854928953, 2.1662074252744787, 2.3827847029315308, 2.6994030396544986, 2.849256766727194, 4.065357374272935, 4.3150542428775225, 4.531947482886608, 5.164975332481845, 5.548136303272258, 5.764739884392839, 6.148038787987389, 6.697819699369575]",2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
70,./img/smoo15_JasonSegel(Marshall)7_1.png,0,7,7,69,,,1.ja,14.61,None,act,0.951,None,None,None,None,None,Sportlehrer Bad teacher,"['lshift', 'lshift', 's', 'p', 'o', 'r', 't', 'l', 'e', 'h', 'r', 'e', 'r', 'space', 'lshift', 'b', 'a', 'd', 'space', 't', 'e', 'a', 'c', 'h', 'e', 'r', 'return']","[0.9834310624682985, 2.032834102121342, 2.1496349592289334, 2.6495884470041347, 2.7993068074647454, 3.1326105226689833, 3.2324940817197785, 3.5489501068168465, 3.7822454818979168, 4.265370526005427, 4.515318239849876, 4.66533492009512, 4.765124171601201, 5.0317575847002445, 5.664800831445973, 6.164539400666399, 6.547654821553806, 6.66434020003544, 6.831056052042186, 7.080974896229236, 7.180735598853062, 7.41395527127861, 7.930373765822878, 8.297122336774919, 8.513579324193415, 8.629873999987467, 9.64644229597252]",2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
21,./img/smoo15_NeilPatrickHarris(Barney)3_7.png,0,8,8,20,,,1.ja,1.902,None,act,0.641,None,None,None,None,None,,['return'],[0.6170391921623377],2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
7,./img/smoo15_LisaEdelstein(DrLisaCuddy)2_2.png,0,9,9,6,,,2.nein,1.841,None,None,None,host,1.324,None,None,None,,['return'],[0.5668031025252276],2017_Feb_09_1535,60.0164794754,famFaceFilter,001,17,
