num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,9.29446922299,,,,,,,,,,,,,,,,2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
13,./img/smoo15_GeorgeClooney3_1.png,0,0,0,12,,,None,None,2,6.86423619487,None,None,None,None,None,None,3,2.83247470963,,['return'],[0.6167337954284449],2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
24,./img/smoo15_BastianSchweinsteiger1_1.png,0,1,1,23,,,None,None,1,1.36628406052,None,None,None,None,None,None,5,1.5494663488,Sebastian Schweinsteiger,"['lshift', 's', 'e', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.4169183727935888, 0.5502679804158106, 0.7501360111273243, 0.8833714207248704, 0.9500928981651668, 1.0167001775844255, 1.249940655521641, 1.3832200121141796, 1.7831770916200185, 2.5828298141532287, 2.732841426422965, 2.832763412494387, 2.916024035475857, 3.0158937342494028, 3.1824579648637155, 3.2492076710295805, 3.2823164363035175, 3.399145182895154, 3.565770361892646, 3.6824281322333263, 3.8989931327196246, 4.015580972813041, 4.1154285377015185, 4.215390300611034, 4.365332624194707, 4.432000210432307, 5.265108141677047]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
43,./img/smoo15_JoachimLoew1_1.png,0,2,2,42,,,None,None,1,1.26656063787,None,None,None,None,None,None,5,1.083206411,Jogi Löw,"['lshift', 'j', 'o', 'g', 'i', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[0.36690188465217943, 0.5168557563483773, 0.6998818242936977, 1.033216868458112, 1.149757874529314, 1.3164266797357413, 1.4830435184267117, 1.5998238270949514, 1.7663142780875205, 1.9330158029515587, 2.3491697547178774]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
39,./img/smoo15_BarackObama2_1.png,0,3,3,38,,,None,None,1,13.6783641582,None,None,None,None,None,None,4,1.1666014412,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.1336181012848101, 0.36700357221707236, 0.6168370868981583, 0.8001865020487458, 0.9500746136509406, 1.116676696416107, 1.233072388713481, 1.3665034746991296, 1.4499052413048048, 1.5498403793935722, 1.7997062929498497, 1.9164131427787652, 2.016734501146857, 2.11619777044325, 2.4161908415735525]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
16,./img/smoo15_WillSmith4_1.png,0,4,4,15,,,None,None,1,1.01673418037,None,None,None,None,None,None,1,0.400152114333,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.3668874495087948, 0.5335244974012312, 0.7501029706909321, 0.9166890144078934, 1.0499128758929146, 1.1832560678922164, 1.2662793129638885, 1.3664935304914252, 1.516479159505252, 1.6660920410395192, 1.7995895286840096, 1.8996587532164995, 2.1495525747159263]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
64,./img/smoo15_JoachimLoew8_1.png,0,5,5,63,,,None,None,1,0.733625735873,None,None,None,None,None,None,5,1.64959780483,Jogi Löw,"['lshift', 'j', 'o', 'g', 'i', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[0.13355683211921132, 0.35039353408137686, 0.516922158007219, 0.6668102696094138, 0.7834009967300517, 0.916599516516726, 1.0498926666878106, 1.1833141292445362, 1.366510211097193, 1.5164050591010891, 1.782958319003228]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
42,./img/smoo15_OmarEpps(DrEricForeman)1_5.png,0,6,6,41,,,None,None,1,6.49812439372,None,None,None,None,None,None,1,0.833428070644,spielt bei New Girl mit,"['s', 'p', 'i', 'e', 'l', 't', 'space', 'b', 'e', 'i', 'space', 'lshift', 'n', 'e', 'space', 'backspace', 'w', 'space', 'lshift', 'g', 'i', 'r', 'l', 'space', 'm', 'i', 't', 'return']","[2.449483414340648, 2.566197321350046, 2.7827097137596866, 2.8825412395999592, 3.01594377607762, 3.0992736877487914, 3.2491861787020753, 3.4324547570540744, 3.549094884441729, 3.632386302397208, 3.765599257327267, 3.915497313137166, 4.298739138357632, 4.482066740401933, 4.648610120253579, 5.031818263472815, 5.131900960801431, 5.315029357872845, 5.481590380677517, 5.881427808886656, 6.031382322144054, 6.131313931644399, 6.231299753126223, 6.347703464947699, 6.447968686647073, 6.597846854037925, 6.731071357084147, 7.014255185102229]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
30,./img/smoo15_KatjaBurkard4_1.png,0,7,7,29,,,None,None,1,1.28326081545,None,None,None,None,None,None,3,0.916696071588,Frauke Ludowig,"['lshift', 'f', 'r', 'a', 'u', 'k', 'e', 'space', 'lshift', 'l', 'u', 'd', 'backspace', 'd', 'o', 'w', 'i', 'g', 'return']","[2.532676352540875, 2.8491848314224626, 3.0325031308238977, 3.1658482475104393, 3.265757402343297, 3.4487959807447623, 3.5322846789895266, 3.632285577175935, 3.7987561397494574, 3.865435274099582, 4.09865522205655, 4.231768414108956, 4.715254610262491, 5.315035773492127, 5.448264767474029, 5.748050934886123, 5.864521048362803, 6.19807871451485, 6.53115873781644]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
11,./img/smoo15_LeonardoDiCaprio3_1.png,0,8,8,10,,,None,None,1,0.949995701536,None,None,None,None,None,None,1,0.36683355831,Leonardo DiCaprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'i', 'space', 'space', 'lshift', 'backspace', 'lshift', 'c', 'a', 'backspace', 'backspace', 'backspace', 'lshift', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.31669549418074894, 1.2997887336605345, 1.4663619461389317, 1.566479287816037, 1.7663935109849263, 1.8995156849050545, 2.0494592916111287, 2.232721775126265, 2.316203736969328, 2.449344836964883, 2.6325550331821432, 2.6992659248498967, 2.8158162335676025, 2.932461493452138, 3.082416648274375, 3.232373086219013, 3.9154116646204784, 4.165317675800907, 4.198604474509921, 4.36543334941598, 4.69853871441228, 4.8651083983022545, 5.031693479679234, 5.3648783983517205, 5.44826091809955, 5.631452188237745, 6.147946745226363, 6.381300138062215, 6.531125376597629, 6.697892340776889, 6.91428379876379]",2017_Feb_16_1655,60.0646620655,famFaceFilter,001,18,
