num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_5.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
54,./img/edges5_KatjaBurkard5_3.png,0,46,46,53,,,None,None,2,None,None,None,None,None,None,3,,['return'],[1.1998690592718049],2.23275917652,2.04955218078,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
68,./img/edges5_MariskaHargitay(Liv)4_4.png,0,47,47,67,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.31674857679718116],0.950079568467,0.333470946201,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
51,./img/edges5_Ice-T(OdafinFinTutuola)6_1.png,0,48,48,50,,,None,None,1,None,None,None,None,None,None,1,Ice T ,"['lshift', 'i', 'c', 'e', 'space', 'lshift', 't', 'space', 'return']","[0.5999504080446059, 0.7168000934107113, 0.9167673101128457, 1.3329692526676808, 1.399919998486439, 1.5496485739440686, 1.666417103002459, 1.76640776842396, 2.066470223495344]",1.14979016443,0.700056552794,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
57,./img/edges5_BritneySpears5_1.png,0,49,49,56,,,None,None,1,None,None,None,None,None,None,2,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.8168157793516002, 0.9666999311284599, 1.1166014048048964, 1.1999684998045268, 1.5165236487227958, 2.3162138433417567, 2.5159648570734134, 2.8159676478226174, 2.9157696970050893, 3.0492006103722815, 3.1658642457059614, 3.498197720502503, 3.665345711433474, 3.865509242998087, 4.032114160299898, 4.265458432091691, 4.415265918423756]",1.68310162085,0.983264799557,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
20,./img/edges5_JoshRadnor(Ted)1_2.png,0,50,50,19,,,None,None,2,None,None,None,None,None,None,1,,['return'],[0.7834342333972018],2.89905278079,1.83277309819,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
9,./img/edges5_RobertSeanLeonard(Wilson)8_1.png,0,51,51,8,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.25033063977753045],0.883376461656,0.699832009652,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
7,./img/edges5_AngelaMerkel3_1.png,0,52,52,6,,,None,None,1,None,None,None,None,None,None,4,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', u'\xf6', 'l', 'a', 'backspace', 'backspace', 'backspace', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.6834050748675509, 1.0833311680944462, 1.266593658066995, 1.4664688120792562, 1.5997537724033464, 1.7332696913908876, 1.8996417253765685, 2.232882996020635, 2.3827456558119593, 2.499883397953454, 2.8325174397832598, 2.9324660835591203, 3.032531810544242, 3.232406964558322, 3.348964102286118, 3.5156588368463417, 3.6655452340546617, 3.815347908748663, 3.9321029652201105, 4.365260481272344, 4.5316969912182685]",0.916669152679,1.43302439405,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
14,./img/edges5_AngelaMerkel4_1.png,0,53,53,13,,,None,None,1,None,None,None,None,None,None,4,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.36695866898480745, 0.6170192154404504, 0.7671128338915878, 1.3167819374921237, 1.466521740107055, 1.6166519270136632, 1.7164135584280302, 2.3830433358634764, 2.5323006914968573, 2.6162618634971295, 2.749565428825008, 2.88273138128352, 3.049393396699088, 3.282633095541314, 3.365902033110615, 3.582538370414113]",1.66644757671,0.933305233362,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
58,./img/edges5_HughLaurie(DrHouse)5_3.png,0,54,54,57,,,None,None,1,None,None,None,None,None,None,1,,['return'],[2.8325145528015128],1.56643509853,0.733410512019,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
21,./img/edges5_JoshRadnor(Ted)3_1.png,0,55,55,20,,,None,None,2,None,None,None,None,None,None,1,,['return'],[0.5002724991427385],1.96594803238,1.69944707855,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
31,./img/edges5_GeorgeClooney4_2.png,0,56,56,30,,,None,None,1,None,None,None,None,None,None,1,George Clooney,"['lshift', 'g', 'e', 'a', 'r', 'o', 'backspace', 'backspace', 'backspace', 'backspace', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[0.5333281367638847, 0.8333665336413105, 1.6663818176511995, 1.8995240006152017, 2.082927952766113, 2.2661583651461115, 2.7658509014290757, 2.9490614257010748, 3.0991101355248247, 3.2823630022194266, 4.148715244329651, 4.731656188521811, 4.898369528084004, 5.0814260799161275, 5.181474164226529, 5.298348549338698, 5.46474945315822, 5.981161471861924, 6.147809693911768, 6.297699298880616, 6.430921387125636, 7.030805073776719, 7.230726740297541, 7.913845041493914, 8.03054460373096]",1.18316048323,0.76664610493,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
