num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_6.rt,key_resp_5.rt,date,frameRate,expName,session,participant,
71,./img/smoo15_AngelaMerkel1_1.png,0,22,22,70,,,1.ja,1.067,None,None,None,None,None,polit,0.741,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.7001686019320914, 0.9666882872343194, 1.1665543936906033, 1.366607835627292, 1.4831917731498834, 1.6496557068994662, 1.8164397790214935, 1.966364620283457, 2.0828375679493547, 2.233046299450507, 2.4328549862993896, 2.5663039287201173, 2.6994632068626743, 2.8157542723074585, 2.9325951545552016, 3.1491655551644726]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
58,./img/smoo15_EmilyDeschanel3_1.png,0,23,23,57,,,1.ja,3.95,None,act,0.624,None,None,None,None,None,,['return'],[0.9167842325123274],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
27,./img/smoo15_JasonSegel(Marshall)9_1.png,0,24,24,26,,,1.ja,1.307,None,act,0.625,None,None,None,None,None,,['return'],[0.7168215712954407],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
33,./img/smoo15_Ice-T(OdafinFinTutuola)7_1.png,0,25,25,32,,,2.nein,3.081,None,None,None,music,1.374,None,None,None,,['return'],[0.5668319324877302],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
17,./img/smoo15_GeorgeClooney11_1.png,0,26,26,16,,,1.ja,1.082,None,dummy,1.075,None,None,None,None,None,George Cluney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'u', 'n', 'e', 'y', 'return']","[0.7000107782050691, 1.0166815187767497, 1.2499315134846256, 1.4664807426179323, 1.7996158339537942, 2.016192329381738, 2.115964511473976, 2.24946862804336, 2.4159656021256524, 2.515935705436277, 2.815852751746206, 3.032494686280188, 3.2656939977578077, 3.7154412552499707, 3.9822040917397317, 4.131811360870415]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
26,./img/smoo15_TomCruise4_1.png,0,27,27,25,,,1.ja,1.626,None,act,0.492,None,None,None,None,None,,['return'],[1.433161651913906],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
62,./img/smoo15_RobertSeanLeonard(Wilson)1_1.png,0,28,28,61,,,1.ja,1.733,None,dummy,0.825,None,None,None,None,None,,['return'],[0.7833795577216733],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
24,./img/smoo15_BastianSchweinsteiger1_1.png,0,29,29,23,,,1.ja,1.299,None,None,None,None,None,sport,0.858,None,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.30002354524731345, 0.7668427106937088, 0.9666401702443181, 1.1165492932896086, 1.2666194478606485, 1.4996012705450994, 1.666438592135819, 1.8493848403259108, 2.032893094955398, 2.1162368536370195, 2.482889277674076, 2.782343117763048, 2.915953733268907, 3.065578324515627, 3.2824377478427778, 3.4655950692276747, 3.7157758287194156, 3.898788799135218, 4.065418896889241, 4.1654637419242135, 4.298737217722191, 4.5318896953294825, 4.665593978575998, 4.731722440673366, 4.931848058095056]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
45,./img/smoo15_RobertSeanLeonard(Wilson)2_6.png,0,30,30,44,,,2.nein,2.059,None,None,None,None,None,sport,0.808,None,,['return'],[1.3666174590243827],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
28,./img/smoo15_HughLaurie(DrHouse)5_3.png,0,31,31,27,,,1.ja,1.989,None,act,0.441,None,None,None,None,None,,['return'],[0.4835359700155095],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
55,./img/smoo15_MariskaHargitay(Liv)4_4.png,0,32,32,54,,,2.nein,2.418,None,None,None,host,0.824,None,None,None,,['return'],[0.7667432689140696],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
16,./img/smoo15_WillSmith4_1.png,0,33,33,15,,,1.ja,1.512,None,act,1.825,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.46694170338014374, 0.7836304076281522, 1.1000724321093003, 1.3499555078242338, 1.4999342401142712, 1.6663420373761255, 1.7665876906476115, 1.9831827913121742, 2.166411646621782, 2.3498156477735392, 2.5997070637668003, 2.7996010780780125, 3.0993330343671914]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
38,./img/smoo15_AlysonHannigan(Lily)5_4.png,0,34,34,37,,,1.ja,1.513,None,act,0.408,None,None,None,None,None,,['return'],[0.450448803202562],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
50,./img/smoo15_OmarEpps(DrEricForeman)2_2.png,0,35,35,49,,,2.nein,2.866,None,None,None,music,1.524,None,None,None,,['return'],[0.5668062700924565],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
21,./img/smoo15_NeilPatrickHarris(Barney)3_7.png,0,36,36,20,,,1.ja,1.316,None,act,0.425,None,None,None,None,None,,['return'],[0.5168319645654265],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
3,./img/smoo15_JoshRadnor(Ted)3_1.png,0,37,37,2,,,1.ja,1.084,None,dummy,0.575,None,None,None,None,None,,['return'],[0.433567438526552],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
63,./img/smoo15_RobertSeanLeonard(Wilson)8_1.png,0,38,38,62,,,2.nein,2.251,None,None,None,None,None,sport,0.807,None,,['return'],[0.3504023542682262],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
59,./img/smoo15_JoshRadnor(Ted)1_2.png,0,39,39,58,,,1.ja,1.021,None,act,0.408,None,None,None,None,None,,['return'],[0.3335437649684536],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
36,./img/smoo15_BastianSchweinsteiger6_2.png,0,40,40,35,,,1.ja,1.2,None,None,None,None,None,sport,1.008,None,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.283498246295494, 1.466591090914335, 1.7663522381772054, 1.8829297601014332, 2.0331830800132593, 2.216081852773641, 2.3160795431576844, 2.4826608823623246, 2.6493044528742757, 2.6992617570658695, 2.94892509852707, 3.232562884093568, 3.3490752876914485, 3.5156348138607427, 3.6156260886464224, 3.782197162893681, 4.01531114690988, 4.182093935912235, 4.331976434223179, 4.432113022317935, 4.598552576792827, 4.8317942312214655, 4.964847651986929, 5.06501952587405, 5.248353597001369]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
25,./img/smoo15_JasonSegel(Marshall)6_1.png,0,41,41,24,,,1.ja,7.618,None,act,0.636,None,None,None,None,None,,['return'],[0.6168338250890884],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
9,./img/smoo15_EmilyDeschanel6_12.png,0,42,42,8,,,1.ja,1.847,None,dummy,0.791,None,None,None,None,None,,['return'],[1.2669158485168737],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
6,./img/smoo15_AlysonHannigan(Lily)1_1.png,0,43,43,5,,,1.ja,1.21,None,act,0.774,None,None,None,None,None,,['return'],[0.7999401424649477],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
72,./img/smoo15_HughLaurie(DrHouse)2_1.png,0,44,44,71,,,1.ja,1.087,None,dummy,0.408,None,None,None,None,None,,['return'],[0.4501780649397915],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
40,./img/smoo15_NeilPatrickHarris(Barney)2_2.png,0,45,45,39,,,1.ja,0.764,None,dummy,0.408,None,None,None,None,None,,['return'],[0.517100136587942],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
69,./img/smoo15_BritneySpears5_1.png,0,46,46,68,,,1.ja,0.882,None,None,None,music,0.574,None,None,None,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.8667505826970228, 1.0667539829646557, 1.3999994225960108, 1.5498742221889188, 1.7827379978589306, 1.9828979387320942, 2.0995052931903047, 2.3329095830440565, 2.499450824757332, 2.582463538549746, 2.732709159742626, 3.0324610043880966, 3.1991575035881397, 3.432218879695938, 3.56584040171947, 3.7322789938543792, 3.8987811004162722]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
22,./img/smoo15_WillSmith1_1.png,0,47,47,21,,,1.ja,1.231,None,act,0.975,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.20037999590658728, 0.6835483521217611, 0.8999856290593016, 1.0999992942843164, 1.233306772754986, 1.3660390928089328, 1.4497491821712174, 1.6662201410017587, 1.8662642803210474, 2.0162821477624675, 2.2662823081527677, 2.449426156780646, 2.7326680999112796]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
10,./img/smoo15_KatjaBurkard5_3.png,0,48,48,9,,,1.ja,1.698,None,None,None,host,0.674,None,None,None,,['return'],[1.316449723198275],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
5,./img/smoo15_BarackObama1_3.png,0,49,49,4,,,1.ja,1.657,None,None,None,None,None,polit,0.791,None,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[1.0666141229139612, 1.2998657215202911, 1.5497943479858804, 1.6998244050655558, 1.7994756531243183, 2.0329787431974182, 2.199279079181906, 2.366198520434409, 2.4660306883743033, 2.632724942115601, 2.9325367726078184, 3.0323830548641126, 3.1658781895948778, 3.2824762414338693, 3.432473899741126]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
32,./img/smoo15_TomCruise1_1.png,0,50,50,31,,,1.ja,1.37,None,act,0.491,None,None,None,None,None,,['return'],[0.5168133593297171],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
8,./img/smoo15_AngelaMerkel4_1.png,0,51,51,7,,,1.ja,1.088,None,None,None,None,None,polit,0.791,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.3168134876414115, 0.700208699423456, 0.883360888329662, 1.0832889053126564, 1.1503245330568461, 1.3165151623052225, 1.4997709631288672, 1.5997407456588917, 1.7660349868256162, 1.9329913177698472, 2.0995101048883953, 2.2328855887044483, 2.3828563014967585, 2.5157403504581453, 2.6827685361076874, 2.9492385005205506]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
29,./img/smoo15_GuentherJauch3_1.png,0,52,52,28,,,1.ja,1.513,None,None,None,host,2.109,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.4004151533872573, 0.9334153888403307, 1.3999365497302279, 1.716401991145176, 1.9493379422992803, 2.132708582338637, 2.282854440974006, 2.332856654355055, 2.4994623728352963, 2.6660039353282627, 2.81598747931821, 2.9322929798599944, 3.0826633844462776, 3.1657441035840748, 3.315860771244843, 4.032245440273982]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
23,./img/smoo15_JoachimLoew4_1.png,0,53,53,22,,,1.ja,1.239,None,None,None,None,None,sport,0.608,None,Joachim Lülf,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', u'\xfc', 'l', 'f', 'return']","[0.3501123692094552, 1.066641068427998, 1.2666473557146674, 1.3664705418159429, 1.5829498409248117, 1.7163580442947932, 1.8661744619394085, 2.1162192107403826, 2.2827796992496587, 2.3660605850636784, 2.549410374407671, 2.965973268766902, 3.2325147671035666, 3.482281720484025, 3.648907006539048]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
52,./img/smoo15_BastianSchweinsteiger3_1.png,0,54,54,51,,,1.ja,1.307,None,None,None,None,None,sport,0.541,None,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.33353350001107174, 1.066794722015402, 1.2666540920936313, 1.4000003849359928, 1.4998232502575775, 1.733221445293566, 1.8663714208178135, 2.016465313104163, 2.2163019078070647, 2.2995202415340827, 2.5495665942344203, 2.8492703218898896, 2.9660403117723035, 3.115941415319867, 3.2159435966232195, 3.34919942952547, 3.549129050407828, 3.6657614257001114, 3.8322311334886763, 3.9321810276633187, 4.082130568980574, 4.26543897771262, 4.365407156343281, 4.465477663772617, 4.648356868957308]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
66,./img/smoo15_NicoleKidman3_1.png,0,55,55,65,,,1.ja,2.125,None,dummy,0.891,None,None,None,None,None,,['return'],[0.9665885246749895],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
61,./img/smoo15_OmarEpps(DrEricForeman)3_1.png,0,56,56,60,,,2.nein,3.369,None,None,None,music,1.858,None,None,None,,['return'],[0.600164175169084],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
41,./img/smoo15_AngelaMerkel3_1.png,0,57,57,40,,,1.ja,1.114,None,None,None,None,None,polit,0.924,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.9001322254880506, 1.1665069182608931, 1.349936581807924, 1.5498803170075917, 1.6497625266165414, 1.8496809202024451, 1.9662125705954168, 2.1162516095137107, 2.249489799519324, 2.382775144174957, 2.5829091018740655, 2.7161803322123887, 2.8657914507020905, 2.9658658074895357, 3.115663619899351, 3.3491407267974864]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
11,./img/smoo15_LeonardoDiCaprio3_1.png,0,58,58,10,,,1.ja,1.498,None,None,None,None,None,sport,1.008,None,Leonardo Decaprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'e', 'c', 'a', 'p', 'r', 'i', 'backspace', 'i', 'o', 'return']","[0.7830777038061569, 1.1164152072778961, 1.3496411434907714, 1.5496830373494959, 1.8325621783778843, 1.9992458463812, 2.332618635646213, 2.515938592456223, 2.7658296876688837, 2.915840818733159, 3.0490886321367725, 3.38227857684069, 3.615319423031906, 4.165347619587919, 4.315198681466427, 4.598467890890788, 4.881569653191946, 5.364926948785978, 6.331113215427649, 7.330562436284708, 7.513951360780084, 7.697025920942906]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
53,./img/smoo15_GuentherJauch4_1.png,0,59,59,52,,,1.ja,1.324,None,None,None,host,0.574,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.3336204313718554, 0.6169034343338353, 0.9832719681326125, 1.2498728107575516, 1.4831099742668812, 1.6828859415627448, 1.8164417037005478, 1.9160105113169266, 1.9829778129351325, 2.182788424463979, 2.3163448281611636, 2.4159232591755426, 2.5495072499470552, 2.6826751891476306, 2.799342208672897, 3.0325376707914984]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
67,./img/smoo15_GeorgeClooney4_2.png,0,60,60,66,,,1.ja,1.557,None,act,1.008,None,None,None,None,None,George Cluney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'u', 'n', 'backspace', 'backspace', 'backspace', 'u', 'n', 'e', 'y', 'return']","[0.23341487559173402, 0.5501959644598173, 0.7334597847820987, 1.0166606680813857, 1.3331880200239539, 1.5497035672651691, 1.6497269200435767, 1.8329573792534575, 1.982839556784711, 2.199610444850805, 2.550692852573775, 3.8820248399142656, 4.0986516977918654, 4.331904900298468, 5.448292841282637, 5.631470371802607, 6.014503423042697, 6.631067792988688, 6.847680215769287, 7.330776075718859, 7.580599165587046, 7.780530069589986]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
70,./img/smoo15_JasonSegel(Marshall)7_1.png,0,61,61,69,,,1.ja,1.421,None,act,0.408,None,None,None,None,None,,['return'],[0.7667484013936701],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
2,./img/smoo15_WillSmith5_1.png,0,62,62,1,,,1.ja,1.429,None,act,0.825,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.7167134684586927, 1.5998199783025484, 1.8830471655564907, 2.116438944993206, 2.249543690547398, 2.3994050173832875, 2.499501187206988, 2.7825914014301816, 2.9491692120554944, 3.282528528563489, 3.9652967438914857, 4.182075972235907, 4.598736383693904]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
42,./img/smoo15_OmarEpps(DrEricForeman)1_5.png,0,63,63,41,,,2.nein,1.91,None,None,None,music,2.041,None,None,None,,['return'],[0.5502097579974361],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
37,./img/smoo15_Ice-T(OdafinFinTutuola)5_1.png,0,64,64,36,,,2.nein,2.985,None,act,1.141,None,None,None,None,None,,['return'],[0.4503852887755784],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
47,./img/smoo15_BarackObama4_1.png,0,65,65,46,,,1.ja,0.99,None,None,None,None,None,polit,0.908,None,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.6002507857501769, 0.8834920873214287, 1.0666333697099617, 1.249984442173627, 1.3332755929459381, 1.5497760635298619, 1.6831727188218792, 1.8664044611505233, 1.9495884714260683, 2.1829061506987273, 2.549520081144692, 2.732427514963092, 2.8493396103549458, 2.9822445100116965, 3.1326630315888906]",,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
46,./img/smoo15_NeilPatrickHarris(Barney)1_1.png,0,66,66,45,,,1.ja,2.333,None,dummy,0.408,None,None,None,None,None,,['return'],[0.6501455378547689],,,2017_Jan_27_1049,59.9933028626,famFaceFilter,001,6,
