num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,33.7339455545,,,,,,,,,,,,,,,,2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
108,./greyInner/JoachimLoew15_1_cut.png,0,0,0,107,,,None,None,1,7.33096318974,None,None,None,None,None,None,5,6.96425377367,Jogi Löw,"['lshift', 'j', 'o', 'g', 'i', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[1.9995066388837586, 2.149402770010056, 2.8325148072508455, 3.0824615576129872, 3.1823755241566687, 3.365561341019202, 3.6487631327727286, 3.8654086492824717, 4.298635846887919, 4.581862338778592, 7.830572157752613]",2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
113,./greyInner/JoshRadnor(Ted)6_2_cut.png,0,1,1,112,,,None,None,2,6.3146566104,None,None,None,None,None,None,3,4.66517075812,,['return'],[3.1827495547549915],2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
129,./greyInner/KatjaBurkard5_3_cut.png,0,2,2,128,,,None,None,1,6.81436373738,None,None,None,None,None,None,3,2.64924975749,Frauke Ludowig,"['lshift', 'f', 'r', 'a', 'u', 'k', 'e', 'space', 'lshift', 'l', 'u', 'd', 'o', 'w', 'i', 'g', 'return']","[2.1827877276882646, 2.3494443432209664, 2.516027499910706, 2.6993461200909223, 2.865980280952499, 3.0823483219282934, 3.282400801694166, 3.4656992126729165, 3.715436813847191, 3.915310618620424, 4.165331148600671, 4.465250119330449, 4.648451012897567, 5.066169092624477, 5.164903226799652, 5.548248985047394, 6.414469530940551]",2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
112,./greyInner/JoshRadnor(Ted)3_1_cut.png,0,3,3,111,,,None,None,1,32.1876732217,None,None,None,None,None,None,1,3.01574104251,Ted Mosby ,"['lshift', 't', 'e', 'd', 'space', 'lshift', 'comma', 'backspace', 'lshift', 'm', 'o', 's', 'b', 'y', 'space', 'lshift', '8', 'left', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'space', 'lshift', 'm', 'o', 's', 'b', 'y', 'space', 'lshift', '8', 'lshift', '8', 'return']","[0.850120228704327, 1.1498929233130184, 1.3333523663350206, 1.5664914774897625, 1.7831199926076806, 2.032758793247922, 2.232937660708558, 2.5325409829747514, 2.78259872354829, 3.032470731945068, 3.1822565144175314, 3.4489772219858423, 3.8320047655215603, 3.998908061610564, 4.115461578137911, 4.398683899875323, 4.632017404292128, 6.264660973018181, 7.147703914040903, 7.447336106590228, 8.830251376792148, 9.180129095089796, 9.330006300137029, 9.496776151347149, 9.679993404741253, 10.21301138900526, 10.8127441143115, 11.012701642910542, 11.26260508784253, 11.478859251579706, 11.812381631825701, 11.995502009369375, 12.195659384509781, 12.945341169797757, 13.22850575096163, 13.928257658964867, 14.111399208053626, 15.743930182663462]",2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
33,./greyInner/BritneySpears5_1_cut.png,0,4,4,32,,,None,None,1,2.2660647105,None,None,None,None,None,None,2,1.0165718652,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.4667699795209046, 0.799940783832426, 1.049679988911521, 1.183131604877417, 1.333133272939449, 1.4828661265564733, 1.5664077536603145, 2.1995722706669767, 2.316033081497153, 2.599303841157962, 2.7160193520721805, 2.915855304690922, 3.165787619906041, 3.332193063943123, 3.515721154089988, 3.7322569635107357, 4.465262309004174]",2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
177,./greyInner/Shakira2_1_cut.png,0,5,5,176,,,None,None,2,2.54921966824,None,None,None,None,None,None,2,2.14944318841,,['return'],[1.299775581639551],2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
66,./greyInner/EmmaWatson(HermioneGranger)11_2_cut.png,0,6,6,65,,,None,None,1,1.53307187546,None,None,None,None,None,None,1,0.916646350539,Emma Watson,"['lshift', 'e', 'm', 'm', 'a', 'space', 'lshift', 'w', 'a', 't', 's', 'o', 'n', 'return']","[0.33341620174542186, 0.8497680112086528, 1.116422317114484, 1.2664227020541148, 1.383114475174807, 1.4830621237233572, 1.6829352869317518, 1.782843800199771, 1.9828706174885156, 2.1661337425648526, 2.449545004285028, 2.5492629736654635, 2.7490180894783407, 3.331956648376945]",2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
205,./greyInner/Usher7_1_cut.png,0,7,7,204,,,None,None,2,2.49929460267,None,None,None,None,None,None,5,1.81647190985,,['return'],[0.8500644128143904],2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
162,./greyInner/OmarEpps(DrEricForeman)2_2_cut.png,0,8,8,161,,,None,None,2,5.21500055174,None,None,None,None,None,None,2,1.51626167001,,['return'],[1.0166219070306397],2017_Feb_16_1621,60.06026464,famFaceGrey,001,18,
