num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_5.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
152,./greyInner/NeilPatrickHarris(Barney)11_2_cut.png,0,10,10,151,,,1.ja,6.924,None,act,0.979,None,None,None,None,None,Neil Patrick Harris,"['lshift', 'n', 'e', 'i', 'l', 'space', 'lshift', 'p', 'a', 't', 'r', 'i', 'c', 'k', 'space', 'lshift', 'h', 'a', 'r', 'r', 'i', 's', 'return']","[1.616677589086521, 1.849998765012515, 2.066532774798361, 2.182884295164058, 2.34974487087311, 2.4996434575664352, 2.6327705961393804, 3.0160468153208058, 3.1826235043422457, 3.4324996046439082, 3.5991292216917827, 3.748768621443105, 3.8655923239607546, 3.9656295018894525, 4.115494407111328, 4.18223600703277, 4.365445248201922, 4.498815855697103, 4.715376489883965, 4.865200656563957, 4.965339199683513, 5.031825141197714, 6.331196965716572]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
45,./greyInner/CobieSmulders(Robin)5_1_cut.png,0,11,11,44,,,1.ja,7.599,None,act,1.113,None,None,None,None,None,,['return'],[1.3005279009289552],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
219,./greyInner/notfamousface4_2_cut.png,0,12,12,218,,,2.nein,5.179,None,None,None,host,7.216,None,None,None,,['return'],[1.2830930882091707],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
158,./greyInner/NicoleKidman5_1_cut.png,0,13,13,157,,,1.ja,3.331,None,act,1.258,None,None,None,None,None,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[1.4664822846684729, 1.649615181169338, 1.8161492069939413, 2.0496387902771858, 2.182827517826354, 2.349493061777139, 2.4494455548638143, 2.565999805609863, 2.799269336612724, 3.19903664576168, 3.4154378543171333, 3.6321428376672884, 3.8152564876127144, 3.89878140436349, 4.0320846489153155, 4.9149247732352705]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
191,./greyInner/TomCruise1_1_cut.png,0,14,14,190,,,1.ja,2.04,None,act,0.963,None,None,None,None,None,Tom Cruise,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[1.0337260592900748, 1.2170777249671119, 1.7668238147889497, 1.9001049258026796, 2.0166245327495744, 2.199915892554145, 2.6162936203122626, 2.9329536629561517, 3.033002388818204, 3.1827534185890727, 3.3827732425406793, 3.5828524100375034, 4.199046910590823]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
156,./greyInner/NicoleKidman14_1_cut.png,0,15,15,155,,,1.ja,2.578,None,act,0.745,None,None,None,None,None,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'r', 'd', 'm', 'n', 'backspace', 'backspace', 'backspace', 'backspace', 'd', 'm', 'a', 'n', 'return']","[1.0500795363891484, 1.249905290910192, 1.4495257488433708, 1.5497249186109912, 2.0662155274148972, 2.2328400120482, 2.256669813478311, 2.4326256695794655, 2.5827866509744126, 2.915835776843778, 3.0825580981322673, 3.165693272142107, 3.349219119143072, 3.449095588336604, 3.61572648848869, 4.132083654510097, 4.281779510823071, 4.448627255495921, 4.598558882108591, 5.264982400629378, 5.431495896794786, 5.514836688168089, 5.598217897307222, 6.314504749248044]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
55,./greyInner/DannFlorek(DonaldDonCragen)8_1_cut.png,0,16,16,54,,,2.nein,9.713,None,act,7.08,None,None,None,None,None,,['return'],[1.0166229288702198],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
161,./greyInner/OmarEpps(DrEricForeman)1_5_cut.png,0,17,17,160,,,1.ja,2.17,None,act,0.714,None,None,None,None,None,,['return'],[0.9168847140972503],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
130,./greyInner/KatjaBurkard7_1_cut.png,0,18,18,129,,,2.nein,4.675,None,None,None,host,3.592,None,None,None,,['return'],[0.9499262375775288],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
117,./greyInner/JudithRakers2_1_cut.png,0,19,19,116,,,2.nein,7.54,None,None,None,host,1.616,None,None,None,,['return'],[1.333421546711179],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
83,./greyInner/HughLaurie(DrHouse)5_3_cut.png,0,20,20,82,,,1.ja,1.694,None,dummy,0.676,None,None,None,None,None,,['return'],[0.9666437953437708],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
72,./greyInner/GuentherJauch3_1_cut.png,0,21,21,71,,,1.ja,1.819,None,None,None,host,1.068,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[1.2167264753365998, 1.333022822244402, 1.7497954251580268, 2.0330110497679925, 2.332845112385712, 2.4329996943006336, 2.5327427207125766, 2.5992216051563446, 2.732729825520437, 2.8993616880002264, 3.015793723121078, 3.1493041889166307, 3.265893083461833, 3.34889545624128, 3.4489887699560313, 4.598680456182137]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
178,./greyInner/Shakira3_1_cut.png,0,22,22,177,,,1.ja,2.975,None,None,None,music,0.93,None,None,None,Shakira,"['lshift', 's', 'h', 'a', 'k', 'i', 'r', 'a', 'return']","[0.9669963280780394, 1.2166449982532868, 1.4334814997300782, 1.533566794046692, 1.9499076325741953, 2.08310373796985, 2.183201221771469, 2.4829688837735375, 3.016186352845125]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
118,./greyInner/JudithRakers4_3_cut.png,0,23,23,117,,,2.nein,5.985,None,None,None,None,None,polit,1.628,None,,['return'],[1.200294087362181],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
193,./greyInner/TomCruise5_1_cut.png,0,24,24,192,,,1.ja,1.11,None,act,1.227,None,None,None,None,None,Tom Cruise,"['lshift', 'z', 'backspace', 'lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[0.5502205174052506, 0.8501171313268969, 1.4998910965759933, 1.8162682148599743, 2.0991935372635453, 2.5327738359765135, 2.615964183444248, 2.732712182845262, 2.832349353203881, 3.1491851810510525, 3.43242197687141, 3.9155037737687053, 4.065061054884609, 4.182077864505118, 4.348671554650082, 4.981749454119836]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
171,./greyInner/SahraWagenknecht12_1_cut.png,0,25,25,170,,,1.ja,6.498,None,None,None,None,None,polit,1.479,None,Sarah Wagenknecht,"['lshift', 's', 'a', 'r', 'a', 'h', 'space', 'lshift', 'w', 'a', 'g', 'e', 'n', 'k', 'n', 'e', 'c', 'h', 't', 'return']","[0.917247511660662, 1.117285940616057, 1.3001702357796603, 1.4339485494670043, 1.8670505712857448, 1.9837517374021445, 2.1168349296744964, 2.2335447567411393, 2.650038284605671, 2.8666111082775387, 3.099843108498135, 3.1997609577852018, 3.31625169489962, 4.0660933117897, 4.182845160501529, 4.399302184066983, 4.5324472860911555, 4.665879482562559, 4.782443998138206, 5.615488793532677]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
64,./greyInner/EmilyDeschanel6_12_cut.png,0,26,26,63,,,1.ja,2.859,None,act,0.941,None,None,None,None,None,,['return'],[0.7501104271100303],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
187,./greyInner/TaylorSwift2_1_cut.png,0,27,27,186,,,1.ja,3.169,None,None,None,music,0.643,None,None,None,Taylor Swift,"['lshift', 't', 'a', 'y', 'l', 'o', 'r', 'space', 'lshift', 's', 'w', 'i', 'f', 't', 'return']","[0.9332901568950547, 1.0660304397101754, 1.2828730359292422, 1.4997951845762145, 1.6994820431245898, 1.8164901917953102, 2.032824999735567, 2.149484144206781, 2.2827360646119814, 2.4991783324849166, 2.71598083171466, 2.932641868763767, 3.165918456837062, 3.315711829029169, 3.965585876364912]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
49,./greyInner/CristinMilioti(Tracy_Mutter)8_1_cut.png,0,28,28,48,,,1.ja,2.82,None,act,0.771,None,None,None,None,None,,['return'],[1.1167553772470455],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
79,./greyInner/GeorgeClooney3_1_cut.png,0,29,29,78,,,1.ja,1.829,None,act,0.612,None,None,None,None,None,George Clooney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[1.0167069721605912, 1.2499922211836747, 1.5334006321209017, 1.8666008434479409, 2.066482092202932, 2.232813387647184, 2.3164374241564474, 2.449549486261276, 2.616245503924347, 2.9657565291531682, 3.1839977083768645, 3.332547432332831, 3.4657884463567825, 3.6658230260009077, 3.732416748223841, 4.365657281083713, 5.631712677160522]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
23,./greyInner/BenedictCumberbatch3_9_cut.png,0,30,30,22,,,1.ja,2.371,None,act,0.82,None,None,None,None,None,Benedict Cumberbatch,"['lshift', 'b', 'e', 'n', 'e', 'd', 'i', 'c', 't', 'space', 'lshift', 'c', 'u', 'm', 'b', 'e', 'r', 'b', 'a', 't', 'c', 'h', 'return']","[0.8669601124765904, 1.1506681281216515, 1.3499809619493135, 1.466593593912421, 1.6000472823702694, 1.7998602058546567, 1.8997225609082307, 2.0164567669444295, 2.233014514147726, 2.3996393195570818, 2.5162647825573004, 2.9327220627428687, 3.165908833559115, 3.3658410856851333, 3.5658650797240625, 3.6324299321140643, 3.71573960822343, 4.115531937894048, 4.232148098392372, 4.565411181799391, 4.68200360487981, 4.765187857604815, 5.898172571669875]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
173,./greyInner/SahraWagenknecht5_1_cut.png,0,31,31,172,,,1.ja,2.244,None,None,None,None,None,polit,0.71,None,Sarah Wagenknecht,"['lshift', 's', 'a', 'r', 'a', 'h', 'space', 'lshift', 'w', 'a', 'g', 'e', 'n', 'k', 'n', 'e', 'c', 'h', 't', 'return']","[0.967011404546156, 1.0838415225821336, 1.2171608059302343, 1.316884585787193, 1.4336778145921016, 1.716951820419581, 1.8333787231258611, 1.9167987461510165, 2.100171903814953, 2.268050622289593, 2.399899789603296, 2.5164001499947517, 2.5999000462238655, 3.1663595237250775, 3.282840316785496, 3.449470575385476, 3.6162458247003997, 3.732736241038765, 3.8160949958637502, 4.432568892242216]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
73,./greyInner/GuentherJauch4_1_cut.png,0,32,32,72,,,1.ja,2.214,None,None,None,host,1.544,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'h', 'backspace', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.8832808704319177, 1.3998612964928725, 1.7664844338673902, 1.999458851025338, 2.249483470577161, 2.332349834367051, 2.4493634362283956, 2.565904535161735, 2.6659972073248355, 2.882442362180882, 3.3990583943686943, 3.7820866537649636, 3.948876337996353, 4.0986004225901524, 4.2153272507803194, 4.315265629726127, 4.381866409019494, 4.481889472807779, 5.431649869235571]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
139,./greyInner/LisaEdelstein(DrLisaCuddy)6_3_cut.png,0,33,33,138,,,1.ja,3.005,None,dummy,1.091,None,None,None,None,None,,['return'],[0.7167721859054836],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
174,./greyInner/SahraWagenknecht6_2_cut.png,0,34,34,173,,,1.ja,1.334,None,None,None,None,None,polit,1.124,None,Sarah Wagenknecht,"['lshift', 's', 'a', 'r', 'a', 'h', 'space', 'lshift', 'w', 'a', 'g', 'e', 'n', 'k', 'n', 'e', 'c', 'h', 't', 'return']","[0.7668947062670668, 0.9335875161709737, 1.0501350306226414, 1.133594509085924, 1.2833593322216075, 1.5332116951049102, 1.6833508637373598, 1.7831737633528064, 2.049795649701082, 2.216340902682532, 2.333029879314381, 2.4664014491372654, 2.566194516592077, 2.8494476719847626, 2.966037528857669, 3.1327470191095017, 3.299275270967428, 3.4158368995595083, 3.5158105638565758, 4.315626823410639]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
82,./greyInner/HughLaurie(DrHouse)4_1_cut.png,0,35,35,81,,,1.ja,1.899,None,dummy,0.891,None,None,None,None,None,,['return'],[0.7168613616104267],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
203,./greyInner/Usher2_1_cut.png,0,36,36,202,,,1.ja,1.417,None,None,None,music,0.662,None,None,None,Usher,"['lshift', 'u', 's', 'h', 'e', 'r', 'return']","[0.6002432764566947, 0.9004334003434451, 1.1336682875471524, 1.2335097921659326, 1.3335168171583973, 1.416673483154682, 1.9999188436927398]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
218,./greyInner/notfamousface3_3_cut.png,0,37,37,217,,,2.nein,5.863,None,None,None,host,7.18,None,None,None,,['return'],[1.1001051824237038],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
124,./greyInner/KaleyCuoco(Penny)5_2_cut.png,0,38,38,123,,,1.ja,1.634,None,dummy,2.701,None,None,None,None,None,Kaley Cucoa,"['lshift', 'k', 'a', 'l', 'e', 'y', 'space', 'lshift', 'c', 'u', 'c', 'o', 'a', 'return']","[1.1998389063337527, 1.3839597926635179, 1.8496417414157804, 2.033035749514056, 2.5494339748534003, 2.8492635466077445, 3.0656176011029856, 4.2153609322517696, 4.582014864114626, 5.2316970874508115, 5.997988093439744, 6.181222034354505, 6.297624237315176, 9.130101580110022]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
60,./greyInner/ElvisPresley6_1_cut.png,0,39,39,59,,,1.ja,1.46,None,None,None,music,0.628,None,None,None,Elvis Presley,"['lshift', 'e', 'l', 'v', 'i', 's', 'space', 'lshift', 'p', 'r', 'e', 's', 'l', 'e', 'y', 'return']","[0.9000484692410282, 1.200246933301969, 1.4167912079169582, 1.4834936731763264, 1.7834727265085348, 1.9332619286137742, 2.0666678214597596, 2.3497637966524962, 2.699601050990168, 2.916252143986185, 2.9828243742222185, 3.182766570401782, 3.4493737010579935, 3.5658933080048882, 4.115705798441468, 4.832034672027476]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
208,./greyInner/WillSmith4_1_cut.png,0,40,40,207,,,1.ja,1.847,None,act,0.807,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.7000283245138235, 0.8999179134425503, 1.0667136924166698, 1.2332541337591465, 1.3498301972676927, 1.4498012953577017, 1.5161521902100503, 1.6497178294634978, 1.7665155491317819, 1.8995079618189266, 2.0495778428526137, 2.1327203947084854, 2.8326579396371017]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
110,./greyInner/JoachimLoew8_1_cut.png,0,41,41,109,,,1.ja,1.714,None,None,None,None,None,sport,0.856,None,Joachim Löw,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[0.9333841442389712, 1.6164411772347194, 1.8162467228730748, 1.8830932165196828, 2.049576559748857, 2.13292344586489, 2.2494375996207054, 2.3827395610692292, 2.5159914814748845, 2.666040512073778, 2.9990995819966884, 3.248736704239036, 3.648650287206692, 4.06517813809478]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
103,./greyInner/JimParsons(SheldonCooper)6_1_cut.png,0,42,42,102,,,1.ja,1.585,None,act,0.728,None,None,None,None,None,Jim Parson,"['lshift', 'j', 'i', 'm', 'space', 'lshift', 'p', 'a', 'r', 's', 'o', 'o', 'n', 'backspace', 'backspace', 'n', 'return']","[0.6173720689498623, 0.9671567160371524, 1.1504599445506756, 1.2336509335700612, 1.3504342183218796, 1.4668912739648476, 1.66691943809019, 1.7501672044472798, 1.9667140452697822, 2.1333086977429048, 2.2333263083405654, 2.3165557904703746, 2.3666093440101577, 3.232939452582741, 3.3827758087481925, 3.949305215399363, 4.515767900659284]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
94,./greyInner/JanHofer7_1_cut.png,0,43,43,93,,,2.nein,12.686,None,None,None,None,None,polit,0.891,None,,['return'],[0.9499390686141851],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
206,./greyInner/WillSmith1_1_cut.png,0,44,44,205,,,1.ja,1.03,None,act,0.763,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.8672077514861485, 1.1837208787592317, 1.367118736168777, 1.5501553998938107, 1.6668661892881573, 1.7667840385752243, 1.8334117630456603, 1.9998136291915216, 2.1334026850868213, 2.2833750502418297, 2.449573223679181, 2.533282265807429, 3.4996004735935458]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
141,./greyInner/MariskaHargitay(Liv)13_1_cut.png,0,45,45,140,,,1.ja,4.544,None,act,0.746,None,None,None,None,None,,['return'],[0.8174316691156491],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
159,./greyInner/NicoleKidman7_1_cut.png,0,46,46,158,,,1.ja,1.717,None,dummy,1.163,None,None,None,None,None,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[0.8336988574924362, 1.0333886030239228, 1.2336666515902834, 1.3502228269917396, 1.4499193408951214, 1.6000626796144388, 1.6834942505729487, 1.8333023784571196, 1.9998575754921148, 2.3330417480233336, 2.4997438604291347, 2.6494320181200237, 2.766267268570573, 2.8828997886407706, 2.9496365769232398, 3.832475738915491]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
25,./greyInner/BenedictCumberbatch6_5_cut.png,0,47,47,24,,,1.ja,1.715,None,act,0.548,None,None,None,None,None,Benedict Cumberbatch,"['lshift', 'b', 'e', 'n', 'e', 'd', 'i', 'c', 't', 'space', 'lshift', 'c', 'u', 'm', 'b', 'e', 'r', 'b', 'a', 't', 'c', 'h', 'return']","[0.6169085477476983, 0.7836286236047272, 0.9669081147003453, 1.0669125734857516, 1.250208744928841, 1.4167126178167564, 1.5166859613382258, 1.6165797524313348, 1.833110875233615, 1.983248119210657, 2.0830546592542305, 2.316346644571695, 2.4828816327235472, 2.632921040045403, 2.8493963478376827, 2.916189913457856, 2.982617794530597, 3.2492178681168298, 3.3326119082926198, 3.59911510755137, 3.7157514769323825, 3.8156577782865497, 5.6482945467132595]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
216,./greyInner/notfamousface14_6_cut.png,0,48,48,215,,,2.nein,9.27,None,None,None,None,None,sport,9.122,None,,['return'],[1.1501904927795294],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
87,./greyInner/Ice-T(OdafinFinTutuola)12_1_cut.png,0,49,49,86,,,1.ja,1.619,None,dummy,0.596,None,None,None,None,None,,['return'],[0.7843003283783219],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
119,./greyInner/JudithRakers7_1_cut.png,0,50,50,118,,,1.ja,7.219,None,None,None,host,0.694,None,None,None,,['return'],[0.6836013897295743],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
15,./greyInner/BarackObama5_2_cut.png,0,51,51,14,,,1.ja,1.71,None,None,None,None,None,polit,0.86,None,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.933364576907934, 1.0833478484437364, 1.4998468294988925, 1.7660853886250152, 1.9328933570836853, 2.0994081363528494, 2.1994507674726265, 2.3328553772148553, 2.4495504485889796, 3.015865897702497, 3.265760923783546, 3.4655773758026953, 3.582316072701815, 3.698939931822224, 4.498514326333861]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
53,./greyInner/DannFlorek(DonaldDonCragen)2_1_cut.png,0,52,52,52,,,2.nein,4.21,None,act,13.623,None,None,None,None,None,,['return'],[1.1175807336849175],,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
10,./greyInner/AngelaMerkel6_1_cut.png,0,53,53,9,,,1.ja,1.661,None,None,None,None,None,polit,1.078,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.41739490819554703, 0.6503016416349965, 0.9003378091197192, 1.1000618776747615, 1.2169407536503059, 1.3834333993809196, 1.516508251479081, 1.6499375609673734, 1.7333842083939999, 1.883245905856711, 2.083861410688769, 2.1499768560174743, 2.366253924292323, 2.4664348098326627, 2.5665300482028215, 3.749386435861652]",,,2017_Jan_26_1027,60.0309066331,famFaceGrey,001,5,
