num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
7,./greyInner/AngelaMerkel3_1_cut.png,0,139,139,6,,,None,None,1,1.39967043482,None,None,None,None,None,None,4,1.36642265243,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.4500781249753345, 0.6167398196148497, 0.7665976677662911, 0.9499300868883438, 1.083219858852317, 1.5496617257549588, 1.6662387515916635, 1.782839194069311, 1.9495512505291117, 2.0495781636282118, 2.2326712839148968, 2.3494058107271485, 2.4993364750125693, 2.599280627925509, 2.7159452255873475, 3.149112364917528]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
39,./greyInner/CarenMiosga6_2_cut.png,0,140,140,38,,,None,None,2,7.83055942358,None,None,None,None,None,None,2,0.500142584896,,['return'],[0.6835433292881135],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
57,./greyInner/ElvisPresley2_1_cut.png,0,141,141,56,,,None,None,1,1.84957694468,None,None,None,None,None,None,2,1.86647542006,Elvis Presley,"['lshift', 'e', 'l', 'v', 'i', 's', 'space', 'lshift', 'p', 'r', 'e', 's', 'l', 'e', 'y', 'return']","[0.4502106054296746, 0.8003734473240911, 1.0335262158932892, 1.2501077005144907, 1.3999636240114341, 1.5665707867447054, 1.7999259649177475, 2.0830270725255104, 2.3330083873279364, 2.499555885740847, 2.5995863273756186, 2.865993293858992, 3.13272199858784, 3.265835985348531, 3.5157727122987126, 3.9156667279348767]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
120,./greyInner/JudithRakers8_1_cut.png,0,142,142,119,,,None,None,2,3.23171056004,None,None,None,None,None,None,5,1.00063417399,,['return'],[0.7999811383751876],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
15,./greyInner/BarackObama5_2_cut.png,0,143,143,14,,,None,None,1,3.51555875476,None,None,None,None,None,None,4,1.29968522259,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.5500607709973337, 0.7333829252902433, 0.9499628060320902, 0.9998944647222743, 1.1832179021184857, 1.3995081222064982, 1.716103688891053, 1.9162441245880473, 2.182698886682374, 2.349512308332123, 2.5659366127538306, 2.649361126641452, 2.7658608454812565, 2.86601510662058, 3.2156951807583027]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
126,./greyInner/KatjaBurkard1_1_cut.png,0,144,144,125,,,None,None,1,4.69829517223,None,None,None,None,None,None,3,2.56532874239,Arbeitet bei RTL,"['lshift', 'a', 'r', 'b', 'e', 'i', 't', 'e', 't', 'space', 'b', 'e', 'i', 'space', 'lshift', 'r', 't', 'l', 'backspace', 'backspace', 'lshift', 't', 'l', 'backspace', 'lshift', 'l', 'return']","[1.2163575830300033, 1.3336881114992138, 1.6326573622400247, 1.9992843489253573, 2.115749744742061, 2.2826517005451024, 2.4330378666345496, 2.5493993310537917, 2.6329714018638697, 2.766206321145546, 2.932778840080573, 2.9993520326443104, 3.116039084620752, 3.3160916277165597, 3.4825839526711206, 3.7492475398894385, 3.982482747868744, 4.2155562847856345, 4.78221207714887, 4.932048112537814, 5.698401990606726, 5.864953979882557, 6.664663741831646, 7.430870383753245, 7.564184213911176, 7.680916495291967, 11.629463396419851]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
37,./greyInner/CarenMiosga13_1_cut.png,0,145,145,36,,,None,None,2,5.39796230306,None,None,None,None,None,None,5,1.81650302283,,['return'],[0.9500818138976683],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
211,./greyInner/notfamousface10_4_cut.png,0,146,146,210,,,None,None,2,2.36617116411,None,None,None,None,None,None,1,1.98260207651,,['return'],[0.7666987121810962],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
193,./greyInner/TomCruise5_1_cut.png,0,147,147,192,,,None,None,1,3.01573149259,None,None,None,None,None,None,1,1.99971867952,Tom Hanks,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'lshift', 'h', 'a', 'n', 'k', 's', 'return']","[0.6833252016640472, 0.9166386789675016, 1.4495594303152757, 1.616251598667077, 1.7829299736549729, 1.8329889803853803, 8.996562886033644, 9.1632877735301, 9.279834646429663, 9.363130849950721, 9.463115420629038, 9.563109935360444, 10.579397974172025]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
200,./greyInner/UrsulavonderLeyen8_2_cut.png,0,148,148,199,,,None,None,1,10.1129259543,None,None,None,None,None,None,4,1.71616976873,Von der Leyen,"['lshift', 'v', 'o', 'n', 'space', 'd', 'e', 'r', 'space', 'lshift', 'l', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'a', 'backspace', 'o', 'n', 'space', 'd', 'e', 'r', 'space', 'lshift', 'l', 'e', 'y', 'e', 'n', 'return']","[0.6333621069334185, 0.8998078873028135, 1.0667287688847864, 1.3166526647974024, 1.4997727302616113, 1.716488299217417, 1.8327743812951667, 1.9996894889109171, 2.283012894229614, 2.7159150726511143, 2.9159599171243826, 4.731807594755082, 4.898405134211316, 5.048287682108821, 5.181686517884373, 5.331514854651687, 5.481490748341457, 5.614739140210986, 5.99794126015513, 6.1478462623672385, 6.947781850562933, 7.3141294414235745, 7.48078568287292, 7.664045606637046, 7.730707012578932, 7.863873927365603, 7.947072935782671, 8.063758063103705, 8.397020504959073, 8.54705670452131, 9.063378585192368, 9.313297027914814, 9.51324884737187, 9.646612718572214, 10.295949466244565]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
