num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,48.5284202524,,,,,,,,,,,,,,2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
95,./greyInner/JanHofer9_2_cut.png,0,0,0,94,,,1.ja,10.595,None,None,None,host,5.474,None,None,None,Jan Hofer,"['lshift', 'j', 'a', 'n', 'space', 'lshift', 'h', 'o', 'f', 'e', 'r', 'return']","[6.830722447120479, 6.980875456300964, 7.364020709167107, 7.6305389644135175, 7.764022954584789, 7.880193170080929, 7.946968044497908, 8.130312177221185, 8.279968949080512, 8.43031827192658, 8.513347404617889, 10.745826730736098]",2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
192,./greyInner/TomCruise4_1_cut.png,0,1,1,191,,,1.ja,3.588,None,act,2.073,None,None,None,None,None,Tom Cruise,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[3.5821251916624988, 3.66553764924015, 3.9486302951761445, 4.182081887177446, 4.29852155280264, 4.814920159360554, 4.898412168881123, 5.1982081566402485, 5.931244987906894, 6.081251082612198, 6.181215476702164, 6.2811067343286595, 8.163584777350707]",2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
112,./greyInner/JoshRadnor(Ted)3_1_cut.png,0,2,2,111,,,2.nein,10.889,None,act,6.053,None,None,None,None,None,,['return'],[2.8326085980254447],2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
52,./greyInner/DannFlorek(DonaldDonCragen)10_1_cut.png,0,3,3,51,,,2.nein,23.451,None,None,None,None,None,polit,3.984,None,,['return'],[2.2494559673582444],2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
140,./greyInner/LisaEdelstein(DrLisaCuddy)9_1_cut.png,0,4,4,139,,,2.nein,3.544,None,None,None,music,3.161,None,None,None,,['return'],[1.4166221860104997],2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
222,./greyInner/notfamousface7_cut.png,0,5,5,221,,,2.nein,2.637,None,None,None,None,None,sport,5.523,None,,['return'],[0.9001722556183722],2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
195,./greyInner/TomCruise7_1_cut.png,0,6,6,194,,,1.ja,3.121,None,act,1.213,None,None,None,None,None,Tom Cruise,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[1.6496891700294327, 1.6998639918394929, 1.8497283044530377, 2.0330124524452913, 2.1661990851528117, 2.2661843295504696, 2.382719906590637, 2.949200310509241, 3.1325463678765573, 3.282255105117656, 3.3490104123229685, 3.4324395501466824, 4.8818329665818965]",2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
141,./greyInner/MariskaHargitay(Liv)13_1_cut.png,0,7,7,140,,,2.nein,14.307,None,dummy,1.196,None,None,None,None,None,,['return'],[1.24998331975371],2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
121,./greyInner/KaleyCuoco(Penny)10_1_cut.png,0,8,8,120,,,1.ja,17.322,None,act,1.757,None,None,None,None,None,Kaley Cucoa oder so ähnlich aus Charmed ,"['lshift', 'k', 'a', 'l', 'e', 'y', 'space', 'lshift', 'c', 'o', 'backspace', 'u', 'c', 'u', 'backspace', 'o', 'a', 'backspace', 'a', 'space', 'lshift', '8', 'lshift', '8', 'o', 'd', 'e', 'r', 's', 'space', 'backspace', 'space', 'backspace', 'backspace', 'space', 's', 'o', 'space', u'\xe4', 'h', 'n', 'l', 'i', 'c', 'h', 'comma', 'space', 'lshift', 'c', 'backspace', 'backspace', 'space', 'a', 'u', 's', 'space', 'lshift', 'c', 'h', 'a', 'r', 'm', 'd', 'e', 'backspace', 'backspace', 'e', 'd', 'space', 'u', 'backspace', 'return']","[1.849801120142729, 2.416392191078785, 2.749703604857814, 3.0828530277854043, 3.5159581839061502, 3.765959787775955, 4.049034149596309, 4.68213962649088, 4.815457455749311, 5.115170683825909, 5.481851250697673, 5.731865043978132, 6.081549081624189, 7.797465564915001, 8.813748372072268, 11.74592488756889, 12.345662494466751, 12.762245225279685, 16.59381066637593, 17.693382112360723, 18.376423113688816, 18.559695713818428, 19.72571131626387, 19.825979804071267, 20.475545796898814, 20.59230110410408, 20.75881262309713, 20.825426789758467, 21.525218286682275, 21.674912268321123, 21.99139684230113, 22.241507188544574, 23.024549152194595, 23.274356046268622, 23.841615610144117, 24.024174167431283, 24.707126314371408, 25.523661249863835, 25.706672098439185, 26.02301585264945, 26.17321729869832, 27.805781950690744, 27.989080212737463, 28.05541338140665, 28.122342868874057, 28.62222418250758, 28.771983602035107, 28.92210613768907, 29.005500311150854, 30.28821412303614, 30.47144181481076, 31.820858647745354, 33.036993898879246, 33.18686879703364, 33.25360774476667, 33.35372899732488, 33.969936101826534, 34.036590044459444, 34.91960859160986, 35.00278014794094, 35.06941195717036, 35.286133583109404, 35.402602118391314, 35.569426071224825, 36.118889416384036, 36.285821790816954, 36.55221494421744, 36.7688868501923, 36.935426597294054, 37.08535731011784, 38.368137201439595, 51.91254194119574]",2017_Feb_09_1224,59.9933799559,famFaceGrey,001,16,
