num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
77,./greyInner/GeorgeClooney15_1_cut.png,0,20,20,76,,,None,None,1,1.56659366829,None,None,None,None,None,None,1,1.0997876129,George Clouney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'backspace', 'backspace', 'backspace', 'backspace', 'u', 'n', 'e', 'y', 'return']","[0.6499375605662863, 0.7664543864939333, 1.1498880003691738, 1.349707338213193, 1.4663197559775654, 1.683043451622325, 1.7995987709064138, 1.8994620874109387, 1.9826844048329804, 2.066097264372729, 2.232412625692632, 2.4659816559906176, 2.599237318282576, 2.7658336811100526, 2.8825914112976534, 3.032336665467483, 3.7654089710686094, 3.8986588593579654, 4.065272544195977, 4.1985365467153315, 4.481742440305425, 4.698262762713057, 4.781522611157925, 4.931465143783498, 5.498016469382492]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
191,./greyInner/TomCruise1_1_cut.png,0,21,21,190,,,None,None,1,9.81308876793,None,None,None,None,None,None,1,2.0992515929,der von Scientology,"['d', 'e', 'r', 'space', 'v', 'o', 'n', 'space', 'lshift', 's', 'c', 'i', 'e', 'n', 't', 'o', 'l', 'o', 'g', 'y', 'return']","[27.556172554172008, 27.75611250453494, 27.855584151129733, 27.955849081660745, 28.056051781263704, 28.17259555254168, 28.25565170697155, 28.322460777674678, 28.43907479932932, 28.455768726777933, 28.70554185655419, 28.872277437022603, 29.022065354663027, 29.155475631941044, 29.4554315891246, 30.505009750047066, 30.704982098985056, 30.854827115105763, 30.971563353169586, 31.337916181356377, 34.653195060917824]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
42,./greyInner/CobieSmulders(Robin)2_1_cut.png,0,22,22,41,,,None,None,2,4.29871230097,None,None,None,None,None,None,1,1.79941721057,,['return'],[0.7340038448446649],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
65,./greyInner/EmilyDeschanel8_3_cut.png,0,23,23,64,,,None,None,1,3.34926562694,None,None,None,None,None,None,2,1.89936296702,Adele,"['lshift', 'a', 'd', 'e', 'l', 'e', 'return']","[0.7170026120957118, 0.7837420739779191, 0.983590281839497, 1.1500932982744416, 1.2501728191355141, 1.3167910269421554, 2.566340895246867]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
110,./greyInner/JoachimLoew8_1_cut.png,0,24,24,109,,,None,None,1,1.69970754672,None,None,None,None,None,None,5,1.68293727411,Joachim Löw,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[0.8167125967265747, 1.0833105313658962, 1.249931594096779, 1.4330765719487317, 1.6164444904943593, 2.1161703857133034, 2.299503339459079, 2.4494121903971973, 2.5660570067375374, 2.699094540005717, 3.16564140679111, 3.365696516447315, 3.4823175952178644, 4.348600012638599]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
32,./greyInner/BritneySpears14_2_cut.png,0,25,25,31,,,None,None,1,2.29967014401,None,None,None,None,None,None,2,2.41609458588,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.8498871342690109, 0.9166933179694752, 1.1331610327888484, 1.2999521078472753, 1.4667900164904495, 1.6162879508410697, 1.7830694025606135, 2.066116511051405, 2.31612380875049, 2.482710548238174, 2.5327551203381518, 2.832213871658496, 3.0657694292813176, 3.215765852606637, 3.382438239813382, 3.548861061755815, 5.281455408171496]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
24,./greyInner/BenedictCumberbatch4_1_cut.png,0,26,26,23,,,None,None,2,3.53236890365,None,None,None,None,None,None,1,3.69851361109,,['return'],[0.817319829436201],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
145,./greyInner/MariskaHargitay(Liv)8_8_cut.png,0,27,27,144,,,None,None,2,4.71519727364,None,None,None,None,None,None,2,2.59954526514,,['return'],[0.7668720394203774],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
12,./greyInner/BarackObama11_2_cut.png,0,28,28,11,,,None,None,1,1.68314128891,None,None,None,None,None,None,4,1.68329590389,Barrack Obama,"['lshift', 'b', 'a', 'r', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.7834572231340644, 0.8002454593079165, 0.9834866705523382, 1.2668083649914479, 1.483329008176952, 1.6665092716066283, 1.8330094010407265, 1.9998046462123966, 2.083062569990034, 2.466268752279575, 2.6161535448700306, 2.7992799175990513, 2.9658195027241163, 3.082627595053964, 3.1826753588948122, 4.015420438882757]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
157,./greyInner/NicoleKidman3_1_cut.png,0,29,29,156,,,None,None,2,5.23177844763,None,None,None,None,None,None,1,6.63095456148,Kim Basinger,"['lshift', 'k', 'i', 'm', 'space', 'lshift', 'b', 'a', 's', 'i', 'n', 'g', 'e', 'r', 'lshift', u'?', 'return']","[0.7669750091499736, 0.9165005304057559, 1.066933211779542, 1.25009551164203, 1.3500749497734432, 1.4334121057117954, 1.5333623530468685, 1.683304244116698, 1.8497004414866751, 1.933180664401334, 2.0665787521156744, 2.1664231427193954, 2.3163929414731683, 2.416305337007543, 2.7161169441014863, 2.866103423310051, 3.7991073390467136]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
