num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,81.4991950077,,,,,,,,,,,,,,2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
123,./greyInner/KaleyCuoco(Penny)3_1_cut.png,0,0,0,122,,,2.nein,16.909,None,dummy,12.607,None,None,None,None,None,,['return'],[7.280895009047526],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
63,./greyInner/EmilyDeschanel5_1_cut.png,0,1,1,62,,,2.nein,7.927,None,None,None,host,25.483,None,None,None,,['return'],[1.7834934710454036],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
181,./greyInner/SigmarGabriel1_2_cut.png,0,2,2,180,,,2.nein,8.77,None,None,None,music,4.777,None,None,None,,['return'],[0.950455841543544],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
178,./greyInner/Shakira3_1_cut.png,0,3,3,177,,,1.ja,14.074,None,None,None,music,5.161,None,None,None,shakira,"['s', 'h', 'a', 'k', 'i', 'r', 'a', 'return']","[2.699504815037699, 2.882704325145596, 3.032663538225961, 3.14937411405117, 3.349153033869925, 3.615772781411124, 3.765804490314167, 6.6811768445775215]",2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
112,./greyInner/JoshRadnor(Ted)3_1_cut.png,0,4,4,111,,,2.nein,5.927,None,None,None,host,19.024,None,None,None,,['return'],[1.2334221139844885],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
48,./greyInner/CristinMilioti(Tracy_Mutter)4_2_cut.png,0,5,5,47,,,2.nein,7.126,None,None,None,None,None,polit,8.192,None,,['return'],[0.7167052509109908],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
165,./greyInner/OmarEpps(DrEricForeman)9_1_cut.png,0,6,6,164,,,2.nein,2.012,None,None,None,music,2.945,None,None,None,,['return'],[1.0166855872209908],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
6,./greyInner/AngelaMerkel1_1_cut.png,0,7,7,5,,,1.ja,1.82,None,None,None,None,None,polit,2.459,None,Frau Merkel,"['lshift', 'f', 'r', 'a', 'u', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[2.3829014432121767, 2.499108076836592, 3.215620540183636, 3.3325431502514675, 3.5490301117495164, 3.815558116789589, 4.182014235484985, 4.332018036704085, 4.648597991737461, 4.848488542291989, 5.065054415171971, 5.181442929909053, 5.314868604529238, 6.247872520265901]",2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
92,./greyInner/JanHofer3_1_cut.png,0,8,8,91,,,2.nein,2.176,None,None,None,None,None,polit,2.531,None,,['return'],[1.3501817688402298],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
64,./greyInner/EmilyDeschanel6_12_cut.png,0,9,9,63,,,2.nein,4.202,None,act,7.857,None,None,None,None,None,,['return'],[1.1501009969458664],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
66,./greyInner/EmmaWatson(HermioneGranger)11_2_cut.png,0,10,10,65,,,2.nein,5.1,None,None,None,None,None,sport,3.874,None,,['return'],[0.9833881917136296],2017_Feb_07_1027,60.0438181709,famFaceGrey,001,11,
