num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,51.0269381201,,,,,,,,,,,,,,2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
148,./greyInner/MilaKunis4_1_cut.png,0,0,0,147,,,2.nein,10.88,None,act,10.441,None,None,None,None,None,,['return'],[4.948467348700433],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
169,./greyInner/RobertSeanLeonard(Wilson)2_6_cut.png,0,1,1,168,,,1.ja,4.442,None,act,3.264,None,None,None,None,None,,['return'],[2.9992625361628598],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
150,./greyInner/MilaKunis7_3_cut.png,0,2,2,149,,,2.nein,5.122,None,None,None,music,10.054,None,None,None,,['return'],[2.0661577877490345],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
76,./greyInner/GeorgeClooney11_1_cut.png,0,3,3,75,,,1.ja,29.901,None,act,2.145,None,None,None,None,None,Gergoe Cloney,"['lshift', 'g', 'e', 'r', 'g', 'o', 'e', 'space', 'lshift', 'c', 'l', 'o', 'n', 'e', 'y', 'left', 'left', 'backspace', 'y', 'return']","[1.9331814138586196, 2.082909668539287, 2.7162024878743978, 2.966068323346917, 3.8151249694874423, 4.032432049236377, 4.232272238672522, 4.4155587868390285, 4.6320170935086935, 4.798752245833384, 4.898575145449286, 5.098483339381346, 5.681589483168864, 5.981610558146713, 6.364724464714527, 8.147255072350163, 8.463814391356209, 11.345805421819023, 12.878655281689134, 17.410184507101803]",2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
89,./greyInner/Ice-T(OdafinFinTutuola)6_1_cut.png,0,4,4,88,,,1.ja,10.75,None,act,1.534,None,None,None,None,None,,['return'],[19.625707110415533],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
51,./greyInner/DannFlorek(DonaldDonCragen)1_1_cut.png,0,5,5,50,,,2.nein,7.576,None,None,None,None,None,polit,1.113,None,,['return'],[1.566508556215922],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
130,./greyInner/KatjaBurkard7_1_cut.png,0,6,6,129,,,2.nein,7.525,None,dummy,2.227,None,None,None,None,None,,['return'],[1.7660770484508248],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
119,./greyInner/JudithRakers7_1_cut.png,0,7,7,118,,,2.nein,8.792,None,None,None,host,3.46,None,None,None,,['return'],[3.2658112856024673],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
140,./greyInner/LisaEdelstein(DrLisaCuddy)9_1_cut.png,0,8,8,139,,,2.nein,3.845,None,dummy,7.91,None,None,None,None,None,,['return'],[2.3328589057509816],2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
14,./greyInner/BarackObama4_1_cut.png,0,9,9,13,,,1.ja,2.396,None,None,None,None,None,polit,1.813,None,Barak Obama,"['lshift', 'b', 'a', 'r', 'a', 'k', 'space', 'lshift', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[1.7332992027750151, 1.8668642004759022, 2.1166873727506754, 2.3999158283986617, 2.8664163972935057, 4.03252507425168, 4.315751284466387, 4.6486422678081, 6.864769533729486, 7.081363528612201, 7.41446045009252, 7.6309986299656885, 7.814305066238376, 7.89759196725754, 8.813792466320592]",2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
175,./greyInner/SahraWagenknecht9_1_cut.png,0,10,10,174,,,1.ja,3.04,None,None,None,None,None,polit,1.292,None,Wagenknecht,"['lshift', 's', 'period', 'space', 'lshift', 'w', 'a', 'g', 'e', 'n', 'k', 'n', 'e', 'c', 'h', 't', 'left', 'left', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'period', 'space', 'lshift', 'w', 'a', 'backspace', 'backspace', 'backspace', 'backspace', 'lshift', 'w', 'a', 'g', 'e', 'n', 'k', 'n', 'e', 'c', 'h', 't', 'return']","[4.09895616308313, 4.56539995464118, 5.581453185481223, 5.831467540203448, 5.931460130279447, 6.264727704548932, 6.531268755366909, 6.664460690675696, 6.814368259094408, 6.9811002036603895, 7.231013513968719, 7.497509656155671, 8.296997761945022, 8.513730652801314, 8.680370213902279, 8.91356628721951, 11.795549619062513, 12.01217376688146, 12.978354682574718, 14.177996632493887, 14.378019022653461, 14.54456523796216, 14.711123321980267, 14.861115896017509, 15.027706057628166, 15.193960046075517, 15.344373157342488, 15.510898842992901, 15.64531742541294, 15.810861215977638, 16.710368215468407, 17.593211226771018, 18.392903346044477, 18.69296900887639, 19.009503628134553, 19.67563588212215, 19.859064854796088, 20.025605616914618, 20.192257688277095, 20.758736091556784, 20.958662890492633, 21.258450440600427, 21.3918418985304, 21.525147388514597, 21.641400430673457, 21.87492690318686, 22.091268126645446, 22.641218871503952, 22.85788279553526, 22.957780115164496, 23.140978770728907, 27.955697637900812]",2017_Jan_25_1225,60.0194645794,famFaceGrey,001,3,
