num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,84.5617521957,,,,,,,,,,,,,,2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
200,./greyInner/UrsulavonderLeyen8_2_cut.png,0,0,0,199,,,1.ja,10.406,None,act,12.319,None,None,None,None,None,,['return'],[9.14661583468478],2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
53,./greyInner/DannFlorek(DonaldDonCragen)2_1_cut.png,0,1,1,52,,,2.nein,8.274,None,None,None,None,None,polit,6.125,None,,['return'],[3.2493613390379323],2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
149,./greyInner/MilaKunis5_2_cut.png,0,2,2,148,,,1.ja,2.843,None,act,1.81,None,None,None,None,None,mila kunis,"['less', 'm', 'i', 'l', 'a', 'space', 'less', 'less', 'k', 'u', 'n', 'i', 's', 'return']","[7.164058239719452, 7.297288497686168, 8.413338743719578, 8.680009366598824, 8.79677365547468, 8.946608777658184, 9.513073784426524, 9.763031442264037, 9.979379366533976, 10.212693346506057, 10.945755198141342, 11.245420951670894, 11.362184599000102, 13.144955508651037]",2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
191,./greyInner/TomCruise1_1_cut.png,0,3,3,190,,,2.nein,23.736,None,None,None,None,None,sport,4.062,None,,['return'],[2.032988394397762],2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
165,./greyInner/OmarEpps(DrEricForeman)9_1_cut.png,0,4,4,164,,,2.nein,16.59,None,None,None,None,None,sport,2.495,None,,['return'],[2.183005074644825],2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
46,./greyInner/CristinMilioti(Tracy_Mutter)10_1_cut.png,0,5,5,45,,,2.nein,16.503,None,act,3.527,None,None,None,None,None,,['return'],[1.3830047538704093],2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
123,./greyInner/KaleyCuoco(Penny)3_1_cut.png,0,6,6,122,,,1.ja,7.843,None,act,21.387,None,None,None,None,None,Film Eheman meiner Freundin,"['lshift', 'f', 'i', 'l', 'm', 'space', 'lshift', '2', 'lshift', 'e', 'h', 'e', 'm', 'a', 'n', 'space', 'm', 'e', 'i', 'n', 'e', 'r', 'space', 'less', 'f', 'backspace', 'lshift', 'f', 'r', 'e', 'u', 'n', 'd', 'i', 'n', 'return']","[69.55467592206514, 69.72137156531244, 70.13789976455155, 71.13749206084503, 71.47053209985097, 71.70387751567068, 72.15367350342967, 72.43672605261963, 74.55270123754599, 74.93589364418585, 75.83546220320386, 75.95204236782592, 76.18527102192274, 76.30189128328857, 76.41862894792575, 76.55185792279553, 77.05173474559524, 77.20152078936007, 77.31830496622206, 77.56805251711376, 77.65133538201007, 77.80128598281954, 77.9177958979435, 78.20113938911891, 78.96754569425138, 79.7505283147184, 80.00042021389163, 80.16700390702681, 80.50027490328648, 80.7999608655773, 81.49986270874433, 81.71641143751731, 81.88291974877029, 82.2327144534338, 82.58267788520243, 88.31355173763222]",2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
132,./greyInner/LeonardoDiCaprio2_1_cut.png,0,7,7,131,,,1.ja,4.474,None,act,1.661,None,None,None,None,None,Leonardo di Kaprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'd', 'i', 'space', 'lshift', 'k', 'a', 'p', 'r', 'i', 'o', 'return']","[2.032866179517441, 2.16582666657996, 2.4158026085333404, 3.2989648624188703, 3.79879934305427, 3.8816353698202875, 4.148527326733529, 4.7649519159822376, 5.031481398316828, 5.131397997087333, 5.264879741840559, 6.081012747556088, 6.21442039352587, 6.347508869399462, 6.464357842602112, 6.880760619222201, 7.030737202721866, 7.497246797071057, 7.61384781200104, 7.780339443008415, 8.463476355751482]",2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
109,./greyInner/JoachimLoew4_1_cut.png,0,8,8,108,,,1.ja,13.904,None,None,None,music,1.075,None,None,None,Beatles,"['lshift', 'b', 'e', 'a', 't', 'l', 'e', 's', 'return']","[6.180876739395899, 6.381035522508682, 6.547335651459434, 6.764149660299154, 7.030741052009034, 7.230803923706844, 7.3305867597337055, 8.946383594335202, 10.029533979584812]",2017_Feb_09_1443,60.0085081317,famFaceGrey,001,17,
