num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_5.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
32,./greyInner/BritneySpears14_2_cut.png,0,77,77,31,,,1.ja,1.395,None,None,None,music,2.228,None,None,None,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.7837677014385918, 1.0167495241230426, 1.333639678167856, 1.4666497936423184, 1.7500402578816647, 1.9665080089125695, 2.099981009828298, 2.3998111247765337, 2.5831419881042166, 2.682936304012401, 2.8830558266149637, 3.216130290543333, 3.382698156990955, 3.7492418366318816, 3.9491653626964762, 4.065886914809198, 4.865507881242138]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
213,./greyInner/notfamousface12_2_cut.png,0,78,78,212,,,2.nein,2.118,None,None,None,music,2.251,None,None,None,,['return'],[0.8834077221995358],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
16,./greyInner/BastianSchweinsteiger1_1_cut.png,0,79,79,15,,,1.ja,1.173,None,None,None,None,None,sport,1.425,None,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.6500101687238384, 1.083291150772311, 1.2831322363940671, 1.4497055561009802, 1.5663818782436465, 1.782699183486784, 2.382887096370723, 2.5493279339652872, 2.7160099980687846, 2.7991904797650022, 3.13256294824987, 3.4155906103865163, 3.5488724264628217, 3.71506145181138, 3.7988456413386302, 3.93220059523901, 4.18196819017885, 4.38210760113725, 4.514967912383327, 4.614992548282316, 4.781704124139196, 5.014653548050774, 5.081443458366721, 5.197873742301908, 6.414260015230411]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
222,./greyInner/notfamousface7_cut.png,0,80,80,221,,,2.nein,2.109,None,None,None,None,None,sport,0.968,None,,['return'],[1.0834871473107341],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
38,./greyInner/CarenMiosga2_11_cut.png,0,81,81,37,,,2.nein,5.122,None,act,0.59,None,None,None,None,None,,['return'],[1.0663594236484641],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
223,./greyInner/notfamousface8_9_cut.png,0,82,82,222,,,1.ja,3.723,None,dummy,0.614,None,None,None,None,None,,['return'],[2.049802688264208],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
166,./greyInner/RobertSeanLeonard(Wilson)1_1_cut.png,0,83,83,165,,,2.nein,5.95,None,dummy,0.693,None,None,None,None,None,,['return'],[0.8170505440107263],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
145,./greyInner/MariskaHargitay(Liv)8_8_cut.png,0,84,84,144,,,2.nein,2.152,None,act,0.768,None,None,None,None,None,,['return'],[0.815400131262777],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
171,./greyInner/SahraWagenknecht12_1_cut.png,0,85,85,170,,,2.nein,2.24,None,act,3.696,None,None,None,None,None,,['return'],[0.5335170119224131],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
128,./greyInner/KatjaBurkard4_1_cut.png,0,86,86,127,,,1.ja,2.535,None,None,None,host,1.119,None,None,None,,['return'],[0.7167981543602764],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
136,./greyInner/LisaEdelstein(DrLisaCuddy)1_1_cut.png,0,87,87,135,,,2.nein,2.263,None,None,None,host,1.262,None,None,None,,['return'],[0.8338632617801522],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
64,./greyInner/EmilyDeschanel6_12_cut.png,0,88,88,63,,,2.nein,3.468,None,None,None,host,2.224,None,None,None,,['return'],[0.8501819784551117],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
84,./greyInner/HughLaurie(DrHouse)8_1_cut.png,0,89,89,83,,,2.nein,7.773,None,dummy,2.042,None,None,None,None,None,,['return'],[0.9332546780942721],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
67,./greyInner/EmmaWatson(HermioneGranger)16_1_cut.png,0,90,90,66,,,1.ja,1.599,None,act,1.226,None,None,None,None,None,Emma Watson,"['lshift', 'e', 'm', 'm', 'a', 'space', 'lshift', 'w', 'a', 't', 's', 'o', 'n', 'return']","[0.6668790229814476, 0.8832441244344409, 1.316654380795626, 1.466619319548954, 1.583362363917331, 1.6998038751498825, 1.849686052681136, 2.01668665125635, 2.1663577555927986, 2.366264601100738, 2.582664667566405, 2.7827659057124947, 2.9994533909966776, 3.2991385134159827]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
190,./greyInner/TaylorSwift8_1_cut.png,0,91,91,189,,,1.ja,2.295,None,None,None,music,0.679,None,None,None,,['return'],[17.8436396717525],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
97,./greyInner/JasonSegel(Marshall)14_1_cut.png,0,92,92,96,,,1.ja,1.521,None,act,0.49,None,None,None,None,None,,['return'],[0.7169206922944795],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
92,./greyInner/JanHofer3_1_cut.png,0,93,93,91,,,1.ja,2.329,None,None,None,None,None,polit,1.996,None,,['return'],[1.2831559741089222],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
180,./greyInner/Shakira9_1_cut.png,0,94,94,179,,,1.ja,2.81,None,None,None,music,2.727,None,None,None,,['return'],[1.0499816834658304],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
130,./greyInner/KatjaBurkard7_1_cut.png,0,95,95,129,,,2.nein,2.744,None,None,None,host,1.995,None,None,None,,['return'],[0.6171299049656227],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
18,./greyInner/BastianSchweinsteiger14_1_cut.png,0,96,96,17,,,1.ja,1.113,None,None,None,None,None,sport,1.479,None,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.6170994308722584, 0.9501533648849545, 1.1336167103245316, 1.2502503687364879, 1.3999994225960108, 1.649939276358964, 1.800052094660714, 1.933266867731163, 2.1160995598256704, 2.166285259328106, 2.3829948784273256, 2.599589658311288, 2.7996639509437955, 3.0327416868276487, 3.1326691264071087, 3.2993242449961144, 3.516014938079479, 3.6325507586120693, 3.765875879979376, 3.8657183128771067, 4.0158481325152025, 4.215454728007444, 4.315540632872853, 4.448799032014449, 5.231932551528189]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
122,./greyInner/KaleyCuoco(Penny)14_2_cut.png,0,97,97,121,,,1.ja,2.026,None,act,0.611,None,None,None,None,None,,['return'],[0.8666703877138389],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
148,./greyInner/MilaKunis4_1_cut.png,0,98,98,147,,,2.nein,4.729,None,None,None,music,0.863,None,None,None,,['return'],[0.733598040932975],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
208,./greyInner/WillSmith4_1_cut.png,0,99,99,207,,,1.ja,2.169,None,act,0.959,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.6001683453077931, 1.0665740254225966, 1.3330921068250063, 1.5327509894455034, 1.6997807789948638, 2.0495880864900755, 2.382742745401629, 2.6658704908768414, 3.0323891496827855, 3.2157453546255965, 3.482053645952419, 3.6823380494397497, 4.898508437474447]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
55,./greyInner/DannFlorek(DonaldDonCragen)8_1_cut.png,0,100,100,54,,,2.nein,3.294,None,None,None,None,None,polit,1.233,None,,['return'],[1.5011031621843358],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
158,./greyInner/NicoleKidman5_1_cut.png,0,101,101,157,,,1.ja,29.951,None,act,0.624,None,None,None,None,None,,['return'],[1.6830270847326574],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
26,./greyInner/Beyonce1_1_cut.png,0,102,102,25,,,1.ja,2.719,None,None,None,music,1.221,None,None,None,Beaunce,"['lshift', 'b', 'e', 'a', 'u', 'n', 'c', 'e', 'return']","[4.2153700421054054, 4.432008127280369, 4.832016210934398, 5.231743932928566, 5.564953124428484, 5.964907637834131, 6.364589167518261, 6.5145252360775885, 6.664462266977807]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
88,./greyInner/Ice-T(OdafinFinTutuola)5_1_cut.png,0,103,103,87,,,2.nein,2.529,None,None,None,music,1.262,None,None,None,,['return'],[0.8005383970375988],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
73,./greyInner/GuentherJauch4_1_cut.png,0,104,104,72,,,1.ja,1.095,None,None,None,host,2.51,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.5838127389406509, 0.7837622481793005, 1.2002693268304938, 1.4501071725744623, 1.6833635828807019, 1.8665542653779994, 1.9666937404927012, 2.016572132820329, 2.183170473361315, 2.3164003230895105, 2.449533297277412, 2.5663247794154813, 2.6997166230084986, 2.8495410601517506, 2.916099367357674, 3.4159758670839437]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
9,./greyInner/AngelaMerkel5_1_cut.png,0,105,105,8,,,1.ja,1.329,None,None,None,None,None,polit,1.296,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.28373017018657265, 0.5669955302519156, 0.8167862213467743, 1.0167402215047332, 1.1164434359116058, 1.3498435556266486, 1.4665006309733144, 1.6496220250064653, 1.799601078077103, 1.9496061143217958, 2.5660723256087294, 2.6993733884810354, 2.8992455897569016, 3.016073320027317, 3.182248551838711, 3.449127189884166]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
35,./greyInner/BritneySpears8_5_cut.png,0,106,106,34,,,1.ja,1.725,None,None,None,music,2.304,None,None,None,Britney spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.30046718389257876, 1.0835522656361718, 1.3833025063822788, 1.5666208592920157, 1.7998224162301995, 2.0495165525653647, 2.183009762616166, 2.682841353152071, 3.5990693532630758, 4.18229057401004, 4.365567546309649, 5.4984714836264175, 5.7315293311548885, 5.881545273917254, 5.998132419238573, 6.214770504413536]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
70,./greyInner/EmmaWatson(HermioneGranger)9_1_cut.png,0,107,107,69,,,1.ja,1.213,None,act,0.762,None,None,None,None,None,Emma Watson,"['lshift', 'e', 'm', 'm', 'a', 'space', 'lshift', 'w', 'a', 't', 's', 'o', 'n', 'return']","[0.8838186412922369, 1.2337180126278326, 1.5670118900297894, 1.7335993240531025, 1.8336265261914377, 1.9500654711846437, 2.116745610608632, 2.233469087400408, 2.3665404718421996, 2.5164588975057995, 2.733016146137743, 2.916237623509005, 3.132774983784657, 3.399320331481249]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
62,./greyInner/EmilyDeschanel3_1_cut.png,0,108,108,61,,,2.nein,2.626,None,None,None,host,1.047,None,None,None,,['return'],[1.1667327473323894],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
6,./greyInner/AngelaMerkel1_1_cut.png,0,109,109,5,,,1.ja,0.959,None,None,None,None,None,polit,1.86,None,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'space', 'backspace', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.40005523830495804, 0.683359091962302, 0.9000635785823761, 1.1164213020974785, 1.2165014329239057, 1.3830587136344548, 1.6663288853987979, 2.3660423006085693, 4.065386177336222, 4.94841281297704, 5.081501519534868, 5.314933396462948, 5.564779261706462, 5.698117535050187, 5.897903446523742, 6.04790655808938, 6.18118099622734, 6.364568316823352]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
133,./greyInner/LeonardoDiCaprio3_1_cut.png,0,110,110,132,,,1.ja,3.708,None,act,0.763,None,None,None,None,None,Leonardo Dicabrio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'i', 'c', 'a', 'b', 'r', 'i', 'o', 'return']","[10.229791345485864, 10.413382361337426, 10.663026135223845, 10.846327166018455, 11.112908120287102, 11.296180601667402, 11.479261577428588, 11.962465860995508, 12.46228654501374, 12.762187552327305, 13.228631405253509, 13.545264935352861, 14.161540282580972, 15.094504013277401, 15.277921487187086, 16.11077204672347, 16.344117954629837, 16.510849418842554, 18.02681880617274, 18.593171814221932]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
132,./greyInner/LeonardoDiCaprio2_1_cut.png,0,111,111,131,,,1.ja,2.158,None,act,0.692,None,None,None,None,None,Leonardo Decabrio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'e', 'backspace', 'backspace', 'lshift', 'e', 'backspace', 'lshift', 'd', 'e', 'c', 'b', 'r', 'i', 'p', 'backspace', 'o', 'backspace', 'backspace', 'backspace', 'backspace', 'a', 'b', 'r', 'i', 'o', 'return']","[0.5667677765004555, 0.7501287931418119, 1.0165634717623107, 1.1829468897494735, 1.4496458910334695, 1.5994812346943945, 1.8829730653915249, 2.1162400614357466, 2.432616967589638, 2.7490455193137677, 2.9991406305634882, 3.315957326003627, 3.5998876628673315, 4.282120175709679, 5.181586462060295, 5.931327432265789, 6.2646912396921834, 6.68109534798532, 6.8809011478142565, 7.147549786648597, 7.364025557178138, 8.247176655432668, 8.830186802984826, 9.013434263531053, 9.180182729080116, 9.380018040663344, 10.029110458002833, 10.99593475592792, 12.462000088535206, 12.71179783678781, 12.878652159714875, 13.278442754575735, 13.62791933796143, 14.111262198458462, 14.377963124421512, 14.527948272310823, 15.160763353586844, 15.993783605706994]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
68,./greyInner/EmmaWatson(HermioneGranger)3_1_cut.png,0,112,112,67,,,1.ja,1.678,None,act,0.597,None,None,None,None,None,Emma Watson,"['lshift', 'e', 'm', 'm', 'a', 'space', 'lshift', 'w', 'a', 't', 's', 'o', 'n', 'return']","[0.4337801156225396, 0.8001759157150445, 1.1001872713241028, 1.233243258328912, 1.3834500651510098, 1.5334541390557206, 1.699904279268594, 1.933055473757122, 2.099774427552802, 2.233031222794125, 2.4661939653597074, 2.6994805289796204, 2.9324046112760698, 3.1659022480898784]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
60,./greyInner/ElvisPresley6_1_cut.png,0,113,113,59,,,1.ja,2.411,None,None,None,music,0.693,None,None,None,Elvis Presley,"['lshift', 'e', 'l', 'v', 'i', 's', 'space', 'lshift', 'p', 'r', 'e', 's', 'l', 'e', 'y', 'return']","[0.23291798747777648, 0.6331146897318831, 1.0164200831331982, 2.115880467133138, 2.3332913111626112, 2.998539809752401, 3.1487844686052995, 3.3489729588936825, 4.697827549992326, 4.964574347485723, 5.464171447892113, 6.680410482831576, 6.8137503600755736, 6.930300615705164, 7.349794155517884, 7.946655259732324]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
205,./greyInner/Usher7_1_cut.png,0,114,114,204,,,1.ja,2.094,None,None,None,music,1.146,None,None,None,Usher,"['lshift', 'u', 's', 'h', 'e', 'r', 'return']","[0.3666290071032563, 0.6998689934762297, 0.9663521098664205, 1.132801287739312, 1.2501226983240485, 1.3500652145603453, 1.499875858166888]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
188,./greyInner/TaylorSwift3_1_cut.png,0,115,115,187,,,1.ja,2.161,None,None,None,music,1.159,None,None,None,,['return'],[1.932999978828775],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
150,./greyInner/MilaKunis7_3_cut.png,0,116,116,149,,,1.ja,6.292,None,act,1.082,None,None,None,None,None,,['return'],[2.5656944468501024],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
85,./greyInner/HughLaurie(DrHouse)9_2_cut.png,0,117,117,84,,,1.ja,2.815,None,dummy,0.661,None,None,None,None,None,,['return'],[0.6335855946717857],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
212,./greyInner/notfamousface11_1_cut.png,0,118,118,211,,,2.nein,4.338,None,act,1.741,None,None,None,None,None,,['return'],[0.5670651394975721],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
101,./greyInner/JimParsons(SheldonCooper)1_1_cut.png,0,119,119,100,,,1.ja,1.076,None,act,0.514,None,None,None,None,None,,['return'],[0.6999296208832675],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
21,./greyInner/BenedictCumberbatch16_1_cut.png,0,120,120,20,,,2.nein,1.613,None,None,None,None,None,sport,2.079,None,,['return'],[0.6335102113871471],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
66,./greyInner/EmmaWatson(HermioneGranger)11_2_cut.png,0,121,121,65,,,1.ja,1.144,None,act,0.876,None,None,None,None,None,Emma Watson,"['lshift', 'e', 'm', 'm', 'a', 'space', 'lshift', 'w', 'a', 't', 's', 'o', 'n', 'return']","[0.7165360771568885, 0.8995769554267099, 1.5497622699931526, 1.6998144608878647, 1.9325281115498, 2.0823403590557064, 2.2657093951956995, 2.598579843087464, 3.765376104846837, 4.014851790048851, 4.465186074815392, 4.9649785301999145, 5.198011677673094, 5.498236031156921]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
157,./greyInner/NicoleKidman3_1_cut.png,0,122,122,156,,,1.ja,1.807,None,act,0.851,None,None,None,None,None,,['return'],[27.322492254768804],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
131,./greyInner/LeonardoDiCaprio1_1_cut.png,0,123,123,130,,,1.ja,1.893,None,act,0.954,None,None,None,None,None,Leonardo Decabrio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'e', 'c', 'a', 'b', 'r', 'i', 'o', 'return']","[0.8000893051330422, 0.965959154450502, 1.2662637029170583, 1.4829592076994231, 2.848981619951701, 2.9821380110752216, 3.1822748557933664, 3.365217575404131, 3.631819380369052, 3.8314221265018205, 4.082035297340553, 4.3986171818714865, 5.380962737562186, 5.93073046081372, 6.147288671785645, 6.430453627732277, 6.613698201258558, 6.763726012878578, 6.980655045451385, 7.929912151208555]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
177,./greyInner/Shakira2_1_cut.png,0,124,124,176,,,1.ja,4.109,None,None,None,music,1.229,None,None,None,,['return'],[0.7504909536846753],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
28,./greyInner/Beyonce3_2_cut.png,0,125,125,27,,,1.ja,2.593,None,None,None,music,1.078,None,None,None,,['return'],[0.7002417397561658],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
98,./greyInner/JasonSegel(Marshall)6_1_cut.png,0,126,126,97,,,1.ja,1.462,None,act,0.602,None,None,None,None,None,,['return'],[0.3836191161744864],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
59,./greyInner/ElvisPresley5_2_cut.png,0,127,127,58,,,1.ja,1.515,None,None,None,music,1.264,None,None,None,Elvis Presley,"['lshift', 'e', 'l', 'v', 'i', 's', 'space', 'lshift', 'p', 'r', 'e', 's', 'l', 'e', 'y', 'return']","[0.8832893544049512, 1.1830864290195677, 1.6995899149351317, 2.2824945258907974, 2.399338295157577, 2.5827121429956605, 2.6992219803541957, 2.865688480343124, 2.982556949665195, 3.3821169037546497, 3.498935972967047, 3.798915250583377, 4.081990388150189, 4.215347266730532, 4.448516424894478, 4.614824138818221]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
179,./greyInner/Shakira7_1_cut.png,0,128,128,178,,,1.ja,1.962,None,None,None,music,0.662,None,None,None,,['return'],[1.8830632045528546],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
224,./greyInner/notfamousface9_1_cut.png,0,129,129,223,,,2.nein,1.853,None,None,None,None,None,sport,4.193,None,,['return'],[0.9664069632344763],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
105,./greyInner/JimParsons(SheldonCooper)9_3_cut.png,0,130,130,104,,,1.ja,1.431,None,act,0.605,None,None,None,None,None,,['return'],[0.46708797902829247],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
181,./greyInner/SigmarGabriel1_2_cut.png,0,131,131,180,,,1.ja,1.346,None,None,None,None,None,polit,0.679,None,Siegmar Gabriel,"['lshift', 's', 'i', 'e', 'g', 'm', 'a', 'r', 'space', 'lshift', 'g', 'a', 'b', 'r', 'i', 'e', 'l', 'return']","[0.6834636662197227, 0.9667476315216845, 1.199987361271269, 1.3000886635736606, 1.4499050812182759, 1.6831576421654972, 1.81628644621469, 1.9664246061311133, 2.0996425870007442, 2.2329532732710504, 2.432948333260356, 2.6328362527519857, 2.7494378331703047, 2.91607370496331, 3.0659465798771635, 3.182640865695248, 3.365833472873419, 3.5990744857417667]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
83,./greyInner/HughLaurie(DrHouse)5_3_cut.png,0,132,132,82,,,1.ja,1.778,None,act,0.511,None,None,None,None,None,,['return'],[1.0834935629090978],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
138,./greyInner/LisaEdelstein(DrLisaCuddy)2_2_cut.png,0,133,133,137,,,2.nein,1.425,None,None,None,host,0.924,None,None,None,,['return'],[0.6500207544622754],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
20,./greyInner/BastianSchweinsteiger6_2_cut.png,0,134,134,19,,,1.ja,0.974,None,None,None,None,None,sport,1.044,None,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 'e', 'i', 'backspace', 'backspace', 'backspace', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.6172059298096428, 1.117053238562221, 1.2668969225014735, 1.417057216233843, 1.5835128097050983, 1.8167095549433725, 2.0166090225129665, 2.149896612628254, 2.3498916726175594, 2.4164884734145744, 2.7496286972291273, 3.1495389430047, 3.3493736130276375, 3.715765884540815, 3.8325076457895193, 3.9657872164070795, 4.182322972783368, 4.398925130605676, 4.632126366763259, 4.84852097997009, 5.581964084195533, 5.8486210633091105, 6.081767125318038, 6.964691432161089, 7.09793282996543, 7.214579319575023, 7.380934188147876, 7.597685187858588, 7.714447799802656, 7.84772448340027, 8.014304218705547]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
170,./greyInner/RobertSeanLeonard(Wilson)8_1_cut.png,0,135,135,169,,,2.nein,2.178,None,None,None,None,None,sport,0.979,None,,['return'],[0.7674136989708131],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
161,./greyInner/OmarEpps(DrEricForeman)1_5_cut.png,0,136,136,160,,,2.nein,2.448,None,None,None,music,1.099,None,None,None,,['return'],[0.5668463675847306],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
72,./greyInner/GuentherJauch3_1_cut.png,0,137,137,71,,,1.ja,1.123,None,None,None,host,0.603,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.6835162741281238, 0.9000985435950497, 1.3165706572326599, 1.6828920363814177, 1.899694040101167, 2.0829540110644302, 2.2161886724907163, 2.2827524329550215, 2.466065011826686, 2.6493609101426046, 2.7658681812608847, 2.916067930924328, 3.0157502946358363, 3.1825619538321916, 3.2991279276784553, 3.582310205742033]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
160,./greyInner/NicoleKidman8_2_cut.png,0,138,138,159,,,2.nein,2.993,None,None,None,None,None,polit,2.745,None,,['return'],[0.6335878401314403],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
58,./greyInner/ElvisPresley4_10_cut.png,0,139,139,57,,,1.ja,1.405,None,None,None,music,1.451,None,None,None,Elvis Presley,"['lshift', 'e', 'l', 'v', 'i', 's', 'space', 'lshift', 'p', 'r', 'e', 's', 'l', 'e', 'y', 'return']","[0.5169429544221202, 0.6835432196430702, 1.0167883384947345, 1.7498275807874961, 1.9161205388336384, 2.1496326107444474, 2.3161719277786688, 2.466220910874654, 2.6328077033376758, 3.0158458870564573, 3.2324958410881663, 3.96558833284962, 4.14885600253092, 4.248717040664815, 4.898574197361086, 5.365052694519363]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
3,./greyInner/AlysonHannigan(Lily)14_2_cut.png,0,140,140,2,,,1.ja,1.562,None,act,0.463,None,None,None,None,None,,['return'],[0.8835292977928475],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
108,./greyInner/JoachimLoew15_1_cut.png,0,141,141,107,,,1.ja,1.128,None,None,None,None,None,sport,0.895,None,Joachim Lülf,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', u'\xfc', 'l', 'f', 'return']","[0.8169363463548507, 1.0669326573852231, 1.2501464360384489, 1.3999198691726633, 1.6999883236103415, 1.8500129274307255, 1.9832899318080308, 2.2497525182825484, 2.4329996580481748, 2.5828904966374466, 2.749515782693379, 3.0828767031007374, 3.2994044399792983, 3.6325228507585052, 3.8491426514765408]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
14,./greyInner/BarackObama4_1_cut.png,0,142,142,13,,,1.ja,1.529,None,None,None,None,None,polit,1.097,None,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.45038881735490577, 0.6336933767288428, 0.8336172235731283, 0.9502630716215208, 1.0665692137235965, 1.3000071854703492, 1.4497308977151988, 1.616706154676649, 1.7665062125452096, 2.1511120477889563, 2.4163418769858254, 2.549558253956093, 2.6994035417956184, 2.832725776142979, 3.0492676273388497]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
91,./greyInner/JanHofer1_3_cut.png,0,143,143,90,,,2.nein,3.762,None,None,None,None,None,polit,0.913,None,,['return'],[0.9998886893636154],,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
56,./greyInner/ElvisPresley1_1_cut.png,0,144,144,55,,,1.ja,1.323,None,None,None,music,1.108,None,None,None,Elvis Presley,"['lshift', 'e', 'l', 'v', 'i', 's', 'space', 'lshift', 'p', 'r', 'e', 's', 'l', 'e', 'y', 'return']","[0.8832652959099505, 1.0499656444690117, 1.4997786618469036, 2.0162750906038127, 2.1995116446323664, 2.3327819126307077, 2.4827430020250176, 2.6493012450755486, 2.849174729470178, 3.0823393967157244, 3.315811050355478, 3.8986826209775245, 4.248294894274295, 4.348476070779725, 4.598445757075751, 4.765097026305739]",,,2017_Jan_27_1016,60.0237984755,famFaceGrey,001,6,
