num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,30.6195265253,,,,,,,,,,,,,,2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
163,./greyInner/OmarEpps(DrEricForeman)3_1_cut.png,0,0,0,162,,,2.nein,3.491,None,None,None,music,8.453,None,None,None,,['return'],[4.265446020925083],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
62,./greyInner/EmilyDeschanel3_1_cut.png,0,1,1,61,,,2.nein,6.115,None,dummy,4.037,None,None,None,None,None,,['return'],[1.4667281063411792],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
93,./greyInner/JanHofer5_1_cut.png,0,2,2,92,,,2.nein,4.026,None,None,None,host,21.236,None,None,None,,['return'],[1.5328442966165312],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
153,./greyInner/NeilPatrickHarris(Barney)13_4_cut.png,0,3,3,152,,,2.nein,5.797,None,None,None,None,None,sport,14.984,None,,['return'],[1.383126308573992],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
116,./greyInner/JudithRakers1_1_cut.png,0,4,4,115,,,2.nein,3.844,None,act,4.96,None,None,None,None,None,,['return'],[0.9499871849202464],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
39,./greyInner/CarenMiosga6_2_cut.png,0,5,5,38,,,2.nein,5.944,None,act,9.86,None,None,None,None,None,,['return'],[0.8834036211337661],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
195,./greyInner/TomCruise7_1_cut.png,0,6,6,194,,,2.nein,2.396,None,None,None,music,4.445,None,None,None,,['return'],[0.966812631339053],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
166,./greyInner/RobertSeanLeonard(Wilson)1_1_cut.png,0,7,7,165,,,2.nein,3.753,None,None,None,music,14.964,None,None,None,,['return'],[1.6665763142045762],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
144,./greyInner/MariskaHargitay(Liv)6_5_cut.png,0,8,8,143,,,2.nein,34.899,None,None,None,music,2.571,None,None,None,,['return'],[1.282852396259841],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
16,./greyInner/BastianSchweinsteiger1_1_cut.png,0,9,9,15,,,2.nein,3.073,None,None,None,None,None,sport,4.555,None,,['return'],[1.3499427892493259],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
103,./greyInner/JimParsons(SheldonCooper)6_1_cut.png,0,10,10,102,,,1.ja,4.044,None,act,1.912,None,None,None,None,None,Sheldon,"['lshift', 's', 'h', 'e', 'l', 'o', 'n', 'backspace', 'backspace', 'd', 'o', 'n', 'return']","[1.3667178735231573, 1.55012685165093, 1.9832117638270574, 2.116298696902959, 2.299772472180848, 2.482969416065316, 2.766186536884561, 3.1161065508949832, 3.282644852908561, 4.049136128869577, 4.1821598686856305, 4.398756857030094, 7.297653092091423]",2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
71,./greyInner/GuentherJauch2_1_cut.png,0,11,11,70,,,1.ja,4.26,None,None,None,host,4.477,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'plus', 'backspace', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.967351859117116, 1.1008468217805785, 1.3842602587192232, 1.7503949578840547, 2.5502327083831915, 2.866870403451685, 3.1334596770848293, 3.299949862401263, 3.3667072878506588, 3.5165301702909346, 3.5993787813713425, 4.032389914611485, 4.1824245105162845, 4.332256695517572, 4.416086887205893, 4.59938551770756, 4.666180794958564, 5.765672009008995]",2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
10,./greyInner/AngelaMerkel6_1_cut.png,0,12,12,9,,,2.nein,25.253,None,None,None,None,None,polit,2.652,None,,['return'],[1.816454370455176],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
210,./greyInner/WillSmith6_1_cut.png,0,13,13,209,,,1.ja,4.661,None,act,0.912,None,None,None,None,None,Will Smith,"['lshift', 'w', 'o', 'backspace', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'g', 'backspace', 'h', 'return']","[0.8168704194904421, 0.9002797504726914, 1.18347762461417, 1.4833716716475465, 1.6667277214091882, 1.9163597088754614, 2.033192501108715, 2.2165463054243446, 2.3496996395424503, 2.5829199841791706, 2.866091554526065, 2.999441525544171, 3.2659259047777596, 3.4160252978344943, 4.115757223678884, 4.415568830774646, 5.132173998956205]",2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
19,./greyInner/BastianSchweinsteiger3_1_cut.png,0,14,14,18,,,1.ja,6.511,None,None,None,None,None,sport,1.729,None,Schweinsteiger,"['lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[3.015968648443959, 3.2326804753029137, 3.582427269207983, 3.83229470770857, 3.9989478482366394, 4.148887493860457, 4.265442171588802, 4.4987128783686785, 4.6652864659590705, 4.798533788025452, 4.915327766124392, 5.0317714546727075, 5.298418468342788, 5.3816953180212295, 5.448223707993748, 17.4932096114062]",2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
187,./greyInner/TaylorSwift2_1_cut.png,0,15,15,186,,,2.nein,5.909,None,act,5.892,None,None,None,None,None,,['return'],[1.0333240200779983],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
11,./greyInner/BarackObama1_3_cut.png,0,16,16,10,,,1.ja,2.28,None,None,None,None,None,polit,1.563,None,Barack Obama,"['lshift', 'n', 'h', 'backspace', 'backspace', 'lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'left', 'left', 'left', 'left', 'return']","[0.38368061291839695, 0.550574016149767, 1.1500920151629543, 1.3000306984522467, 1.516608760895906, 1.7498871663483442, 1.9664722859070025, 2.0830920815642457, 2.865954261551451, 3.099213420324304, 3.1991129847410775, 3.3158889992737386, 3.5490506415408163, 3.5991051577584585, 4.398538407229353, 4.8316996645626205, 4.948636388862724, 5.081820196888657, 5.964917795832662, 6.014778882930841, 6.214832709474649, 6.381263871642659, 10.263040827660006]",2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
146,./greyInner/MilaKunis1_3_cut.png,0,17,17,145,,,1.ja,37.125,None,None,None,music,5.694,None,None,None,,['return'],[0.8170221474738355],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
206,./greyInner/WillSmith1_1_cut.png,0,18,18,205,,,1.ja,3.445,None,None,None,music,2.579,None,None,None,,['return'],[0.7000950465153437],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
177,./greyInner/Shakira2_1_cut.png,0,19,19,176,,,2.nein,3.095,None,act,6.511,None,None,None,None,None,,['return'],[1.0334295560332976],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
179,./greyInner/Shakira7_1_cut.png,0,20,20,178,,,2.nein,4.928,None,act,5.394,None,None,None,None,None,,['return'],[0.6501755778263032],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
47,./greyInner/CristinMilioti(Tracy_Mutter)2_1_cut.png,0,21,21,46,,,2.nein,5.662,None,None,None,host,2.163,None,None,None,,['return'],[1.5832898411863425],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
66,./greyInner/EmmaWatson(HermioneGranger)11_2_cut.png,0,22,22,65,,,2.nein,5.843,None,None,None,music,8.092,None,None,None,,['return'],[0.9502531098605687],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
203,./greyInner/Usher2_1_cut.png,0,23,23,202,,,1.ja,4.611,None,None,None,music,3.028,None,None,None,Usher,"['lshift', 'u', 's', 'h', 'e', 'r', 'return']","[1.1501670772086072, 1.3000932501581701, 1.5167037111768877, 1.6666520178059727, 1.7165904123958171, 1.8666124979590677, 3.1493045052302477]",2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
20,./greyInner/BastianSchweinsteiger6_2_cut.png,0,24,24,19,,,1.ja,3.692,None,None,None,None,None,sport,2.757,None,,['return'],[1.3498462350762566],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
98,./greyInner/JasonSegel(Marshall)6_1_cut.png,0,25,25,97,,,1.ja,19.49,None,act,3.53,None,None,None,None,None,,['return'],[0.717018330216888],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
150,./greyInner/MilaKunis7_3_cut.png,0,26,26,149,,,2.nein,8.837,None,None,None,host,3.453,None,None,None,,['return'],[1.9831498536768777],2017_Feb_07_1229,60.0349145331,famFaceGrey,001,12,
