num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_5.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
98,./greyInner/JasonSegel(Marshall)6_1_cut.png,0,96,96,97,,,1.ja,3.537,None,act,1.395,None,None,None,None,None,,['return'],[1.8884667055026512],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
112,./greyInner/JoshRadnor(Ted)3_1_cut.png,0,97,97,111,,,1.ja,3.894,None,act,1.385,None,None,None,None,None,Ted Mosby,"['lshift', 't', 'e', 'd', 'space', 'lshift', 'm', 'o', 's', 'b', 'y', 'return']","[1.0025113941392192, 1.1867692609721416, 1.4039604258941836, 1.671280673075671, 1.871724505612292, 2.0387516231512564, 2.1557199094622774, 2.356224048820877, 3.0244457546559715, 3.2248568675349816, 3.3082416327488318, 3.6925506962234067]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
167,./greyInner/RobertSeanLeonard(Wilson)10_1_cut.png,0,98,98,166,,,2.nein,3.03,None,dummy,0.791,None,None,None,None,None,,['return'],[1.019515992855304],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
53,./greyInner/DannFlorek(DonaldDonCragen)2_1_cut.png,0,99,99,52,,,2.nein,2.602,None,None,None,None,None,polit,4.306,None,,['return'],[1.019797959319476],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
5,./greyInner/AlysonHannigan(Lily)8_3_cut.png,0,100,100,4,,,1.ja,1.594,None,act,1.019,None,None,None,None,None,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'return']","[0.7523487581911468, 0.919426559123167, 1.1531045822903252, 1.3370958801460802, 1.4875010906544048, 1.6042714551131212, 1.8883454502993118]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
118,./greyInner/JudithRakers4_3_cut.png,0,101,101,117,,,2.nein,2.769,None,None,None,host,3.086,None,None,None,,['return'],[1.0702263302136998],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
132,./greyInner/LeonardoDiCaprio2_1_cut.png,0,102,102,131,,,1.ja,1.33,None,act,0.711,None,None,None,None,None,Leonardo diCaprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'c', 'backspace', 'd', 'i', 'lshift', 'c', 'a', 'r', 'p', 'backspace', 'backspace', 'o', 'r', 'backspace', 'backspace', 'p', 'r', 'i', 'o', 'return']","[0.6685780934822105, 0.8688018702796398, 1.0855538860687375, 1.3034398625513859, 2.188921380435204, 2.873963235935662, 3.0241179165132053, 3.224704496578852, 3.358119222733876, 3.542192961294859, 3.6924499710003147, 4.093459853620516, 4.193671184117193, 4.327391614528096, 4.678161424677455, 4.795155694246205, 4.945495144658707, 5.6135141169270355, 5.830846746253883, 6.064870250516833, 6.231975317828983, 6.465738027171028, 6.599309935996644, 7.134122368954195, 7.284432628299328, 7.518077931808875, 8.103109586474602, 8.386849648679345, 8.57087238306849, 9.322296650532735]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
104,./greyInner/JimParsons(SheldonCooper)8_1_cut.png,0,103,103,103,,,1.ja,3.451,None,act,0.861,None,None,None,None,None,Jim Parsons,"['lshift', 'j', 'i', 'm', 'space', 'lshift', 'p', 'e', 'r', 'backspace', 'backspace', 'a', 'r', 's', 'o', 'n', 's', 'return']","[0.601756853164261, 0.7354583574979188, 0.9358861509881535, 1.1029777454987197, 1.2867672721295094, 1.3535131289227138, 1.470333214430866, 1.754525257008936, 1.9549562583069928, 2.639876537823511, 2.8069553010973323, 2.907225976072368, 3.10782442503114, 3.2915777034122584, 4.026502602175242, 4.19369395956528, 4.360536307271104, 4.64477999558585]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
35,./greyInner/BritneySpears8_5_cut.png,0,104,104,34,,,1.ja,1.71,None,None,None,music,1.96,None,None,None,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'e', 'backspace', 'y', 'space', 'lshift', 's', 'p', 'r', 'a', 'r', 's', 'backspace', 'backspace', 'backspace', 'backspace', 'e', 'a', 'r', 's', 'return']","[1.036106463350734, 1.220052210308495, 1.4371647838961508, 1.6374822287343704, 2.188960836494516, 2.4895730148782604, 2.5898626159305422, 2.690058869720815, 3.191261156762266, 3.3250130237065605, 3.5420399487775285, 3.7593023270728736, 4.07676031759911, 4.243875970681984, 4.394117903682854, 4.511042563783121, 4.6947993707563, 4.828498950404537, 5.196077682883697, 5.37956984556331, 5.513420833824057, 5.663958206090683, 6.399048307046542, 6.883282564400361, 7.067246595872348, 7.217426938928838, 7.735439431422492]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
185,./greyInner/SigmarGabriel8_2_cut.png,0,105,105,184,,,1.ja,1.534,None,None,None,None,None,polit,0.884,None,Sigmar Gabriel,"['lshift', 's', 'i', 'g', 'm', 'a', 'r', 'space', 'lshift', 'g', 'a', 'b', 'r', 'i', 'e', 'l', 'return']","[1.103008861253329, 1.236946781154984, 1.437213863384386, 1.58749525244275, 1.7877956958891446, 1.8548863922151213, 1.9720317496157804, 2.1222807397989527, 2.3729091496988985, 2.5232457130841794, 2.7403512294895336, 3.0410593213819084, 3.1748660418707004, 3.308401060887263, 3.441999594533627, 3.609234257353819, 4.61138284822664]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
160,./greyInner/NicoleKidman8_2_cut.png,0,106,106,159,,,1.ja,7.195,None,act,1.264,None,None,None,None,None,Nicole Kidman,"['lshift', 'n', 'i', 'o', 'backspace', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[0.7852650548920792, 0.9024893244095438, 1.1029424595944874, 1.3368854478358116, 1.7211457526045706, 1.8713584945362527, 2.0218625055822486, 2.2389869480648485, 2.756891016593727, 2.924074675242082, 3.141141056370543, 3.341774470454766, 4.043413532850536, 4.177059542078496, 4.344020899521638, 4.461069381073685, 4.711537721275818, 5.045710003747445]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
45,./greyInner/CobieSmulders(Robin)5_1_cut.png,0,107,107,44,,,2.nein,4.324,None,act,1.683,None,None,None,None,None,,['return'],[0.9858917325764196],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
188,./greyInner/TaylorSwift3_1_cut.png,0,108,108,187,,,1.ja,1.801,None,None,None,music,0.564,None,None,None,Taylor Swift,"['lshift', 't', 't', 'backspace', 'a', 'i', 'backspace', 'y', 'l', 'o', 'r', 'space', 'lshift', 'w', 'backspace', 'lshift', 's', 'w', 'i', 'f', 't', 'return']","[0.9359066809684009, 1.0863215149074676, 3.157946770890703, 3.8095347008002136, 3.9762557933045173, 4.310674435553665, 4.79517301641863, 5.0290832850023435, 5.363082987318194, 5.580290512069041, 5.647147679856062, 5.83089839198874, 5.981327019508171, 6.215311709274829, 6.649501570544089, 6.699607877353628, 6.799961955377512, 6.966896687999906, 7.668708009772672, 7.785625291910037, 8.019466913368888, 8.470567705313442]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
61,./greyInner/EmilyDeschanel15_1_cut.png,0,109,109,60,,,1.ja,4.32,None,act,2.132,None,None,None,None,None,,['return'],[0.7353743128878705],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
212,./greyInner/notfamousface11_1_cut.png,0,110,110,211,,,2.nein,2.524,None,None,None,None,None,sport,7.988,None,,['return'],[0.651954261767969],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
87,./greyInner/Ice-T(OdafinFinTutuola)12_1_cut.png,0,111,111,86,,,1.ja,3.372,None,None,None,music,0.965,None,None,None,,['return'],[0.9027327971598424],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
136,./greyInner/LisaEdelstein(DrLisaCuddy)1_1_cut.png,0,112,112,135,,,2.nein,2.269,None,act,2.953,None,None,None,None,None,,['return'],[0.8024977288714581],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
187,./greyInner/TaylorSwift2_1_cut.png,0,113,113,186,,,1.ja,1.498,None,None,None,music,0.812,None,None,None,Taylor Swift,"['lshift', 't', 'a', 'y', 'l', 'o', 'r', 'space', 'lshift', 's', 'w', 'i', 'f', 't', 'return']","[0.7520536397096294, 0.9525949896578823, 1.7378067949102842, 1.9885054558417323, 2.1221235571265424, 2.3059842971306352, 2.406091694596398, 2.539821748436225, 2.6900819659513218, 2.940692732900061, 3.157983660701575, 3.3750949511631916, 3.5418449139542645, 3.7426958175292384, 4.210381305911142]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
219,./greyInner/notfamousface4_2_cut.png,0,114,114,218,,,2.nein,4.507,None,None,None,music,2.496,None,None,None,,['return'],[1.036558122943461],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
107,./greyInner/JoachimLoew12_1_cut.png,0,115,115,106,,,1.ja,4.859,None,None,None,None,None,sport,1.017,None,Joachim Loew,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', 'o', 'e', 'w', 'return']","[0.8695438366412418, 1.1368127588702919, 1.3706530972031032, 1.4373457043566304, 1.6213427762686479, 1.7716103717466467, 2.1893005435304076, 2.406527315139101, 2.6069621658098185, 2.9243787755913218, 3.0576392061047954, 3.291605932137827, 3.5425246488084667, 3.6592638975143927, 4.3612551774040185]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
111,./greyInner/JoshRadnor(Ted)1_2_cut.png,0,116,116,110,,,1.ja,2.028,None,act,2.034,None,None,None,None,None,Ted Mosby,"['lshift', 'j', 'backspace', 'lshift', 't', 'e', 'd', 'space', 'lshift', 'm', 'o', 's', 'b', 'b', 'backspace', 'y', 'return']","[0.718578863357834, 1.3035620800965262, 2.038678164311932, 2.65646444207232, 2.874065885842356, 3.057701437612195, 3.542272835755284, 3.742279764623163, 3.909663590589844, 4.260637096649589, 4.561110376878787, 5.346359071942061, 5.864499876819536, 6.215212908738977, 6.616294646293682, 6.783387523930287, 6.9503819218116405]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
82,./greyInner/HughLaurie(DrHouse)4_1_cut.png,0,117,117,81,,,1.ja,1.58,None,dummy,1.028,None,None,None,None,None,Dr House,"['lshift', 'd', 'r', 'period', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[1.152922057925025, 1.8883486581089528, 2.138847151722075, 2.389473316156, 2.67320792508508, 2.8906069560707692, 3.140984194480552, 3.341645516507924, 3.5588710049942165, 3.6590874679859553, 3.7927597812522436, 4.243892009730189]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
207,./greyInner/WillSmith14_1_cut.png,0,118,118,206,,,1.ja,2.7,None,act,1.863,None,None,None,None,None,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.718617998634727, 0.9024829087902617, 1.1195868212907953, 1.3368418216250575, 1.4703569522207545, 1.7045530366394814, 1.8546964898851002, 1.9885301559752406, 2.2549060240089602, 2.455429410223587, 2.6225835570239724, 2.7230842319477233, 3.4753431714707403]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
199,./greyInner/UrsulavonderLeyen7_1_cut.png,0,119,119,198,,,1.ja,1.516,None,None,None,None,None,polit,1.62,None,Panzer Uschi,"['lshift', 'p', 'a', 'n', 'z', 'e', 'r', 'space', 'lshift', 'u', 's', 'h', 'i', 'backspace', 'backspace', 'c', 'h', 'i', 'return']","[0.7193413596996834, 0.8863838747256523, 1.103625723038931, 1.220547175331376, 1.4209563635231461, 1.537696574572692, 1.6550491564739787, 1.855384244265224, 1.9889526245005982, 2.1393478908012185, 2.306194087877884, 2.423414187243907, 2.607206600901918, 3.0749485467331397, 3.2755473164743307, 3.809605272612316, 4.010447515101987, 4.194353164439235, 6.098800535832197]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
190,./greyInner/TaylorSwift8_1_cut.png,0,120,120,189,,,1.ja,1.533,None,None,None,music,0.981,None,None,None,Taylor Swift,"['lshift', 't', 'a', 'y', 'l', 'o', 'r', 'space', 'lshift', 's', 'w', 'i', 'f', 't', 'return']","[1.1033052628608857, 1.2534127886392525, 1.620944366317417, 1.854893449397423, 2.0218317106100585, 2.239051104257669, 2.3393676509094803, 2.4896862505593162, 2.656665892516685, 2.7737172610959533, 3.024370050350626, 3.2081114598368003, 3.35831971083644, 3.5755156874729437, 3.9934265565589158]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
214,./greyInner/notfamousface1_2_cut.png,0,121,121,213,,,2.nein,4.65,None,act,4.365,None,None,None,None,None,,['return'],[1.2199819592788117],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
142,./greyInner/MariskaHargitay(Liv)14_1_cut.png,0,122,122,141,,,2.nein,11.106,None,None,None,host,4.655,None,None,None,,['return'],[2.6403419909984223],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
164,./greyInner/OmarEpps(DrEricForeman)5_2_cut.png,0,123,123,163,,,2.nein,4.71,None,None,None,music,0.85,None,None,None,,['return'],[0.6184576723098871],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
114,./greyInner/JoshRadnor(Ted)7_1_cut.png,0,124,124,113,,,1.ja,5.188,None,act,1.295,None,None,None,None,None,Ted Mosby,"['lshift', 't', 'e', 'd', 'space', 'lshift', 'm', 'o', 's', 'b', 'y', 'return']","[6.48285522000333, 6.8672666126039985, 7.0677582415046345, 7.284797035470547, 7.535424483028692, 7.668996391856126, 7.80277809143081, 7.969757412605759, 8.18694889831022, 8.504303597364924, 8.671556865481762, 8.921999222426166]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
163,./greyInner/OmarEpps(DrEricForeman)3_1_cut.png,0,125,125,162,,,2.nein,1.948,None,None,None,music,0.828,None,None,None,,['return'],[0.9025910119744367],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
31,./greyInner/BritneySpears1_1_cut.png,0,126,126,30,,,1.ja,1.58,None,None,None,music,0.611,None,None,None,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'w', 'backspace', 'e', 'a', 'r', 's', 'return']","[0.4180946765754925, 0.6687792231459753, 0.8690941017357545, 1.1365057714901923, 1.8049090393506049, 1.9719249295558257, 2.138979634257339, 2.3728007257341233, 2.5900810677649133, 2.7236366167617234, 2.8740944353485247, 3.124636234389982, 3.442103527564541, 3.876449288380172, 4.010026971263869, 4.1938723137791385, 4.410869727002137, 4.577799006348869, 4.945434196277347]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
223,./greyInner/notfamousface8_9_cut.png,0,127,127,222,,,2.nein,1.834,None,act,5.027,None,None,None,None,None,,['return'],[0.9026975112519722],,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
73,./greyInner/GuentherJauch4_1_cut.png,0,128,128,72,,,1.ja,1.181,None,None,None,host,1.365,None,None,None,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'c', 'u', 'h', 'backspace', 'backspace', 'backspace', 'u', 'c', 'h', 'return']","[0.6854874202545034, 1.0865941787251359, 1.4541844593186397, 1.704565226318664, 1.9049545260913874, 2.3561143417318817, 2.590262950569013, 2.7069001909294457, 2.857408051346283, 3.0244784743154014, 3.225031051597398, 3.3585237275274267, 3.5423953740828438, 3.6761571852384805, 3.9769024877205084, 4.260839509437574, 4.427906403814632, 4.561586415826241, 5.163044301134505, 5.313092161653913, 5.380091756187539, 5.7476175598076225]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
67,./greyInner/EmmaWatson(HermioneGranger)16_1_cut.png,0,129,129,66,,,1.ja,1.483,None,act,0.648,None,None,None,None,None,Emma Watson,"['lshift', 'e', 'm', 'm', 'a', 'space', 'lshift', 'w', 'backspace', 'lshift', 'w', 'a', 't', 's', 'o', 'n', 'return']","[0.4015763817969855, 0.5184163557241845, 0.6855464439504431, 0.8526884010734648, 0.9525125489508355, 1.0865152666083304, 1.3203501516654796, 1.4540048219805612, 1.8882456874216587, 2.6568487376625853, 2.807338634345797, 2.957726201902915, 3.1748172831648844, 3.3418883476952033, 3.676037854720562, 3.85982032416905, 4.1438869413923385]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
158,./greyInner/NicoleKidman5_1_cut.png,0,130,130,157,,,1.ja,2.964,None,dummy,1.079,None,None,None,None,None,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'l', 'backspace', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[1.2533505571318528, 2.339201807151767, 2.5730594676570036, 2.72350381344404, 2.8739330825246725, 3.52542124955653, 3.7425864312208432, 3.942947502271636, 4.110236697855726, 4.293940255187408, 4.594706408433922, 4.795225945277707, 4.978873045160071, 5.06240889820765, 5.212542407241926, 5.3131110877293395, 5.463396005377945, 5.914481399837314]",,,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
123,./greyInner/KaleyCuoco(Penny)3_1_cut.png,0,131,131,122,,,None,None,1,None,None,None,None,None,None,1,Penny,"['lshift', 'p', 'e', 'n', 'n', 'y', 'return']","[0.5523803230389603, 0.7194331030550529, 0.9030972043292422, 1.1203265421863762, 1.254020668558951, 1.5380744545436755, 1.9055758788126695]",3.97651658823,1.30303696167,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
116,./greyInner/JudithRakers1_1_cut.png,0,132,132,115,,,None,None,2,None,None,None,None,None,None,3,,['return'],[1.036073743693123],3.02432834883,1.72123108034,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
140,./greyInner/LisaEdelstein(DrLisaCuddy)9_1_cut.png,0,133,133,139,,,None,None,2,None,None,None,None,None,None,1,,['return'],[0.7023880859378551],3.39188173961,2.57313356806,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
79,./greyInner/GeorgeClooney3_1_cut.png,0,134,134,78,,,None,None,1,None,None,None,None,None,None,1,George Clooney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[0.601738889430635, 0.9028822810869315, 1.0530539630562998, 1.220174107074854, 1.3706463608032209, 1.453900568167228, 2.022181041074873, 2.4565563137384743, 2.590235684187064, 2.807381298212931, 2.9578022269888606, 3.2250891129515367, 3.3418569111618126, 3.8762696510420938, 4.026983773615939, 4.227445249105585, 4.678499207029745]",1.73791072794,0.752002314755,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
165,./greyInner/OmarEpps(DrEricForeman)9_1_cut.png,0,135,135,164,,,None,None,2,None,None,None,None,None,None,2,,['return'],[0.7688301631624199],2.30580305589,1.15299262974,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
152,./greyInner/NeilPatrickHarris(Barney)11_2_cut.png,0,136,136,151,,,None,None,1,None,None,None,None,None,None,1,Barney Stinson,"['lshift', 'b', 'a', 'r', 'n', 'e', 'y', 'space', 'lshift', 's', 't', 'i', 'n', 's', 'o', 'n', 'return']","[0.7027980440070678, 1.0034544901645859, 1.187249790851638, 1.320824265925694, 1.4879684685147367, 1.6049450951304607, 1.7554353125942725, 2.0224803297114704, 2.2561785620800947, 2.40695652006616, 2.6574014432590047, 3.1754659022681153, 3.359222709239475, 3.476109196406469, 3.609794982472522, 3.76018158768602, 4.378060571145397]",3.10778464819,0.75212421152,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
181,./greyInner/SigmarGabriel1_2_cut.png,0,137,137,180,,,None,None,1,None,None,None,None,None,None,4,Sigmar Gabriel,"['lshift', 's', 'i', 'g', 'm', 'a', 'r', 'space', 'lshift', 'g', 'a', 'b', 'r', 'i', 'e', 'l', 'return']","[0.5352095597863809, 0.8860339026978181, 1.353758205576014, 1.9217846199644555, 2.6901008920267486, 2.8072533066097094, 2.9575055046007037, 3.0744641674828017, 3.3083683412278333, 3.709398112267081, 3.909735766306767, 4.678337854205893, 5.7138951405522675, 5.881137502117781, 6.031236366809026, 6.115148495922767, 6.566073179119485]",1.4372658299,1.82141418211,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
155,./greyInner/NeilPatrickHarris(Barney)3_7_cut.png,0,138,138,154,,,None,None,1,None,None,None,None,None,None,1,Barney Stinson,"['lshift', 'b', 'a', 'r', 'n', 'e', 'y', 'space', 'lshift', 's', 't', 'i', 'n', 'd', 'backspace', 's', 'o', 'n', 'return']","[0.5183942218354787, 0.7356161817315297, 0.9860408957229083, 1.086555043446424, 1.387218867565025, 1.504174322639301, 1.6545326991272304, 1.9050353628917946, 2.122137029926307, 2.3061405174576066, 2.5566066121937183, 2.8573535185823857, 3.041056755133468, 3.1749677294355934, 3.7261380666914192, 3.893177373907747, 4.009776762113688, 4.227192473708783, 4.811914253965369]",2.43952220317,0.802303335608,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
95,./greyInner/JanHofer9_2_cut.png,0,139,139,94,,,None,None,1,None,None,None,None,None,None,3,,['return'],[3.041380102342373],9.13881828144,1.23661316896,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
144,./greyInner/MariskaHargitay(Liv)6_5_cut.png,0,140,140,143,,,None,None,2,None,None,None,None,None,None,3,,['return'],[0.7859002011937264],3.45866961871,1.92178975246,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
78,./greyInner/GeorgeClooney16_1_cut.png,0,141,141,77,,,None,None,1,None,None,None,None,None,None,1,George Clooney,"['lshift', 'g', 'e', 'o', 'r', 'h', 'g', 'backspace', 'backspace', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[0.4513670401429408, 0.6852981594875018, 0.9025085712673899, 1.1197440039632056, 1.2701453651006887, 1.42035939015841, 1.4537700103173847, 2.055321563666439, 2.2223643994730082, 2.3225750884084846, 2.406108375207623, 2.673366711662311, 2.907181066739213, 3.0574868351504847, 3.2246140363495215, 3.408497872582302, 4.611321899845279, 4.8618880782414635, 4.978912180438783, 5.263047765569354, 5.713973090327272]",3.07447314935,0.46811886346,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
108,./greyInner/JoachimLoew15_1_cut.png,0,142,142,107,,,None,None,1,None,None,None,None,None,None,5,Joachim Loew,"['lshift', 'j', 'a', 'backspace', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', 'o', 'e', 'w', 'return']","[0.6189539204569883, 1.220017245184863, 1.404171820546253, 1.771839730132342, 2.0390348727396486, 2.6070766846132756, 2.807502874196871, 2.974685570501606, 3.141707876326109, 3.3420307744418096, 3.525764805965082, 3.642888029480673, 3.909963841570061, 4.110773685182721, 4.327869578159152, 4.678626557069947, 5.21332222575802]",2.79038119043,1.01923980045,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
171,./greyInner/SahraWagenknecht12_1_cut.png,0,143,143,170,,,None,None,1,None,None,None,None,None,None,4,Sahra Wagenknecht,"['lshift', 's', 'a', 'h', 'j', 'backspace', 'r', 'a', 'space', 'lshift', 'w', 'a', 'g', 'e', 'n', 'j', 'backspace', 'k', 'n', 'e', 'c', 'h', 't', 'return']","[0.33514745659158507, 0.5023195671237772, 0.7025218515991583, 0.8531750257898238, 1.3544119571743067, 1.7386392215030355, 1.888761182422968, 2.0060159261320223, 2.2565144197451446, 2.4569659510252677, 2.6908345180836477, 2.824299286068708, 3.0917751120159664, 3.208791515471603, 3.392532924957777, 4.010629077125486, 4.428375064797365, 5.012931322078657, 5.1967025641934015, 5.33040791789972, 5.514275715084295, 5.6477549182127404, 6.1154846743684175, 6.5666675862376]",3.60892117514,1.67088803718,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
40,./greyInner/CarenMiosga9_1_cut.png,0,144,144,39,,,None,None,2,None,None,None,None,None,None,4,,['return'],[1.5705936244139593],3.82645076397,4.89533590899,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
93,./greyInner/JanHofer5_1_cut.png,0,145,145,92,,,None,None,1,None,None,None,None,None,None,3,,['return'],[7.000333291418428],6.54910130006,2.05540496672,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
75,./greyInner/GuentherJauch9_1_cut.png,0,146,146,74,,,None,None,1,None,None,None,None,None,None,3,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'c', 'u', 'h', 'backspace', 'backspace', 'backspace', 'u', 'c', 'h', 'return']","[0.5350915123926825, 0.7355850659787393, 1.0863147785075853, 1.3537290145104635, 1.5376292105720495, 1.671132151490383, 1.8212191472885024, 1.9384463038331887, 2.08872288117891, 2.4561261464714335, 2.6065753039729316, 2.790310618620424, 2.974150187079431, 3.0911867997365334, 3.2916277452441136, 3.625880864517967, 3.776108362375453, 3.909661665906242, 4.1937568326356995, 4.3440882635241, 4.460852533144134, 5.8142389535878465]",1.80446090835,2.25583564723,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
117,./greyInner/JudithRakers2_1_cut.png,0,147,147,116,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.819065744699401],8.8047598762,6.18183468746,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
69,./greyInner/EmmaWatson(HermioneGranger)4_1_cut.png,0,148,148,68,,,None,None,1,None,None,None,None,None,None,1,Emma Watson,"['lshift', 'e', 'm', 'm', 'a', 'space', 'lshift', 'a', 'backspace', 'lshift', 'w', 'a', 't', 's', 'o', 'n', 'return']","[0.45139109871342953, 0.7188396582769201, 0.952549117979288, 1.1363752136385301, 1.2200294348604075, 1.386957110302319, 1.5707338056927256, 1.8214250886630907, 2.3393294779725693, 2.406057371032148, 2.4895293886675063, 2.639900917176419, 2.8903298013210588, 3.2079122548584564, 3.5085622853966925, 3.692192704669651, 4.661484664102318]",1.06985133727,0.635153038182,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
89,./greyInner/Ice-T(OdafinFinTutuola)6_1_cut.png,0,149,149,88,,,None,None,2,None,None,None,None,None,None,2,,['return'],[0.6685052762059058],4.19370711159,4.11003588897,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
16,./greyInner/BastianSchweinsteiger1_1_cut.png,0,150,150,15,,,None,None,1,None,None,None,None,None,None,5,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.484763225156712, 1.0529388026916422, 1.1530147636221955, 1.3702530833470519, 1.520375685830004, 2.2557022023538593, 2.3726281455783464, 2.472908764761087, 2.6730398358631646, 2.77343080369792, 3.0742245441051637, 3.1745831130629085, 3.291538247354765, 3.4585089074462303, 3.525417079405088, 3.6589553062294726, 3.8262650317956286, 3.9597695766206016, 4.09350219670705, 4.210423648997676, 4.32749747224625, 4.460920217925377, 4.560958968266277, 4.694870263347184, 5.296279389951451]",2.48987069961,1.92158316952,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
