num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,41.5307865059,,,,,,,,,,,,,,2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
180,./greyInner/Shakira9_1_cut.png,0,0,0,179,,,1.ja,6.402,None,None,None,music,6.641,None,None,None,shakira,"['s', 'h', 'a', 'k', 'i', 'r', 'a', 'return']","[5.481904753961771, 5.615106525554438, 5.781272725114832, 6.081900712159268, 6.314824337168375, 6.681100178641373, 6.864535781339782, 8.163519781255218]",2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
219,./greyInner/notfamousface4_2_cut.png,0,1,1,218,,,2.nein,6.063,None,None,None,host,8.674,None,None,None,,['return'],[2.3995090813850766],2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
203,./greyInner/Usher2_1_cut.png,0,2,2,202,,,1.ja,2.127,None,None,None,music,1.593,None,None,None,usher,"['u', 's', 'h', 'e', 'r', 'return']","[1.6500655509794342, 1.9999326366250898, 2.216421843568696, 2.3999735678946763, 2.583041238254282, 3.116129967688039]",2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
36,./greyInner/CarenMiosga1_1_cut.png,0,3,3,35,,,2.nein,9.726,None,None,None,None,None,polit,4.228,None,,['return'],[1.5663909366107873],2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
223,./greyInner/notfamousface8_9_cut.png,0,4,4,222,,,2.nein,3.303,None,None,None,music,7.773,None,None,None,,['return'],[1.1749462135530848],2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
124,./greyInner/KaleyCuoco(Penny)5_2_cut.png,0,5,5,123,,,1.ja,4.742,None,act,1.222,None,None,None,None,None,penny,"['p', 'e', 'n', 'n', 'y', 'return']","[1.6162857053955122, 1.9995252485950914, 2.4326483333502438, 2.599109648648664, 2.815874724652531, 3.8487964891492084]",2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
125,./greyInner/KaleyCuoco(Penny)7_1_cut.png,0,6,6,124,,,1.ja,3.408,None,act,1.043,None,None,None,None,None,penny,"['p', 'e', 'n', 'n', 'y', 'return']","[1.43312629253478, 1.5996851243385208, 1.8829147554984047, 2.0326834264606077, 2.182826124543226, 3.0323867068323125]",2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
77,./greyInner/GeorgeClooney15_1_cut.png,0,7,7,76,,,1.ja,20.801,None,act,2.89,None,None,None,None,None,,['return'],[4.581903117993988],2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
17,./greyInner/BastianSchweinsteiger12_1_cut.png,0,8,8,16,,,1.ja,2.53,None,None,None,None,None,sport,2.296,None,schweini,"['s', 'c', 'h', 'w', 'e', 'i', 'n', 'i', 'return']","[2.082916295232735, 2.1995312792209916, 2.382641292273547, 2.7324807910126765, 2.9824826354861216, 3.1988332663440815, 3.399132808818649, 3.598979733568285, 4.63187006182352]",2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
181,./greyInner/SigmarGabriel1_2_cut.png,0,9,9,180,,,1.ja,3.993,None,None,None,None,None,polit,6.278,None,,['return'],[1.5998435886590414],2017_Feb_23_1429,60.0249733322,famFaceGrey,001,22,
