num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
,,,,,,space,56.5759580444,,,,,,,,,,,,,,2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
75,./greyInner/GuentherJauch9_1_cut.png,0,0,0,74,,,2.nein,8.855,None,act,14.747,None,None,None,None,None,,['return'],[10.030012587445526],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
146,./greyInner/MilaKunis1_3_cut.png,0,1,1,145,,,1.ja,5.457,None,None,None,music,8.954,None,None,None,,['return'],[46.449473470131124],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
85,./greyInner/HughLaurie(DrHouse)9_2_cut.png,0,2,2,84,,,1.ja,3.703,None,act,6.399,None,None,None,None,None,doktor haus,"['d', 'o', 'k', 't', 'o', 'r', 'space', 'h', 'a', 'u', 's', 'return']","[2.8159371679903415, 2.932699192144355, 4.732022151849378, 5.6483560617325566, 5.781544316530926, 5.89818251923316, 7.131124350096798, 7.28100219670705, 8.080678336249548, 8.21387236510418, 8.280538668219378, 9.446672090001812]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
212,./greyInner/notfamousface11_1_cut.png,0,3,3,211,,,2.nein,3.267,None,None,None,None,None,sport,6.15,None,,['return'],[11.679504213778273],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
138,./greyInner/LisaEdelstein(DrLisaCuddy)2_2_cut.png,0,4,4,137,,,1.ja,13.953,None,act,16.403,None,None,None,None,None,doktor haus,"['d', 'o', 'k', 't', 'o', 'r', 'space', 'h', 'a', 'u', 's', 'return']","[3.415719614344198, 3.5491471717377863, 3.74898889841279, 4.248779107663722, 4.365539207132315, 4.448759090932072, 5.165059447128442, 5.281728765583466, 5.848199392312381, 5.998064407684069, 6.064780752629304, 6.931007393359323]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
90,./greyInner/Ice-T(OdafinFinTutuola)7_1_cut.png,0,5,5,89,,,1.ja,6.387,None,None,None,None,None,polit,6.289,None,schwarzneger,"['s', 'c', 'h', 'w', 'a', 'r', 'z', 'n', 'e', 'g', 'e', 'r', 'return']","[1.4998582148145942, 1.7163667578533932, 2.282877802983421, 3.015100122152944, 3.2650452686084463, 3.6822440039613866, 3.8819975158712623, 5.331236174341029, 6.031211666675517, 6.397852114843772, 6.780979421258962, 6.930676347408735, 8.29695206762517]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
103,./greyInner/JimParsons(SheldonCooper)6_1_cut.png,0,6,6,102,,,1.ja,5.842,None,act,6.676,None,None,None,None,None,lost,"['l', 'o', 's', 't', 'return']","[20.292087745141544, 20.40897840245998, 21.142034431344655, 21.2587749631748, 22.025046256614587]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
121,./greyInner/KaleyCuoco(Penny)10_1_cut.png,0,7,7,120,,,1.ja,3.408,None,act,15.916,None,None,None,None,None,olsen schwester,"['o', 'l', 's', 'e', 'n', 'space', 's', 'c', 'h', 'w', 'e', 's', 't', 'e', 'r', 'return']","[1.9663279433571006, 2.166181859707649, 2.5828519480382965, 2.816042704927895, 2.965797371649387, 8.430557016890816, 9.213462727819206, 9.446689412176056, 9.729888637681142, 10.212898474108442, 10.363136557738471, 10.596399490343174, 10.89628125048148, 11.179304367240547, 11.312731603853535, 11.629181379819784]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
100,./greyInner/JasonSegel(Marshall)9_1_cut.png,0,8,8,99,,,1.ja,5.36,None,act,1.779,None,None,None,None,None,,['return'],[0.8672364591948281],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
98,./greyInner/JasonSegel(Marshall)6_1_cut.png,0,9,9,97,,,2.nein,15.887,None,None,None,music,5.465,None,None,None,,['return'],[1.8331149884270417],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
44,./greyInner/CobieSmulders(Robin)4_7_cut.png,0,10,10,43,,,2.nein,8.363,None,None,None,music,49.215,None,None,None,,['return'],[1.066663736866758],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
218,./greyInner/notfamousface3_3_cut.png,0,11,11,217,,,1.ja,4.551,None,None,None,music,3.602,None,None,None,,['return'],[0.7504747558214149],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
179,./greyInner/Shakira7_1_cut.png,0,12,12,178,,,2.nein,23.221,None,dummy,7.627,None,None,None,None,None,,['return'],[1.1333451166865416],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
20,./greyInner/BastianSchweinsteiger6_2_cut.png,0,13,13,19,,,1.ja,2.438,None,None,None,None,None,sport,2.109,None,,['return'],[2.4826361266077583],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
22,./greyInner/BenedictCumberbatch2_2_cut.png,0,14,14,21,,,1.ja,2.145,None,act,1.661,None,None,None,None,None,,['return'],[1.5829045561149542],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
88,./greyInner/Ice-T(OdafinFinTutuola)5_1_cut.png,0,15,15,87,,,1.ja,7.494,None,act,7.594,None,None,None,None,None,,['return'],[34.18697199453891],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
101,./greyInner/JimParsons(SheldonCooper)1_1_cut.png,0,16,16,100,,,1.ja,4.078,None,None,None,music,16.323,None,None,None,,['return'],[3.3998419191430003],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
48,./greyInner/CristinMilioti(Tracy_Mutter)4_2_cut.png,0,17,17,47,,,2.nein,2.194,None,None,None,host,4.209,None,None,None,,['return'],[0.916679070196551],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
125,./greyInner/KaleyCuoco(Penny)7_1_cut.png,0,18,18,124,,,1.ja,2.791,None,None,None,music,2.025,None,None,None,britney,"['b', 'r', 'i', 't', 'n', 'e', 'y', 'return']","[1.5163027299731766, 1.8662988164451235, 2.216242294840413, 3.7331230721047177, 3.9654037734089798, 6.01465808598914, 6.631241755929295, 9.87972382042426]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
51,./greyInner/DannFlorek(DonaldDonCragen)1_1_cut.png,0,19,19,50,,,2.nein,3.079,None,None,None,None,None,polit,4.228,None,,['return'],[1.4502802342467476],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
94,./greyInner/JanHofer7_1_cut.png,0,20,20,93,,,2.nein,10.038,None,None,None,None,None,polit,2.342,None,,['return'],[0.9831285253840178],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
126,./greyInner/KatjaBurkard1_1_cut.png,0,21,21,125,,,1.ja,1.893,None,act,1.86,None,None,None,None,None,friends,"['f', 'r', 'i', 'e', 'n', 's', 'backspace', 'd', 's', 'return']","[16.010657947412255, 16.193890598295184, 16.443957641515226, 16.893808029275533, 17.226799517031395, 17.843403075390597, 19.1443257697465, 20.35892887387854, 20.525681082135634, 22.724565598422487]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
214,./greyInner/notfamousface1_2_cut.png,0,22,22,213,,,2.nein,10.319,None,None,None,music,13.583,None,None,None,,['return'],[0.9834618168006273],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
9,./greyInner/AngelaMerkel5_1_cut.png,0,23,23,8,,,1.ja,2.129,None,None,None,None,None,polit,2.626,None,merkel,"['m', 'e', 'r', 'k', 'e', 'l', 'return']","[1.2667264816227544, 1.7999940334739222, 1.949571629105776, 2.7494258020815323, 3.1159668081527343, 3.432607769571405, 4.3821171671716]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
19,./greyInner/BastianSchweinsteiger3_1_cut.png,0,24,24,18,,,2.nein,16.241,None,None,None,host,3.595,None,None,None,,['return'],[1.0331831864587002],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
64,./greyInner/EmilyDeschanel6_12_cut.png,0,25,25,63,,,1.ja,2.088,None,act,1.472,None,None,None,None,None,,['return'],[50.36399272212111],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
208,./greyInner/WillSmith4_1_cut.png,0,26,26,207,,,1.ja,3.873,None,act,1.758,None,None,None,None,None,merfi,"['m', 'e', 'r', 'f', 'i', 'return']","[1.3498369791159348, 1.8497593501233496, 2.0164413073489413, 2.2171144982712576, 2.6160251902856544, 11.879033179015096]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
74,./greyInner/GuentherJauch7_1_cut.png,0,27,27,73,,,2.nein,2.413,None,None,None,None,None,polit,1.413,None,,['return'],[1.799876306862643],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
141,./greyInner/MariskaHargitay(Liv)13_1_cut.png,0,28,28,140,,,2.nein,2.278,None,None,None,music,1.862,None,None,None,,['return'],[0.9667860185691097],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
65,./greyInner/EmilyDeschanel8_3_cut.png,0,29,29,64,,,1.ja,15.564,None,dummy,16.613,None,None,None,None,None,,['return'],[1.450008211992099],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
1,./greyInner/AlysonHannigan(Lily)1_1_cut.png,0,30,30,0,,,1.ja,6.079,None,None,None,music,13.607,None,None,None,lindsey stirling,"['l', 'i', 'n', 'd', 's', 'e', 'y', 'space', 's', 't', 'i', 'r', 'l', 'i', 'n', 'g', 'return']","[1.6831386620597186, 1.7832790999655117, 2.3162839322103537, 3.148589911053932, 3.332284486519711, 3.5154135251505068, 4.314906498764685, 4.548161732627705, 6.364564353792957, 7.314448102772076, 7.431071549550325, 7.5139780303525185, 8.147247442733715, 8.280461360007394, 9.096827732924794, 9.180039597200448, 36.586097930578035]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
32,./greyInner/BritneySpears14_2_cut.png,0,31,31,31,,,1.ja,6.11,None,None,None,music,2.311,None,None,None,britney spirs,"['b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 's', 'p', 'i', 'r', 's', 'return']","[1.616686319846849, 2.2829884724142175, 2.416245695119869, 2.4996506695333665, 3.2492471270852548, 3.3660675333740073, 3.7491451187397615, 3.998615830154449, 5.031944009608196, 5.5648272658672795, 5.6491817519254255, 6.481385722423511, 6.8310764254219976, 9.096929420489687]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
155,./greyInner/NeilPatrickHarris(Barney)3_7_cut.png,0,32,32,154,,,1.ja,6.2,None,act,1.297,None,None,None,None,None,,['return'],[1.3000921924467548],2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
209,./greyInner/WillSmith5_1_cut.png,0,33,33,208,,,1.ja,6.744,None,act,1.263,None,None,None,None,None,comedien,"['c', 'o', 'm', 'e', 'd', 'i', 'e', 'n', 'return']","[2.183076751336557, 2.366001452495766, 3.215665851455924, 3.3492708007197507, 3.849029252656692, 3.9655234247093176, 4.066095954567572, 5.414967062210053, 6.681191842411863]",2017_Feb_08_1228,60.0201389705,famFaceGrey,001,14,
