img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,17.3535339832,,,,,,,,,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/07F_SA_C.jpg,,0,0,0,32,,,,,,,,,,,SAD,11.386,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/36M_SP_O.jpg,,0,1,1,82,,,,,,,,,,,None,None,None,None,SUP,6.47,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/36M_HA_O.jpg,,0,2,2,80,,,,,,,,,,,HAP,1.498,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/24M_HA_O.jpg,,0,3,3,59,,,,,,,,,,,HAP,1.36,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/23M_SA_C.jpg,,0,4,4,53,,,,,,,,,,,None,None,ANG,6.642,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/21M_DI_O.jpg,,0,5,5,43,,,,,,,,,,,None,None,None,None,DIS,1.73,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/03F_HA_O.jpg,,0,6,6,17,,,,,,,,,,,HAP,1.586,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/06F_SP_O.jpg,,0,7,7,26,,,,,,,,,,,None,None,None,None,SUP,2.906,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/23M_FE_O.jpg,,0,8,8,51,,,,,,,,,,,None,None,ANG,6.459,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/23M_DI_O.jpg,,0,9,9,50,,,,,,,,,,,None,None,None,None,DIS,3.155,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/09F_SA_C.jpg,,0,10,10,39,,,,,,,,,,,None,None,ANG,1.831,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/02F_FE_O.jpg,,0,11,11,9,,,,,,,,,,,None,None,None,None,DIS,4.258,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/06F_HA_O.jpg,,0,12,12,24,,,,,,,,,,,HAP,0.812,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/03F_NE_C.jpg,,0,13,13,20,,,,,,,,,,,None,None,None,None,None,None,NTR,0.975,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/24M_NE_C.jpg,,0,14,14,62,,,,,,,,,,,None,None,None,None,None,None,NTR,0.533,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/23M_NE_C.jpg,,0,15,15,55,,,,,,,,,,,None,None,None,None,None,None,NTR,0.571,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/24M_AN_O.jpg,,0,16,16,56,,,,,,,,,,,None,None,ANG,2.403,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/07F_NE_C.jpg,,0,17,17,34,,,,,,,,,,,None,None,None,None,None,None,NTR,1.123,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/36M_SA_C.jpg,,0,18,18,81,,,,,,,,,,,SAD,3.007,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/23M_HA_O.jpg,,0,19,19,52,,,,,,,,,,,HAP,1.601,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/21M_AN_O.jpg,,0,20,20,42,,,,,,,,,,,None,None,ANG,3.137,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/01F_FE_O.jpg,,0,21,21,2,,,,,,,,,,,None,None,None,None,SUP,4.392,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/01F_DI_O.jpg,,0,22,22,1,,,,,,,,,,,None,None,ANG,4.694,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
./basicStim/03F_SP_O.jpg,,0,23,23,19,,,,,,,,,,,HAP,1.165,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1320,A,facesParametric,6,59.6933288929,
