img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,66.545541048,,,,,,,,,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/24M_AN_O.jpg,,0,0,0,56,,,,,,,,,,,None,None,ANG,11.673,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/07F_FE_O.jpg,,0,1,1,30,,,,,,,,,,,None,None,None,None,DIS,8.414,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/21M_SP_O.jpg,,0,2,2,47,,,,,,,,,,,None,None,None,None,SUP,4.348,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/21M_DI_O.jpg,,0,3,3,43,,,,,,,,,,,None,None,None,None,DIS,9.709,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/01F_AN_O.jpg,,0,4,4,0,,,,,,,,,,,None,None,ANG,4.398,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/24M_NE_C.jpg,,0,5,5,62,,,,,,,,,,,None,None,None,None,None,None,NTR,3.841,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/24M_SP_O.jpg,,0,6,6,61,,,,,,,,,,,None,None,None,None,SUP,3.088,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/23M_HA_O.jpg,,0,7,7,52,,,,,,,,,,,HAP,4.63,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/34M_NE_C.jpg,,0,8,8,76,,,,,,,,,,,None,None,None,None,None,None,NTR,7.878,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/23M_DI_O.jpg,,0,9,9,50,,,,,,,,,,,SAD,4.345,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/21M_AN_O.jpg,,0,10,10,42,,,,,,,,,,,None,None,ANG,4.366,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/03F_FE_O.jpg,,0,11,11,16,,,,,,,,,,,None,None,ANG,1.906,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/06F_NE_C.jpg,,0,12,12,27,,,,,,,,,,,None,None,None,None,None,None,NTR,8.499,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/21M_FE_O.jpg,,0,13,13,44,,,,,,,,,,,None,None,FEA,4.734,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/03F_HA_O.jpg,,0,14,14,17,,,,,,,,,,,HAP,3.391,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/24M_DI_O.jpg,,0,15,15,57,,,,,,,,,,,SAD,5.091,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/23M_SA_C.jpg,,0,16,16,53,,,,,,,,,,,SAD,5.693,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/02F_SP_O.jpg,,0,17,17,12,,,,,,,,,,,None,None,None,None,SUP,2.903,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/28M_DI_O.jpg,,0,18,18,64,,,,,,,,,,,None,None,None,None,DIS,5.152,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/34M_DI_O.jpg,,0,19,19,71,,,,,,,,,,,None,None,None,None,DIS,1.56,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/06F_SA_C.jpg,,0,20,20,25,,,,,,,,,,,None,None,ANG,10.246,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/09F_SP_O.jpg,,0,21,21,40,,,,,,,,,,,None,None,None,None,SUP,2.461,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/01F_FE_O.jpg,,0,22,22,2,,,,,,,,,,,None,None,None,None,SUP,4.196,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/06F_HA_O.jpg,,0,23,23,24,,,,,,,,,,,HAP,4.335,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/21M_SA_C.jpg,,0,24,24,46,,,,,,,,,,,HAP,3.799,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/23M_SP_O.jpg,,0,25,25,54,,,,,,,,,,,None,None,None,None,SUP,2.905,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/34M_SP_O.jpg,,0,26,26,75,,,,,,,,,,,None,None,None,None,SUP,2.632,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/09F_FE_O.jpg,,0,27,27,37,,,,,,,,,,,None,None,None,None,DIS,10.589,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/09F_DI_O.jpg,,0,28,28,36,,,,,,,,,,,None,None,None,None,DIS,1.929,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/03F_AN_O.jpg,,0,29,29,14,,,,,,,,,,,None,None,ANG,8.517,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/28M_SP_O.jpg,,0,30,30,68,,,,,,,,,,,None,None,None,None,SUP,3.432,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/07F_SA_C.jpg,,0,31,31,32,,,,,,,,,,,SAD,7.58,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/03F_NE_C.jpg,,0,32,32,20,,,,,,,,,,,None,None,None,None,None,None,NTR,2.904,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/36M_FE_O.jpg,,0,33,33,79,,,,,,,,,,,None,None,None,None,DIS,15.189,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/07F_DI_O.jpg,,0,34,34,29,,,,,,,,,,,None,None,None,None,DIS,0.947,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/34M_HA_O.jpg,,0,35,35,73,,,,,,,,,,,None,None,None,None,DIS,1.324,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/06F_AN_O.jpg,,0,36,36,21,,,,,,,,,,,None,None,ANG,6.757,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/09F_HA_O.jpg,,0,37,37,38,,,,,,,,,,,HAP,3.103,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/23M_AN_O.jpg,,0,38,38,49,,,,,,,,,,,None,None,ANG,6.137,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/36M_SP_O.jpg,,0,39,39,82,,,,,,,,,,,None,None,None,None,SUP,2.753,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/28M_FE_O.jpg,,0,40,40,65,,,,,,,,,,,None,None,FEA,5.48,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/28M_AN_O.jpg,,0,41,41,63,,,,,,,,,,,None,None,ANG,6.262,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
./basicStim/01F_HA_O.jpg,,0,42,42,3,,,,,,,,,,,HAP,3.307,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Nov_01_1250,A,facesParametric,14,59.490129666,
