img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,40.5760641098,,,,,,,,,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/21M_AN_O.jpg,,0,0,0,42,,,,,,,,,,,None,None,ANG,4.395,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/34M_AN_O.jpg,,0,1,1,70,,,,,,,,,,,None,None,ANG,9.412,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/01F_FE_O.jpg,,0,2,2,2,,,,,,,,,,,None,None,FEA,3.96,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/07F_HA_O.jpg,,0,3,3,31,,,,,,,,,,,HAP,1.384,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/09F_FE_O.jpg,,0,4,4,37,,,,,,,,,,,None,None,None,None,DIS,2.147,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/28M_HA_O.jpg,,0,5,5,66,,,,,,,,,,,HAP,2.251,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/09F_NE_C.jpg,,0,6,6,41,,,,,,,,,,,None,None,None,None,None,None,NTR,2.115,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/21M_SA_C.jpg,,0,7,7,46,,,,,,,,,,,None,None,None,None,SUP,4.051,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/02F_SP_O.jpg,,0,8,8,12,,,,,,,,,,,None,None,None,None,SUP,2.106,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/21M_HA_O.jpg,,0,9,9,45,,,,,,,,,,,HAP,2.454,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/07F_DI_O.jpg,,0,10,10,29,,,,,,,,,,,None,None,None,None,DIS,2.721,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/03F_AN_O.jpg,,0,11,11,14,,,,,,,,,,,None,None,ANG,2.989,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/24M_SA_C.jpg,,0,12,12,60,,,,,,,,,,,SAD,2.084,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/02F_SA_C.jpg,,0,13,13,11,,,,,,,,,,,SAD,0.617,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/23M_FE_O.jpg,,0,14,14,51,,,,,,,,,,,None,None,None,None,SUP,3.924,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/23M_SA_C.jpg,,0,15,15,53,,,,,,,,,,,None,None,None,None,SUP,5.113,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/06F_SP_O.jpg,,0,16,16,26,,,,,,,,,,,None,None,None,None,SUP,1.366,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/07F_SA_C.jpg,,0,17,17,32,,,,,,,,,,,SAD,3.678,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/28M_DI_O.jpg,,0,18,18,64,,,,,,,,,,,None,None,None,None,DIS,1.727,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/28M_NE_C.jpg,,0,19,19,69,,,,,,,,,,,None,None,None,None,None,None,NTR,2.705,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/23M_HA_O.jpg,,0,20,20,52,,,,,,,,,,,HAP,1.783,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/23M_AN_O.jpg,,0,21,21,49,,,,,,,,,,,None,None,None,None,DIS,5.303,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/36M_AN_O.jpg,,0,22,22,77,,,,,,,,,,,None,None,None,None,DIS,6.002,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/03F_SP_O.jpg,,0,23,23,19,,,,,,,,,,,HAP,4.131,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/09F_HA_O.jpg,,0,24,24,38,,,,,,,,,,,HAP,0.73,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/06F_NE_C.jpg,,0,25,25,27,,,,,,,,,,,None,None,None,None,None,None,NTR,1.897,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/07F_SP_O.jpg,,0,26,26,33,,,,,,,,,,,None,None,None,None,SUP,2.414,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/34M_SP_O.jpg,,0,27,27,75,,,,,,,,,,,None,None,None,None,SUP,1.784,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
./basicStim/24M_AN_O.jpg,,0,28,28,56,,,,,,,,,,,None,None,ANG,5.271,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_11_1221,A,facesParametric,12,59.6604691983,
