img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,33.6231870651,,,,,,,,,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/34M_SA_C.jpg,,0,0,0,74,,,,,,,,,,,SAD,3.393,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/01F_FE_O.jpg,,0,1,1,2,,,,,,,,,,,None,None,None,None,SUP,5.736,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/24M_DI_O.jpg,,0,2,2,57,,,,,,,,,,,None,None,ANG,9.811,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/24M_SP_O.jpg,,0,3,3,61,,,,,,,,,,,None,None,None,None,SUP,2.555,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/02F_DI_O.jpg,,0,4,4,8,,,,,,,,,,,None,None,None,None,DIS,6.495,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/24M_SA_C.jpg,,0,5,5,60,,,,,,,,,,,None,None,ANG,14.911,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/34M_HA_O.jpg,,0,6,6,73,,,,,,,,,,,HAP,1.998,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/07F_SA_C.jpg,,0,7,7,32,,,,,,,,,,,SAD,9.492,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/21M_DI_O.jpg,,0,8,8,43,,,,,,,,,,,None,None,None,None,DIS,2.468,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/07F_SP_O.jpg,,0,9,9,33,,,,,,,,,,,None,None,None,None,SUP,2.415,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/07F_FE_O.jpg,,0,10,10,30,,,,,,,,,,,None,None,None,None,SUP,7.995,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/24M_AN_O.jpg,,0,11,11,56,,,,,,,,,,,None,None,ANG,8.332,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/34M_AN_O.jpg,,0,12,12,70,,,,,,,,,,,None,None,ANG,1.989,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/01F_NE_C.jpg,,0,13,13,6,,,,,,,,,,,None,None,None,None,None,None,NTR,2.486,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/36M_SA_C.jpg,,0,14,14,81,,,,,,,,,,,SAD,2.805,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/34M_SP_O.jpg,,0,15,15,75,,,,,,,,,,,None,None,None,None,SUP,2.134,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/24M_FE_O.jpg,,0,16,16,58,,,,,,,,,,,None,None,None,None,DIS,6.33,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/03F_NE_C.jpg,,0,17,17,20,,,,,,,,,,,None,None,None,None,None,None,NTR,3.922,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/07F_DI_O.jpg,,0,18,18,29,,,,,,,,,,,None,None,None,None,DIS,3.219,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/06F_HA_O.jpg,,0,19,19,24,,,,,,,,,,,HAP,3.089,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/28M_NE_C.jpg,,0,20,20,69,,,,,,,,,,,None,None,None,None,None,None,NTR,11.3,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/07F_HA_O.jpg,,0,21,21,31,,,,,,,,,,,HAP,2.706,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/21M_NE_C.jpg,,0,22,22,48,,,,,,,,,,,None,None,None,None,None,None,NTR,1.442,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/09F_SA_C.jpg,,0,23,23,39,,,,,,,,,,,None,None,ANG,0.948,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/09F_AN_O.jpg,,0,24,24,35,,,,,,,,,,,None,None,ANG,3.162,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/01F_SA_C.jpg,,0,25,25,4,,,,,,,,,,,SAD,2.924,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/03F_DI_O.jpg,,0,26,26,15,,,,,,,,,,,None,None,FEA,5.893,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/06F_SA_C.jpg,,0,27,27,25,,,,,,,,,,,SAD,2.235,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/24M_NE_C.jpg,,0,28,28,62,,,,,,,,,,,None,None,None,None,None,None,NTR,1.73,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/36M_SP_O.jpg,,0,29,29,82,,,,,,,,,,,None,None,None,None,SUP,0.791,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/23M_SP_O.jpg,,0,30,30,54,,,,,,,,,,,None,None,None,None,SUP,0.708,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/02F_FE_O.jpg,,0,31,31,9,,,,,,,,,,,None,None,None,None,SUP,8.674,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/02F_HA_O.jpg,,0,32,32,10,,,,,,,,,,,HAP,2.823,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/28M_SA_C.jpg,,0,33,33,67,,,,,,,,,,,None,None,None,None,SUP,3.937,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/23M_HA_O.jpg,,0,34,34,52,,,,,,,,,,,HAP,2.303,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/06F_AN_O.jpg,,0,35,35,21,,,,,,,,,,,None,None,ANG,5.888,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/02F_SA_C.jpg,,0,36,36,11,,,,,,,,,,,SAD,5.72,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/21M_AN_O.jpg,,0,37,37,42,,,,,,,,,,,None,None,ANG,1.615,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/28M_AN_O.jpg,,0,38,38,63,,,,,,,,,,,SAD,4.277,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/01F_SP_O.jpg,,0,39,39,5,,,,,,,,,,,None,None,None,None,SUP,1.109,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/01F_HA_O.jpg,,0,40,40,3,,,,,,,,,,,HAP,1.362,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/28M_SP_O.jpg,,0,41,41,68,,,,,,,,,,,None,None,None,None,SUP,11.332,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/24M_HA_O.jpg,,0,42,42,59,,,,,,,,,,,HAP,2.034,None,None,None,None,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/21M_FE_O.jpg,,0,43,43,44,,,,,,,,,,,None,None,None,None,SUP,1.009,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
./basicStim/09F_DI_O.jpg,,0,44,44,36,,,,,,,,,,,None,None,None,None,DIS,8.754,None,None,,,,,,,,,,,,,2015_Sep_02_1456,A,facesParametric,3,59.5957896651,
