img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,32.0236289501,,,,,,,,,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/06F_AN_O.jpg,,0,0,0,21,,,,,,,,,,,None,None,None,None,DIS,14.373,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/01F_FE_O.jpg,,0,1,1,2,,,,,,,,,,,None,None,None,None,DIS,21.42,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/24M_SA_C.jpg,,0,2,2,60,,,,,,,,,,,None,None,None,None,DIS,6.889,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/34M_DI_O.jpg,,0,3,3,71,,,,,,,,,,,None,None,None,None,DIS,2.227,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/02F_NE_C.jpg,,0,4,4,13,,,,,,,,,,,None,None,None,None,None,None,NTR,2.715,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/21M_SP_O.jpg,,0,5,5,47,,,,,,,,,,,None,None,None,None,SUP,1.865,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/34M_HA_O.jpg,,0,6,6,73,,,,,,,,,,,HAP,2.074,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/34M_AN_O.jpg,,0,7,7,70,,,,,,,,,,,None,None,ANG,1.88,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/09F_AN_O.jpg,,0,8,8,35,,,,,,,,,,,None,None,ANG,0.675,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/03F_SA_C.jpg,,0,9,9,18,,,,,,,,,,,SAD,1.244,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/24M_HA_O.jpg,,0,10,10,59,,,,,,,,,,,HAP,1.681,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/07F_HA_O.jpg,,0,11,11,31,,,,,,,,,,,HAP,2.018,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
./basicStim/07F_SP_O.jpg,,0,12,12,33,,,,,,,,,,,None,None,None,None,SUP,1.073,None,None,,,,,,,,,,,,,,,2015_Sep_06_1239,A,facesParametric,5,59.6153567352,
