img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,93.6012539864,,,,,,,,,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/01F_FE_O.jpg,,0,0,0,2,,,,,,,,,,,None,None,None,None,DIS,6.557,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/06F_AN_O.jpg,,0,1,1,21,,,,,,,,,,,None,None,FEA,4.38,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/34M_SP_O.jpg,,0,2,2,75,,,,,,,,,,,None,None,None,None,SUP,2.835,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/34M_HA_O.jpg,,0,3,3,73,,,,,,,,,,,HAP,2.771,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/34M_AN_O.jpg,,0,4,4,70,,,,,,,,,,,None,None,ANG,2.114,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/28M_NE_C.jpg,,0,5,5,69,,,,,,,,,,,SAD,2.67,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/34M_FE_O.jpg,,0,6,6,72,,,,,,,,,,,None,None,FEA,2.165,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/23M_FE_O.jpg,,0,7,7,51,,,,,,,,,,,None,None,FEA,0.91,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/36M_SA_C.jpg,,0,8,8,81,,,,,,,,,,,SAD,1.814,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/07F_FE_O.jpg,,0,9,9,30,,,,,,,,,,,None,None,FEA,3.088,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/07F_AN_O.jpg,,0,10,10,28,,,,,,,,,,,None,None,ANG,1.263,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/01F_AN_O.jpg,,0,11,11,0,,,,,,,,,,,None,None,ANG,0.692,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/03F_NE_C.jpg,,0,12,12,20,,,,,,,,,,,None,None,None,None,None,None,NTR,1.569,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/06F_NE_C.jpg,,0,13,13,27,,,,,,,,,,,None,None,None,None,None,None,NTR,0.816,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/07F_SA_C.jpg,,0,14,14,32,,,,,,,,,,,SAD,1.146,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/21M_FE_O.jpg,,0,15,15,44,,,,,,,,,,,None,None,FEA,2.028,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
./basicStim/06F_SP_O.jpg,,0,16,16,26,,,,,,,,,,,None,None,FEA,1.061,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_16_1913,A,facesParametric,8,59.7300522636,
