num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,18.7408964012,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.79796119934,,,,,,,,,,,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
3,./stim/pract.R.jpg,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,2,13.647,,,,,,,,,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
2,./stim/pract.M.jpg,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,2,7.367,,,,,,,,,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
1,./stim/pract.L.jpg,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,1,5.151,,,,,,,,,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,18.0265485477,,,,,,,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,0,0,5,,,,,,,,,,,,,,,,,1,4.134,2,9.815,1,5.401,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,1,1,3,,,,,,,,,,,,,,,,,2,10.798,2,6.334,1,5.251,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,2,2,0,,,,,,,,,,,,,,,,,1,2.718,3,5.334,3,9.682,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,3,3,2,,,,,,,,,,,,,,,,,2,8.149,1,4.918,1,7.233,,,,,,,,,,,2017_Feb_07_1211,60.0358394638,Cambridge_final3,001,12,
