num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,39.5656639532,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.39717159042,,,,,,,,,,,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
3,./stim/pract.R.jpg,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,2,14.88,,,,,,,,,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
1,./stim/pract.L.jpg,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,7.15,,,,,,,,,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
2,./stim/pract.M.jpg,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,2,4.601,,,,,,,,,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,29.704777412,,,,,,,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,0,0,5,,,,,,,,,,,,,,,,,1,7.766,3,8.566,1,6.033,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,1,1,3,,,,,,,,,,,,,,,,,2,6.716,2,5.784,1,4.834,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,2,2,4,,,,,,,,,,,,,,,,,3,3.601,1,3.685,3,6.783,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,3,3,2,,,,,,,,,,,,,,,,,1,11.964,1,5.284,1,3.001,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,4,4,1,,,,,,,,,,,,,,,,,2,4.018,3,4.134,2,6.584,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,5,5,0,,,,,,,,,,,,,,,,,1,6.3,3,4.218,3,2.636,,,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.9115604754,,,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,21.1916822163,,,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
18,./stim/Novel60RA076_T2.jpg,,,,,,,,,,,,,,,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,2,10.099,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
6,./stim/Novel30RHSA076_T2.jpg,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,2,10.698,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
30,./stim/NovelHLFA076_T3.jpg,,,,,,,,,,,,,,,0,2,2,29,,,,,,,,,,,,,,,,,,,,,,,3,6.333,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
20,./stim/NovelFBLA011_T1.jpg,,,,,,,,,,,,,,,0,3,3,19,,,,,,,,,,,,,,,,,,,,,,,1,9.316,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
19,./stim/NovelFBLA004_T3.jpg,,,,,,,,,,,,,,,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,3,4.051,,,,,2017_Feb_24_1013,60.0541508944,Cambridge_final3,001,24,
