num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,38.4974312421,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.946804129,,,,,,,,,,,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
2,./stim/pract.M.jpg,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,2,8.799,,,,,,,,,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
1,./stim/pract.L.jpg,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,6.25,,,,,,,,,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
3,./stim/pract.R.jpg,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,2,4.968,,,,,,,,,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,24.8234928435,,,,,,,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,0,0,2,,,,,,,,,,,,,,,,,3,7.183,1,4.568,1,3.684,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,1,1,1,,,,,,,,,,,,,,,,,2,3.002,1,6.716,3,2.168,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,2,2,4,,,,,,,,,,,,,,,,,3,3.268,1,2.368,3,2.352,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,3,3,5,,,,,,,,,,,,,,,,,1,4.018,3,4.568,1,2.852,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,4,4,0,,,,,,,,,,,,,,,,,1,2.752,3,3.568,3,2.835,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,5,5,3,,,,,,,,,,,,,,,,,2,5.867,2,4.834,1,4.117,,,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.0930645461,,,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,36.201870433,,,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
3,./stim/Novel30RHSA022_T1.jpg,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1,17.562,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
28,./stim/NovelHLFA040_T1.jpg,,,,,,,,,,,,,,,0,1,1,27,,,,,,,,,,,,,,,,,,,,,,,1,6.833,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
1,./stim/Novel30RHSA004_T3.jpg,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,1,8.116,,,,,2017_Feb_09_1428,60.0892435498,Cambridge_final3,001,17,
