num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
4,./stim/Novel30RHSA040_T3.jpg,,,,,,,,,,,,,,,0,28,28,3,,,,,,,,,,,,,,,,,,,,,,,3,11.948,,,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
24,./stim/NovelFBLA076_T2.jpg,,,,,,,,,,,,,,,0,29,29,23,,,,,,,,,,,,,,,,,,,,,,,2,2.135,,,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.4990328454,,,,,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
18,./stim/NoiseFHSA076_T3.jpg,,,,,,,,,,,,,,,,,,,0,0,0,17,,,,,,,,,,,,,,,,,,,,,3,14.03,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
11,./stim/Noise60RA049_T3.jpg,,,,,,,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,3,4.251,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
23,./stim/NoiseFLSA049_T1.jpg,,,,,,,,,,,,,,,,,,,0,2,2,22,,,,,,,,,,,,,,,,,,,,,1,3.301,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
6,./stim/Noise30LA076_T1.jpg,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,3,3.418,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
3,./stim/Noise30LA022_T1.jpg,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,3,6.433,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
22,./stim/NoiseFLSA040_T1.jpg,,,,,,,,,,,,,,,,,,,0,5,5,21,,,,,,,,,,,,,,,,,,,,,1,3.818,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
7,./stim/Noise60RA004_T1.jpg,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1,2.335,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
19,./stim/NoiseFLSA004_T2.jpg,,,,,,,,,,,,,,,,,,,0,7,7,18,,,,,,,,,,,,,,,,,,,,,2,2.718,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
14,./stim/NoiseFHSA011_T2.jpg,,,,,,,,,,,,,,,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,2,3.685,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
9,./stim/Noise60RA022_T3.jpg,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,2,2.702,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
2,./stim/Noise30LA011_T1.jpg,,,,,,,,,,,,,,,,,,,0,10,10,1,,,,,,,,,,,,,,,,,,,,,3,4.884,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
12,./stim/Noise60RA076_T2.jpg,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,1,4.168,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
10,./stim/Noise60RA040_T3.jpg,,,,,,,,,,,,,,,,,,,0,12,12,9,,,,,,,,,,,,,,,,,,,,,1,2.585,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
20,./stim/NoiseFLSA011_T1.jpg,,,,,,,,,,,,,,,,,,,0,13,13,19,,,,,,,,,,,,,,,,,,,,,1,4.168,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
5,./stim/Noise30LA049_T2.jpg,,,,,,,,,,,,,,,,,,,0,14,14,4,,,,,,,,,,,,,,,,,,,,,2,3.751,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
21,./stim/NoiseFLSA022_T2.jpg,,,,,,,,,,,,,,,,,,,0,15,15,20,,,,,,,,,,,,,,,,,,,,,1,4.451,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
1,./stim/Noise30LA004_T2.jpg,,,,,,,,,,,,,,,,,,,0,16,16,0,,,,,,,,,,,,,,,,,,,,,1,5.468,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
15,./stim/NoiseFHSA022_T1.jpg,,,,,,,,,,,,,,,,,,,0,17,17,14,,,,,,,,,,,,,,,,,,,,,2,4.534,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
13,./stim/NoiseFHSA004_T1.jpg,,,,,,,,,,,,,,,,,,,0,18,18,12,,,,,,,,,,,,,,,,,,,,,1,3.551,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
8,./stim/Noise60RA011_T3.jpg,,,,,,,,,,,,,,,,,,,0,19,19,7,,,,,,,,,,,,,,,,,,,,,2,3.868,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
24,./stim/NoiseFLSA076_T3.jpg,,,,,,,,,,,,,,,,,,,0,20,20,23,,,,,,,,,,,,,,,,,,,,,2,5.75,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
16,./stim/NoiseFHSA040_T1.jpg,,,,,,,,,,,,,,,,,,,0,21,21,15,,,,,,,,,,,,,,,,,,,,,3,5.917,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
4,./stim/Noise30LA040_T2.jpg,,,,,,,,,,,,,,,,,,,0,22,22,3,,,,,,,,,,,,,,,,,,,,,1,2.935,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
17,./stim/NoiseFHSA049_T1.jpg,,,,,,,,,,,,,,,,,,,0,23,23,16,,,,,,,,,,,,,,,,,,,,,2,3.235,,,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,46.865319793,2017_Feb_28_1158,60.0135528484,Cambridge_final3,001,26,
