num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,33.1508759909,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.03053626356,,,,,,,,,,,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
1,./stim/pract.L.jpg,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1,19.295,,,,,,,,,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
3,./stim/pract.R.jpg,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,2,10.515,,,,,,,,,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
2,./stim/pract.M.jpg,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,2,4.518,,,,,,,,,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,24.6402947161,,,,,,,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,0,0,1,,,,,,,,,,,,,,,,,2,4.184,3,4.484,3,5.55,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,1,1,3,,,,,,,,,,,,,,,,,2,5.101,2,5.6,1,6.933,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,2,2,5,,,,,,,,,,,,,,,,,1,3.984,3,5.884,1,3.751,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,3,3,4,,,,,,,,,,,,,,,,,3,3.901,1,3.018,3,3.934,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,4,4,2,,,,,,,,,,,,,,,,,3,3.985,1,3.702,1,2.818,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,5,5,0,,,,,,,,,,,,,,,,,1,6.883,3,9.181,3,4.734,,,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.01442304762,,,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.2274817711,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
28,./stim/NovelHLFA040_T1.jpg,,,,,,,,,,,,,,,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,1,16.712,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
19,./stim/NovelFBLA004_T3.jpg,,,,,,,,,,,,,,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,,3,5.417,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
24,./stim/NovelFBLA076_T2.jpg,,,,,,,,,,,,,,,0,2,2,23,,,,,,,,,,,,,,,,,,,,,,,2,7.999,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
29,./stim/NovelHLFA049_T3.jpg,,,,,,,,,,,,,,,0,3,3,28,,,,,,,,,,,,,,,,,,,,,,,3,4.467,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
10,./stim/Novel60LA040_T2.jpg,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,2,6.25,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
23,./stim/NovelFBLA049_T2.jpg,,,,,,,,,,,,,,,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,2,5.7,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
6,./stim/Novel30RHSA076_T2.jpg,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,2,11.598,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
22,./stim/NovelFBLA040_T2.jpg,,,,,,,,,,,,,,,0,7,7,21,,,,,,,,,,,,,,,,,,,,,,,2,9.366,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
27,./stim/NovelHLFA022_T3.jpg,,,,,,,,,,,,,,,0,8,8,26,,,,,,,,,,,,,,,,,,,,,,,3,6.4,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
26,./stim/NovelHLFA011_T3.jpg,,,,,,,,,,,,,,,0,9,9,25,,,,,,,,,,,,,,,,,,,,,,,3,4.417,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
25,./stim/NovelHLFA004_T3.jpg,,,,,,,,,,,,,,,0,10,10,24,,,,,,,,,,,,,,,,,,,,,,,3,9.699,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
1,./stim/Novel30RHSA004_T3.jpg,,,,,,,,,,,,,,,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,3,14.563,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
14,./stim/Novel60RA011_T1.jpg,,,,,,,,,,,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,1,5.067,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
16,./stim/Novel60RA040_T3.jpg,,,,,,,,,,,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,3,7.683,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
13,./stim/Novel60RA004_T2.jpg,,,,,,,,,,,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,2,6.65,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
12,./stim/Novel60LA076_T1.jpg,,,,,,,,,,,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,,,1,6.3,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
15,./stim/Novel60RA022_T2.jpg,,,,,,,,,,,,,,,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,3,8.832,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
2,./stim/Novel30RHSA011_T2.jpg,,,,,,,,,,,,,,,0,17,17,1,,,,,,,,,,,,,,,,,,,,,,,2,6.084,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
9,./stim/Novel60LA022_T2.jpg,,,,,,,,,,,,,,,0,18,18,8,,,,,,,,,,,,,,,,,,,,,,,2,5.917,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
8,./stim/Novel60LA011_T3.jpg,,,,,,,,,,,,,,,0,19,19,7,,,,,,,,,,,,,,,,,,,,,,,3,4.284,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
21,./stim/NovelFBLA022_T3.jpg,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,3,6.883,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
7,./stim/Novel60LA004_T1.jpg,,,,,,,,,,,,,,,0,21,21,6,,,,,,,,,,,,,,,,,,,,,,,1,4.334,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
4,./stim/Novel30RHSA040_T3.jpg,,,,,,,,,,,,,,,0,22,22,3,,,,,,,,,,,,,,,,,,,,,,,3,5.684,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
3,./stim/Novel30RHSA022_T1.jpg,,,,,,,,,,,,,,,0,23,23,2,,,,,,,,,,,,,,,,,,,,,,,2,8.349,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
30,./stim/NovelHLFA076_T3.jpg,,,,,,,,,,,,,,,0,24,24,29,,,,,,,,,,,,,,,,,,,,,,,1,9.133,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
11,./stim/Novel60LA049_T1.jpg,,,,,,,,,,,,,,,0,25,25,10,,,,,,,,,,,,,,,,,,,,,,,1,8.199,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
17,./stim/Novel60RA049_T2.jpg,,,,,,,,,,,,,,,0,26,26,16,,,,,,,,,,,,,,,,,,,,,,,2,14.497,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
18,./stim/Novel60RA076_T2.jpg,,,,,,,,,,,,,,,0,27,27,17,,,,,,,,,,,,,,,,,,,,,,,2,6.117,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
5,./stim/Novel30RHSA049_T3.jpg,,,,,,,,,,,,,,,0,28,28,4,,,,,,,,,,,,,,,,,,,,,,,3,5.101,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
20,./stim/NovelFBLA011_T1.jpg,,,,,,,,,,,,,,,0,29,29,19,,,,,,,,,,,,,,,,,,,,,,,1,3.101,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.0649875972,,,,,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
19,./stim/NoiseFLSA004_T2.jpg,,,,,,,,,,,,,,,,,,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,2,5.534,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
22,./stim/NoiseFLSA040_T1.jpg,,,,,,,,,,,,,,,,,,,0,1,1,21,,,,,,,,,,,,,,,,,,,,,1,4.684,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
3,./stim/Noise30LA022_T1.jpg,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1,7.483,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
13,./stim/NoiseFHSA004_T1.jpg,,,,,,,,,,,,,,,,,,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,2,4.418,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
5,./stim/Noise30LA049_T2.jpg,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,2,5.084,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
8,./stim/Noise60RA011_T3.jpg,,,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,3,3.751,,,2017_Feb_24_1415,59.999480347,Cambridge_final3,001,25,
