num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,27.5529060534,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.3306218145,,,,,,,,,,,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
1,./stim/pract.L.jpg,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1,13.447,,,,,,,,,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
2,./stim/pract.M.jpg,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,2,6.184,,,,,,,,,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
3,./stim/pract.R.jpg,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,2,3.868,,,,,,,,,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,19.5757549221,,,,,,,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,0,0,1,,,,,,,,,,,,,,,,,2,5.034,3,11.415,3,8.166,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,1,1,5,,,,,,,,,,,,,,,,,1,4.884,3,4.251,1,3.568,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,2,2,0,,,,,,,,,,,,,,,,,1,3.618,3,3.201,3,3.884,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,3,3,3,,,,,,,,,,,,,,,,,2,4.884,2,5.15,1,3.568,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,4,4,4,,,,,,,,,,,,,,,,,3,3.318,1,4.818,3,4.334,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,5,5,2,,,,,,,,,,,,,,,,,3,5.3,1,3.751,1,3.651,,,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.51290305093,,,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.7447733574,,,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
1,./stim/Novel30RHSA004_T3.jpg,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3,10.398,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
15,./stim/Novel60RA022_T2.jpg,,,,,,,,,,,,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,3,9.216,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
29,./stim/NovelHLFA049_T3.jpg,,,,,,,,,,,,,,,0,2,2,28,,,,,,,,,,,,,,,,,,,,,,,3,5.434,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
7,./stim/Novel60LA004_T1.jpg,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,1,6.217,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
8,./stim/Novel60LA011_T3.jpg,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,2,17.046,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
10,./stim/Novel60LA040_T2.jpg,,,,,,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,2,11.748,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
3,./stim/Novel30RHSA022_T1.jpg,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,3,10.082,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
22,./stim/NovelFBLA040_T2.jpg,,,,,,,,,,,,,,,0,7,7,21,,,,,,,,,,,,,,,,,,,,,,,2,10.831,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
5,./stim/Novel30RHSA049_T3.jpg,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,3,8.849,,,,,2017_Feb_20_1611,60.023162544,Cambridge_final3,001,20,
