num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,40.2325976329,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.231365834,,,,,,,,,,,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
3,./stim/pract.R.jpg,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,2,8.515,,,,,,,,,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
1,./stim/pract.L.jpg,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,4.433,,,,,,,,,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
2,./stim/pract.M.jpg,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,2,4.183,,,,,,,,,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.8613594312,,,,,,,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,0,0,2,,,,,,,,,,,,,,,,,3,3.834,1,3.85,1,5.851,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,4.417,3,3.785,3,3.833,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,2,2,4,,,,,,,,,,,,,,,,,3,4.685,1,3.65,3,3.284,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,3,3,3,,,,,,,,,,,,,,,,,2,3.884,2,5.251,1,3.118,,,,,,,,,,,2017_Feb_06_1215,60.1209596544,Cambridge_final3,001,10,
