num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,26.7875015919,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.99801117655,,,,,,,,,,,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
3,./stim/pract.R.jpg,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,2,22.344,,,,,,,,,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
2,./stim/pract.M.jpg,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,2,2.935,,,,,,,,,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
1,./stim/pract.L.jpg,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,1,2.985,,,,,,,,,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.2106526517,,,,,,,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,0,0,4,,,,,,,,,,,,,,,,,3,5.084,1,4.434,3,2.735,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,2.735,3,5.034,3,2.935,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,2,2,3,,,,,,,,,,,,,,,,,2,4.118,2,2.918,1,3.102,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,3,3,1,,,,,,,,,,,,,,,,,2,3.351,3,4.234,3,6.317,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,4,4,5,,,,,,,,,,,,,,,,,1,2.668,3,5.634,1,2.535,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,5,5,2,,,,,,,,,,,,,,,,,3,3.868,1,4.684,1,1.969,,,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.56446755186,,,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.2128968144,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
9,./stim/Novel60LA022_T2.jpg,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,2,6.65,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
22,./stim/NovelFBLA040_T2.jpg,,,,,,,,,,,,,,,0,1,1,21,,,,,,,,,,,,,,,,,,,,,,,2,6.45,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
18,./stim/Novel60RA076_T2.jpg,,,,,,,,,,,,,,,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,2,3.718,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
7,./stim/Novel60LA004_T1.jpg,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,1,3.968,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
2,./stim/Novel30RHSA011_T2.jpg,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,2,5.334,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
29,./stim/NovelHLFA049_T3.jpg,,,,,,,,,,,,,,,0,5,5,28,,,,,,,,,,,,,,,,,,,,,,,3,4.132,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
8,./stim/Novel60LA011_T3.jpg,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,3,4.433,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
1,./stim/Novel30RHSA004_T3.jpg,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,3,4.032,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
3,./stim/Novel30RHSA022_T1.jpg,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,1,8.9,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
15,./stim/Novel60RA022_T2.jpg,,,,,,,,,,,,,,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,,2,8.183,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
21,./stim/NovelFBLA022_T3.jpg,,,,,,,,,,,,,,,0,10,10,20,,,,,,,,,,,,,,,,,,,,,,,3,5.634,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
5,./stim/Novel30RHSA049_T3.jpg,,,,,,,,,,,,,,,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,3,5.034,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
14,./stim/Novel60RA011_T1.jpg,,,,,,,,,,,,,,,0,12,12,13,,,,,,,,,,,,,,,,,,,,,,,1,4.401,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
17,./stim/Novel60RA049_T2.jpg,,,,,,,,,,,,,,,0,13,13,16,,,,,,,,,,,,,,,,,,,,,,,2,4.901,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
13,./stim/Novel60RA004_T2.jpg,,,,,,,,,,,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,2,8.549,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
26,./stim/NovelHLFA011_T3.jpg,,,,,,,,,,,,,,,0,15,15,25,,,,,,,,,,,,,,,,,,,,,,,3,3.418,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
19,./stim/NovelFBLA004_T3.jpg,,,,,,,,,,,,,,,0,16,16,18,,,,,,,,,,,,,,,,,,,,,,,3,3.485,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
4,./stim/Novel30RHSA040_T3.jpg,,,,,,,,,,,,,,,0,17,17,3,,,,,,,,,,,,,,,,,,,,,,,2,5.467,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
6,./stim/Novel30RHSA076_T2.jpg,,,,,,,,,,,,,,,0,18,18,5,,,,,,,,,,,,,,,,,,,,,,,2,4.567,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
10,./stim/Novel60LA040_T2.jpg,,,,,,,,,,,,,,,0,19,19,9,,,,,,,,,,,,,,,,,,,,,,,2,12.897,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
11,./stim/Novel60LA049_T1.jpg,,,,,,,,,,,,,,,0,20,20,10,,,,,,,,,,,,,,,,,,,,,,,1,7.25,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
28,./stim/NovelHLFA040_T1.jpg,,,,,,,,,,,,,,,0,21,21,27,,,,,,,,,,,,,,,,,,,,,,,1,6.933,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
16,./stim/Novel60RA040_T3.jpg,,,,,,,,,,,,,,,0,22,22,15,,,,,,,,,,,,,,,,,,,,,,,3,4.468,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
24,./stim/NovelFBLA076_T2.jpg,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,6.434,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
12,./stim/Novel60LA076_T1.jpg,,,,,,,,,,,,,,,0,24,24,11,,,,,,,,,,,,,,,,,,,,,,,1,4.034,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
20,./stim/NovelFBLA011_T1.jpg,,,,,,,,,,,,,,,0,25,25,19,,,,,,,,,,,,,,,,,,,,,,,1,3.035,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
30,./stim/NovelHLFA076_T3.jpg,,,,,,,,,,,,,,,0,26,26,29,,,,,,,,,,,,,,,,,,,,,,,3,4.317,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
23,./stim/NovelFBLA049_T2.jpg,,,,,,,,,,,,,,,0,27,27,22,,,,,,,,,,,,,,,,,,,,,,,2,3.285,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
25,./stim/NovelHLFA004_T3.jpg,,,,,,,,,,,,,,,0,28,28,24,,,,,,,,,,,,,,,,,,,,,,,3,4.334,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
27,./stim/NovelHLFA022_T3.jpg,,,,,,,,,,,,,,,0,29,29,26,,,,,,,,,,,,,,,,,,,,,,,3,6.8,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.03061729551,,,,,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
3,./stim/Noise30LA022_T1.jpg,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,1,11.848,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
17,./stim/NoiseFHSA049_T1.jpg,,,,,,,,,,,,,,,,,,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,1,3.751,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
24,./stim/NoiseFLSA076_T3.jpg,,,,,,,,,,,,,,,,,,,0,2,2,23,,,,,,,,,,,,,,,,,,,,,2,8.399,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
21,./stim/NoiseFLSA022_T2.jpg,,,,,,,,,,,,,,,,,,,0,3,3,20,,,,,,,,,,,,,,,,,,,,,2,5.817,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
19,./stim/NoiseFLSA004_T2.jpg,,,,,,,,,,,,,,,,,,,0,4,4,18,,,,,,,,,,,,,,,,,,,,,1,10.615,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
18,./stim/NoiseFHSA076_T3.jpg,,,,,,,,,,,,,,,,,,,0,5,5,17,,,,,,,,,,,,,,,,,,,,,3,3.718,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
15,./stim/NoiseFHSA022_T1.jpg,,,,,,,,,,,,,,,,,,,0,6,6,14,,,,,,,,,,,,,,,,,,,,,3,5.334,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
13,./stim/NoiseFHSA004_T1.jpg,,,,,,,,,,,,,,,,,,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,1,4.551,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
11,./stim/Noise60RA049_T3.jpg,,,,,,,,,,,,,,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,,,,,3,3.918,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
20,./stim/NoiseFLSA011_T1.jpg,,,,,,,,,,,,,,,,,,,0,9,9,19,,,,,,,,,,,,,,,,,,,,,1,2.885,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
4,./stim/Noise30LA040_T2.jpg,,,,,,,,,,,,,,,,,,,0,10,10,3,,,,,,,,,,,,,,,,,,,,,2,6.717,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
10,./stim/Noise60RA040_T3.jpg,,,,,,,,,,,,,,,,,,,0,11,11,9,,,,,,,,,,,,,,,,,,,,,2,5.567,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
6,./stim/Noise30LA076_T1.jpg,,,,,,,,,,,,,,,,,,,0,12,12,5,,,,,,,,,,,,,,,,,,,,,2,5.9,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
1,./stim/Noise30LA004_T2.jpg,,,,,,,,,,,,,,,,,,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,1,5.317,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
7,./stim/Noise60RA004_T1.jpg,,,,,,,,,,,,,,,,,,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,1,9.331,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
8,./stim/Noise60RA011_T3.jpg,,,,,,,,,,,,,,,,,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,3,4.301,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
22,./stim/NoiseFLSA040_T1.jpg,,,,,,,,,,,,,,,,,,,0,16,16,21,,,,,,,,,,,,,,,,,,,,,1,6.383,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
5,./stim/Noise30LA049_T2.jpg,,,,,,,,,,,,,,,,,,,0,17,17,4,,,,,,,,,,,,,,,,,,,,,3,6.917,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
16,./stim/NoiseFHSA040_T1.jpg,,,,,,,,,,,,,,,,,,,0,18,18,15,,,,,,,,,,,,,,,,,,,,,1,3.251,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
9,./stim/Noise60RA022_T3.jpg,,,,,,,,,,,,,,,,,,,0,19,19,8,,,,,,,,,,,,,,,,,,,,,3,4.967,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
23,./stim/NoiseFLSA049_T1.jpg,,,,,,,,,,,,,,,,,,,0,20,20,22,,,,,,,,,,,,,,,,,,,,,1,2.252,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
14,./stim/NoiseFHSA011_T2.jpg,,,,,,,,,,,,,,,,,,,0,21,21,13,,,,,,,,,,,,,,,,,,,,,2,2.602,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
2,./stim/Noise30LA011_T1.jpg,,,,,,,,,,,,,,,,,,,0,22,22,1,,,,,,,,,,,,,,,,,,,,,1,6.3,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
12,./stim/Noise60RA076_T2.jpg,,,,,,,,,,,,,,,,,,,0,23,23,11,,,,,,,,,,,,,,,,,,,,,2,5.934,,,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,41.016966268,2017_Feb_23_1417,59.9955158591,Cambridge_final3,001,22,
