num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,76.1845547971,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.56303142886,,,,,,,,,,,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
2,./stim/pract.M.jpg,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,2,13.698,,,,,,,,,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
1,./stim/pract.L.jpg,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,5.6,,,,,,,,,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
3,./stim/pract.R.jpg,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,2,3.368,,,,,,,,,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,28.2891143031,,,,,,,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,0,0,1,,,,,,,,,,,,,,,,,2,7.05,3,5.717,3,3.701,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,1,1,2,,,,,,,,,,,,,,,,,3,4.901,1,4.234,1,4.95,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,2,2,4,,,,,,,,,,,,,,,,,3,4.768,1,2.635,3,5.051,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,3,3,3,,,,,,,,,,,,,,,,,2,3.418,2,8.25,1,5.334,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,4,4,0,,,,,,,,,,,,,,,,,1,2.985,3,2.785,3,2.368,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1,4.151,3,9.549,1,2.701,,,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.63026360572,,,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,18.2930505697,,,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
24,./stim/NovelFBLA076_T2.jpg,,,,,,,,,,,,,,,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,2,8.382,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
10,./stim/Novel60LA040_T2.jpg,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,2,9.381,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
22,./stim/NovelFBLA040_T2.jpg,,,,,,,,,,,,,,,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,2,10.398,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
28,./stim/NovelHLFA040_T1.jpg,,,,,,,,,,,,,,,0,3,3,27,,,,,,,,,,,,,,,,,,,,,,,1,10.332,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
16,./stim/Novel60RA040_T3.jpg,,,,,,,,,,,,,,,0,4,4,15,,,,,,,,,,,,,,,,,,,,,,,3,3.135,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
4,./stim/Novel30RHSA040_T3.jpg,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,3,4.984,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
1,./stim/Novel30RHSA004_T3.jpg,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,3,3.735,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
27,./stim/NovelHLFA022_T3.jpg,,,,,,,,,,,,,,,0,7,7,26,,,,,,,,,,,,,,,,,,,,,,,3,2.868,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
11,./stim/Novel60LA049_T1.jpg,,,,,,,,,,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,1,6.717,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
26,./stim/NovelHLFA011_T3.jpg,,,,,,,,,,,,,,,0,9,9,25,,,,,,,,,,,,,,,,,,,,,,,2,5.151,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
18,./stim/Novel60RA076_T2.jpg,,,,,,,,,,,,,,,0,10,10,17,,,,,,,,,,,,,,,,,,,,,,,2,4.934,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
7,./stim/Novel60LA004_T1.jpg,,,,,,,,,,,,,,,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,1,3.018,,,,,2017_Feb_07_1013,60.0350301483,Cambridge_final3,001,11,
