num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,24.0716483522,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.93107026643,,,,,,,,,,,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
3,./stim/pract.R.jpg,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,2,8.516,,,,,,,,,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
1,./stim/pract.L.jpg,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,3.818,,,,,,,,,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
2,./stim/pract.M.jpg,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,2,4.668,,,,,,,,,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,26.2233751803,,,,,,,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,0,0,3,,,,,,,,,,,,,,,,,2,4.701,2,3.435,1,3.602,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,1,1,5,,,,,,,,,,,,,,,,,1,3.485,3,7.183,1,3.451,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,2,2,2,,,,,,,,,,,,,,,,,3,3.118,1,2.902,1,3.251,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,3,3,0,,,,,,,,,,,,,,,,,1,2.385,3,2.885,3,2.118,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,4,4,1,,,,,,,,,,,,,,,,,2,2.436,3,3.052,3,4.134,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,5,5,4,,,,,,,,,,,,,,,,,3,6.118,1,3.352,3,2.285,,,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.93159378096,,,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,26.8065825536,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
30,./stim/NovelHLFA076_T3.jpg,,,,,,,,,,,,,,,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,1,8.749,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
27,./stim/NovelHLFA022_T3.jpg,,,,,,,,,,,,,,,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,3,5.084,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
18,./stim/Novel60RA076_T2.jpg,,,,,,,,,,,,,,,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,2,9.066,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
25,./stim/NovelHLFA004_T3.jpg,,,,,,,,,,,,,,,0,3,3,24,,,,,,,,,,,,,,,,,,,,,,,3,3.385,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
6,./stim/Novel30RHSA076_T2.jpg,,,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,2,7.533,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
12,./stim/Novel60LA076_T1.jpg,,,,,,,,,,,,,,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,1,5.284,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
20,./stim/NovelFBLA011_T1.jpg,,,,,,,,,,,,,,,0,6,6,19,,,,,,,,,,,,,,,,,,,,,,,2,7.217,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
21,./stim/NovelFBLA022_T3.jpg,,,,,,,,,,,,,,,0,7,7,20,,,,,,,,,,,,,,,,,,,,,,,3,3.634,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
10,./stim/Novel60LA040_T2.jpg,,,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,2,15.081,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
2,./stim/Novel30RHSA011_T2.jpg,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,1,6.101,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
1,./stim/Novel30RHSA004_T3.jpg,,,,,,,,,,,,,,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,3,4.751,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
4,./stim/Novel30RHSA040_T3.jpg,,,,,,,,,,,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,3,4.667,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
3,./stim/Novel30RHSA022_T1.jpg,,,,,,,,,,,,,,,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,1,3.886,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
5,./stim/Novel30RHSA049_T3.jpg,,,,,,,,,,,,,,,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,3,5.151,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
28,./stim/NovelHLFA040_T1.jpg,,,,,,,,,,,,,,,0,14,14,27,,,,,,,,,,,,,,,,,,,,,,,1,5.217,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
9,./stim/Novel60LA022_T2.jpg,,,,,,,,,,,,,,,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,2,3.069,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
24,./stim/NovelFBLA076_T2.jpg,,,,,,,,,,,,,,,0,16,16,23,,,,,,,,,,,,,,,,,,,,,,,2,4.518,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
16,./stim/Novel60RA040_T3.jpg,,,,,,,,,,,,,,,0,17,17,15,,,,,,,,,,,,,,,,,,,,,,,3,4.351,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
19,./stim/NovelFBLA004_T3.jpg,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,3,3.634,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
14,./stim/Novel60RA011_T1.jpg,,,,,,,,,,,,,,,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,2,7.949,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
8,./stim/Novel60LA011_T3.jpg,,,,,,,,,,,,,,,0,20,20,7,,,,,,,,,,,,,,,,,,,,,,,3,6.399,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
11,./stim/Novel60LA049_T1.jpg,,,,,,,,,,,,,,,0,21,21,10,,,,,,,,,,,,,,,,,,,,,,,1,3.968,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
26,./stim/NovelHLFA011_T3.jpg,,,,,,,,,,,,,,,0,22,22,25,,,,,,,,,,,,,,,,,,,,,,,3,4.767,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
17,./stim/Novel60RA049_T2.jpg,,,,,,,,,,,,,,,0,23,23,16,,,,,,,,,,,,,,,,,,,,,,,2,6.067,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
13,./stim/Novel60RA004_T2.jpg,,,,,,,,,,,,,,,0,24,24,12,,,,,,,,,,,,,,,,,,,,,,,1,4.601,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
22,./stim/NovelFBLA040_T2.jpg,,,,,,,,,,,,,,,0,25,25,21,,,,,,,,,,,,,,,,,,,,,,,2,5.884,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
15,./stim/Novel60RA022_T2.jpg,,,,,,,,,,,,,,,0,26,26,14,,,,,,,,,,,,,,,,,,,,,,,2,8.199,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
23,./stim/NovelFBLA049_T2.jpg,,,,,,,,,,,,,,,0,27,27,22,,,,,,,,,,,,,,,,,,,,,,,2,3.935,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
29,./stim/NovelHLFA049_T3.jpg,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,3,4.018,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
7,./stim/Novel60LA004_T1.jpg,,,,,,,,,,,,,,,0,29,29,6,,,,,,,,,,,,,,,,,,,,,,,1,7.549,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.6797852179,,,,,,,2017_Feb_08_1433,59.9422381004,Cambridge_final3,001,15,
