num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,25.7547863727,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.46449820876,,,,,,,,,,,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
3,./stim/pract.R.jpg,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,2,13.83,,,,,,,,,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
1,./stim/pract.L.jpg,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,1,7.766,,,,,,,,,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
2,./stim/pract.M.jpg,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,2,13.597,,,,,,,,,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,18.2431859708,,,,,,,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
1,,./stim/LearnLA004.jpg,./stim/LearnFA004.jpg,./stim/LearnRA004.jpg,./stim/LearnFA004_T3.jpg,./stim/LearnRA004_T3.jpg,./stim/LearnLA004_T1.jpg,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1,3.884,3,3.486,3,3.718,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,1,1,3,,,,,,,,,,,,,,,,,2,3.001,2,2.852,1,2.935,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
2,,./stim/LearnLA011.jpg,./stim/LearnFA011.jpg,./stim/LearnRA011.jpg,./stim/LearnFA011_T3.jpg,./stim/LearnRA011_T3.jpg,./stim/LearnLA011_T2.jpg,,,,,0,2,2,1,,,,,,,,,,,,,,,,,2,5.767,3,6.184,3,3.268,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,3,3,4,,,,,,,,,,,,,,,,,3,2.918,1,3.651,3,5.45,,,,,,,,,,,2017_Feb_08_1013,60.0455726533,Cambridge_final3,001,13,
